region,variant,year,sexratio_maleper100female
912,estimates,1950,101.166115591065
912,estimates,1955,101.105410733467
912,estimates,1960,101.268084144324
912,estimates,1965,101.034840470122
912,estimates,1970,101.083948814678
912,estimates,1975,101.203356621255
912,estimates,1980,101.291004132849
912,estimates,1985,101.140511676201
912,estimates,1990,101.222718670674
912,estimates,1995,101.305038345792
912,estimates,2000,101.06620329469
912,estimates,2005,100.96419073504
912,estimates,2010,100.679472881502
912,constant_fertility,2015,100.883234108773
912,constant_mortality,2015,100.883234108773
912,estimates,2015,100.883234108773
912,high_variant,2015,100.883234108773
912,instant_replacement,2015,100.883234108773
912,low_variant,2015,100.883234108773
912,medium_variant,2015,100.883234108773
912,momentum,2015,100.883234108773
912,no_change,2015,100.883234108773
912,zero_migration,2015,100.883234108773
912,constant_fertility,2020,101.017759635012
912,constant_mortality,2020,101.007217176108
912,high_variant,2020,101.019989777063
912,instant_replacement,2020,100.85482406971
912,low_variant,2020,100.947035089452
912,medium_variant,2020,100.983847445936
912,momentum,2020,100.929502566782
912,no_change,2020,101.040853662648
912,zero_migration,2020,101.030426801739
912,constant_fertility,2025,101.070278988346
912,constant_mortality,2025,101.038960679715
912,high_variant,2025,101.068870563165
912,instant_replacement,2025,100.762249400699
912,low_variant,2025,100.891745496212
912,medium_variant,2025,100.982272466507
912,momentum,2025,100.919565194497
912,no_change,2025,101.1258765815
912,zero_migration,2025,101.0703948898
912,constant_fertility,2030,101.064372820538
912,constant_mortality,2030,100.991309643839
912,high_variant,2030,101.052913435704
912,instant_replacement,2030,100.61839857935
912,low_variant,2030,100.751377005062
912,medium_variant,2030,100.907785668884
912,momentum,2030,100.849918240594
912,no_change,2030,101.145956497433
912,zero_migration,2030,101.033695416869
912,constant_fertility,2035,101.033593620766
912,constant_mortality,2035,100.892909691019
912,high_variant,2035,100.996437143304
912,instant_replacement,2035,100.444555299089
912,low_variant,2035,100.567417844845
912,medium_variant,2035,100.792907996441
912,momentum,2035,100.743011485958
912,no_change,2035,101.130400070899
912,zero_migration,2035,100.955890238759
912,constant_fertility,2040,101.014623891377
912,constant_mortality,2040,100.783510946989
912,high_variant,2040,100.938535487992
912,instant_replacement,2040,100.260651813158
912,low_variant,2040,100.368127430234
912,medium_variant,2040,100.670995212624
912,momentum,2040,100.629242377875
912,no_change,2040,101.121419646885
912,zero_migration,2040,100.871747043184
912,constant_fertility,2045,101.033507475276
912,constant_mortality,2045,100.687303048427
912,high_variant,2045,100.9073888127
912,instant_replacement,2045,100.086686584789
912,low_variant,2045,100.176280528072
912,medium_variant,2045,100.567402551828
912,momentum,2045,100.529269814437
912,no_change,2045,101.143886288299
912,zero_migration,2045,100.808082153158
