region,variant,year,sexratio_maleper100female
928,estimates,1950,111.527456629047
928,estimates,1955,108.301774046866
928,estimates,1960,107.428635062092
928,estimates,1965,106.052961179874
928,estimates,1970,105.348816697095
928,estimates,1975,104.66066879964
928,estimates,1980,104.427871828526
928,estimates,1985,103.898893037671
928,estimates,1990,103.650113499224
928,estimates,1995,103.489572217214
928,estimates,2000,103.434438952467
928,estimates,2005,103.472450452072
928,estimates,2010,103.522048456967
928,constant_fertility,2015,103.454749720159
928,constant_mortality,2015,103.454749720159
928,estimates,2015,103.454749720159
928,high_variant,2015,103.454749720159
928,instant_replacement,2015,103.454749720159
928,low_variant,2015,103.454749720159
928,medium_variant,2015,103.454749720159
928,momentum,2015,103.454749720159
928,no_change,2015,103.454749720159
928,zero_migration,2015,103.454749720159
928,constant_fertility,2020,103.381179940152
928,constant_mortality,2020,103.358798211614
928,high_variant,2020,103.376212028289
928,instant_replacement,2020,103.195669066843
928,low_variant,2020,103.318326146215
928,medium_variant,2020,103.34764948542
928,momentum,2020,103.20829504624
928,no_change,2020,103.392218031463
928,zero_migration,2020,103.345968867877
928,constant_fertility,2025,103.306069773343
928,constant_mortality,2025,103.244398396213
928,high_variant,2025,103.283934958491
928,instant_replacement,2025,102.93452843244
928,low_variant,2025,103.136393316072
928,medium_variant,2025,103.211636308005
928,momentum,2025,102.971157664066
928,no_change,2025,103.338515609334
928,zero_migration,2025,103.2083782218
928,constant_fertility,2030,103.223319334514
928,constant_mortality,2030,103.113299851013
928,high_variant,2030,103.170400713053
928,instant_replacement,2030,102.663444966387
928,low_variant,2030,102.911482773152
928,medium_variant,2030,103.045626176324
928,momentum,2030,102.740836838771
928,no_change,2030,103.290939188442
928,zero_migration,2030,103.040267624365
928,constant_fertility,2035,103.135475965282
928,constant_mortality,2035,102.968716705702
928,high_variant,2035,103.029737138205
928,instant_replacement,2035,102.370503280527
928,low_variant,2035,102.653154171994
928,medium_variant,2035,102.8509957707
928,momentum,2035,102.511568755559
928,no_change,2035,103.248990682562
928,zero_migration,2035,102.843430504552
928,constant_fertility,2040,103.048232830238
928,constant_mortality,2040,102.815727353817
928,high_variant,2040,102.876121672161
928,instant_replacement,2040,102.047655483504
928,low_variant,2040,102.365707885173
928,medium_variant,2040,102.63667302209
928,momentum,2040,102.26829420718
928,no_change,2040,103.214470504339
928,zero_migration,2040,102.625749511083
928,constant_fertility,2045,102.971206707199
928,constant_mortality,2045,102.65119886228
928,high_variant,2045,102.718817154646
928,instant_replacement,2045,101.685519182376
928,low_variant,2045,102.046886587821
928,medium_variant,2045,102.406519482142
928,momentum,2045,101.996558014485
928,no_change,2045,103.188961334105
928,zero_migration,2045,102.391513093246
928,constant_fertility,2050,102.905503431818
928,constant_mortality,2050,102.475061383026
928,high_variant,2050,102.55689051963
928,instant_replacement,2050,101.280685472659
928,low_variant,2050,101.688476450752
928,medium_variant,2050,102.156792408369
928,momentum,2050,101.695184408235
928,no_change,2050,103.175701458581
928,zero_migration,2050,102.13786369729
928,constant_fertility,2055,102.846789686434
928,constant_mortality,2055,102.287705995747
928,high_variant,2055,102.385697861503
928,instant_replacement,2055,100.833742423025
928,low_variant,2055,101.283018779364
928,medium_variant,2055,101.882811269139
928,momentum,2055,101.373527872871
928,no_change,2055,103.175807676014
928,zero_migration,2055,101.859765729936
928,constant_fertility,2060,102.805081101244
928,constant_mortality,2060,102.087571174576
928,high_variant,2060,102.21278377362
928,instant_replacement,2060,100.371044849483
928,low_variant,2060,100.839784397045
928,medium_variant,2060,101.594019231182
928,momentum,2060,101.046974684549
928,no_change,2060,103.186720067333
928,zero_migration,2060,101.56721185448
928,constant_fertility,2065,102.786901713893
928,constant_mortality,2065,101.871321452038
928,high_variant,2065,102.043172753579
928,instant_replacement,2065,99.9157333484141
