region,variant,year,sexratio_maleper100female
926,estimates,1950,89.5884333735721
926,estimates,1955,90.3475119013383
926,estimates,1960,90.9570240818671
926,estimates,1965,92.3303258257992
926,estimates,1970,93.177536986361
926,estimates,1975,93.68063746418
926,estimates,1980,93.9326452754274
926,estimates,1985,94.078330073303
926,estimates,1990,94.8142487617099
926,estimates,1995,95.205815850027
926,estimates,2000,95.6629825333429
926,estimates,2005,96.0630673451558
926,estimates,2010,96.466216461815
926,constant_fertility,2015,96.9235776211494
926,constant_mortality,2015,96.9235776211494
926,estimates,2015,96.9235776211494
926,high_variant,2015,96.9235776211494
926,instant_replacement,2015,96.9235776211494
926,low_variant,2015,96.9235776211494
926,medium_variant,2015,96.9235776211494
926,momentum,2015,96.9235776211494
926,no_change,2015,96.9235776211494
926,zero_migration,2015,96.9235776211494
926,constant_fertility,2020,97.4255674799991
926,constant_mortality,2020,97.240611898572
926,high_variant,2020,97.4880072853693
926,instant_replacement,2020,97.5193520083838
926,low_variant,2020,97.3729958597637
926,medium_variant,2020,97.4309191703514
926,momentum,2020,97.2256966187357
926,no_change,2020,97.2351039626
926,zero_migration,2020,97.3272736038203
926,constant_fertility,2025,97.7295286963199
926,constant_mortality,2025,97.2950152280016
926,high_variant,2025,97.8840571743961
926,instant_replacement,2025,97.9066984370813
926,low_variant,2025,97.6000007605989
926,medium_variant,2025,97.7446745637351
926,momentum,2025,97.3343068577089
926,no_change,2025,97.2787989454679
926,zero_migration,2025,97.6212439339802
926,constant_fertility,2030,97.9340657465712
926,constant_mortality,2030,97.1924436911521
926,high_variant,2030,98.1947510652671
926,instant_replacement,2030,98.1863367763561
926,low_variant,2030,97.7144966999272
926,medium_variant,2030,97.9623868873147
926,momentum,2030,97.2749379536892
926,no_change,2030,97.1605604813403
926,zero_migration,2030,97.8194105315297
926,constant_fertility,2035,98.060709642913
926,constant_mortality,2035,96.9951688615402
926,high_variant,2035,98.4211980958862
926,instant_replacement,2035,98.381774024485
926,low_variant,2035,97.7555647151526
926,medium_variant,2035,98.1034657371362
926,momentum,2035,97.1156705540019
926,no_change,2035,96.9444379403855
926,zero_migration,2035,97.9422366983473
926,constant_fertility,2040,98.1387676160754
926,constant_mortality,2040,96.7867778311576
926,high_variant,2040,98.5974796564518
926,instant_replacement,2040,98.5270788473113
926,low_variant,2040,97.7479576825523
926,medium_variant,2040,98.1968727667423
926,momentum,2040,96.9506144983912
926,no_change,2040,96.7144880953242
926,zero_migration,2040,98.0215376422829
926,constant_fertility,2045,98.2230882837592
926,constant_mortality,2045,96.6624521625672
926,high_variant,2045,98.7856611943176
926,instant_replacement,2045,98.6856639593649
926,low_variant,2045,97.7418796303904
926,medium_variant,2045,98.2979929903842
926,momentum,2045,96.8941722984053
926,no_change,2045,96.565754934314
926,zero_migration,2045,98.1176616942657
926,constant_fertility,2050,98.345033996717
926,constant_mortality,2050,96.6702153198517
926,high_variant,2050,99.026141534735
926,instant_replacement,2050,98.8981159456191
926,low_variant,2050,97.7631099328056
926,medium_variant,2050,98.4395772253841
926,momentum,2050,97.0146776659235
926,no_change,2050,96.5449471460563
926,zero_migration,2050,98.2679568677153
926,constant_fertility,2055,98.4875337224744
926,constant_mortality,2055,96.8010222375008
926,high_variant,2055,99.3047492426468
926,instant_replacement,2055,99.1455182502653
926,low_variant,2055,97.7908244268532
926,medium_variant,2055,98.6057792608231
926,momentum,2055,97.3045014369059
926,no_change,2055,96.6423128407552
926,zero_migration,2055,98.4586059123769
926,constant_fertility,2060,98.6667461154729
926,constant_mortality,2060,96.9937656405018
926,high_variant,2060,99.6227014822754
926,instant_replacement,2060,99.4258076118134
926,low_variant,2060,97.848606491541
926,medium_variant,2060,98.8110791356634
926,momentum,2060,97.6812074830713
926,no_change,2060,96.7981610460513
926,zero_migration,2060,98.7097925869315
926,constant_fertility,2065,98.8495199650235
926,constant_mortality,2065,97.1464229427631
