region,variant,year,sexratio_maleper100female
906,estimates,1950,105.727430694604
906,estimates,1955,105.216576910894
906,estimates,1960,104.69395678384
906,estimates,1965,104.392258172981
906,estimates,1970,104.176059702267
906,estimates,1975,104.181736332177
906,estimates,1980,104.307730950038
906,estimates,1985,104.270123907428
906,estimates,1990,104.298989748711
906,estimates,1995,104.391658607565
906,estimates,2000,104.381531095228
906,estimates,2005,104.545163299467
906,estimates,2010,104.674504691469
906,constant_fertility,2015,104.819624484259
906,constant_mortality,2015,104.819624484259
906,estimates,2015,104.819624484259
906,high_variant,2015,104.819624484259
906,instant_replacement,2015,104.819624484259
906,low_variant,2015,104.819624484259
906,medium_variant,2015,104.819624484259
906,momentum,2015,104.819624484259
906,no_change,2015,104.819624484259
906,zero_migration,2015,104.819624484259
906,constant_fertility,2020,104.856900594282
906,constant_mortality,2020,104.816311839355
906,high_variant,2020,104.898212064891
906,instant_replacement,2020,104.98477549874
906,low_variant,2020,104.754411184094
906,medium_variant,2020,104.826900695458
906,momentum,2020,104.98915538905
906,no_change,2020,104.846254547864
906,zero_migration,2020,104.839485454221
906,constant_fertility,2025,104.807122717584
906,constant_mortality,2025,104.689449454052
906,high_variant,2025,104.893508389215
906,instant_replacement,2025,105.003215293543
906,low_variant,2025,104.563788380414
906,medium_variant,2025,104.731919940098
906,momentum,2025,104.987516828421
906,no_change,2025,104.764482273541
906,zero_migration,2025,104.751383447434
906,constant_fertility,2030,104.723721293245
906,constant_mortality,2030,104.478102897067
906,high_variant,2030,104.833702872232
906,instant_replacement,2030,104.938434589207
906,low_variant,2030,104.304277213413
906,medium_variant,2030,104.577807252228
906,momentum,2030,104.875859978425
906,no_change,2030,104.623931633683
906,zero_migration,2030,104.599188026375
906,constant_fertility,2035,104.670841429944
906,constant_mortality,2035,104.247690609748
906,high_variant,2035,104.753144347313
906,instant_replacement,2035,104.850204284175
906,low_variant,2035,104.04017032308
906,medium_variant,2035,104.413107685331
906,momentum,2035,104.73563280395
906,no_change,2035,104.506966393828
906,zero_migration,2035,104.436956574858
906,constant_fertility,2040,104.709148656168
906,constant_mortality,2040,104.048822258269
906,high_variant,2040,104.718180851102
906,instant_replacement,2040,104.809767615881
906,low_variant,2040,103.827662278437
906,medium_variant,2040,104.298340578104
906,momentum,2040,104.629014690329
906,no_change,2040,104.465588096811
906,zero_migration,2040,104.324849478968
906,constant_fertility,2045,104.864431540855
906,constant_mortality,2045,103.911768383365
906,high_variant,2045,104.768887286241
906,instant_replacement,2045,104.858984447009
906,low_variant,2045,103.703614073142
906,medium_variant,2045,104.271527752109
906,momentum,2045,104.591430397181
906,no_change,2045,104.518372872629
906,zero_migration,2045,104.300543351032
906,constant_fertility,2050,105.171307240871
906,constant_mortality,2050,103.878873154395
906,high_variant,2050,104.933884508884
906,instant_replacement,2050,105.022146464686
906,low_variant,2050,103.710805071231
906,medium_variant,2050,104.368937982606
906,momentum,2050,104.653019664003
906,no_change,2050,104.706389092424
906,zero_migration,2050,104.399907885239
906,constant_fertility,2055,105.669425433885
906,constant_mortality,2055,103.94418879858
906,high_variant,2055,105.219195000087
906,instant_replacement,2055,105.301373904423
906,low_variant,2055,103.88707860539
906,medium_variant,2055,104.613383290272
906,momentum,2055,104.789543365725
906,no_change,2055,105.039841657787
906,zero_migration,2055,104.64530235726
906,constant_fertility,2060,106.340845312391
906,constant_mortality,2060,104.020430173374
906,high_variant,2060,105.573907456051
906,instant_replacement,2060,105.648631114578
906,low_variant,2060,104.209094560657
906,medium_variant,2060,104.967465343523
906,momentum,2060,104.910282746517
906,no_change,2060,105.447937740462
906,zero_migration,2060,104.999044292771
906,constant_fertility,2065,107.127710545434
906,constant_mortality,2065,104.064888669403
906,high_variant,2065,105.979643286643
906,instant_replacement,2065,106.047446509818
906,low_variant,2065,104.640913158637
906,medium_variant,2065,105.401765859484
906,momentum,2065,104.993999479531
906,no_change,2065,105.85264122647
906,zero_migration,2065,105.432295625659
906,constant_fertility,2070,107.962510432676
906,constant_mortality,2070,104.109084098304
906,high_variant,2070,106.375541863834
906,instant_replacement,2070,106.439138622691
906,low_variant,2070,105.119770595431
906,medium_variant,2070,105.852439855105
906,momentum,2070,105.063165328029
906,no_change,2070,106.284148388432
906,zero_migration,2070,105.881544294432
906,constant_fertility,2075,108.756338322049
906,constant_mortality,2075,104.157179171925
906,high_variant,2075,106.69535351001
906,instant_replacement,2075,106.757780994089
906,low_variant,2075,105.552290572337
906,medium_variant,2075,106.239419988214
906,momentum,2075,105.114257830094
906,no_change,2075,106.741444226939
906,zero_migration,2075,106.267361800735
906,constant_fertility,2080,109.410659529666
906,constant_mortality,2080,104.094605205993
906,high_variant,2080,106.876829805771
906,instant_replacement,2080,106.938862651738
906,low_variant,2080,105.822466185431
906,medium_variant,2080,106.476708254421
906,momentum,2080,105.049955235222
906,no_change,2080,107.090317185056
906,zero_migration,2080,106.504494839003
906,constant_fertility,2085,109.926991071382
906,constant_mortality,2085,103.840835393873
906,high_variant,2085,106.935194751086
906,instant_replacement,2085,106.993473967773
906,low_variant,2085,105.927768199534
906,medium_variant,2085,106.572312213944
906,momentum,2085,104.802448454827
906,no_change,2085,107.230167976105
906,zero_migration,2085,106.601097431459
906,constant_fertility,2090,110.272681146833
906,constant_mortality,2090,103.42509415488
906,high_variant,2090,106.866250980122
906,instant_replacement,2090,106.912278563769
906,low_variant,2090,105.831297737823
906,medium_variant,2090,106.509202954534
906,momentum,2090,104.387090728866
906,no_change,2090,107.18744341079
906,zero_migration,2090,106.540393235253
906,constant_fertility,2095,110.402107390456
906,constant_mortality,2095,102.961739347769
906,high_variant,2095,106.659640103876
906,instant_replacement,2095,106.677003978806
906,low_variant,2095,105.482587121917
906,medium_variant,2095,106.262379318575
906,momentum,2095,103.885130605304
