region,variant,year,sexratio_maleper100female
931,estimates,1950,99.9419352939807
931,estimates,1955,99.9215119139247
931,estimates,1960,99.9169465008429
931,estimates,1965,99.8529713341016
931,estimates,1970,99.6862472532435
931,estimates,1975,99.4429656865546
931,estimates,1980,99.0692776352558
931,estimates,1985,98.8592439567624
931,estimates,1990,98.5937958300189
931,estimates,1995,98.3319188799265
931,estimates,2000,98.1053274138832
931,estimates,2005,97.8791935764835
931,estimates,2010,97.6496573961903
931,constant_fertility,2015,97.4426889331346
931,constant_mortality,2015,97.4426889331346
931,estimates,2015,97.4426889331346
931,high_variant,2015,97.4426889331346
931,instant_replacement,2015,97.4426889331346
931,low_variant,2015,97.4426889331346
931,medium_variant,2015,97.4426889331346
931,momentum,2015,97.4426889331346
931,no_change,2015,97.4426889331346
931,zero_migration,2015,97.4426889331346
931,constant_fertility,2020,97.2708475571083
931,constant_mortality,2020,97.1960659105085
931,high_variant,2020,97.3122990196422
931,instant_replacement,2020,97.2898904093868
931,low_variant,2020,97.1778869843812
931,medium_variant,2020,97.2457152897719
931,momentum,2020,97.2444394000935
931,no_change,2020,97.2210709277358
931,zero_migration,2020,97.2479710379425
931,constant_fertility,2025,97.1292234989495
931,constant_mortality,2025,96.9104749133467
931,high_variant,2025,97.2291004638189
931,instant_replacement,2025,97.1634009643421
931,low_variant,2025,96.8837943827875
931,medium_variant,2025,97.0604556932484
931,momentum,2025,97.0231281396812
931,no_change,2025,96.9794535870788
931,zero_migration,2025,97.0634437123356
931,constant_fertility,2030,97.0149403685137
931,constant_mortality,2030,96.5894288723053
931,high_variant,2030,97.1809932069984
931,instant_replacement,2030,97.0606110024786
931,low_variant,2030,96.5767606201294
931,medium_variant,2030,96.8908159848046
931,momentum,2030,96.7769903420501
931,no_change,2030,96.7156692039827
931,zero_migration,2030,96.8933438015429
931,constant_fertility,2035,96.9388177531705
931,constant_mortality,2035,96.2446266197307
931,high_variant,2035,97.1584300188826
931,instant_replacement,2035,96.9926574325854
931,low_variant,2035,96.2970664052472
931,medium_variant,2035,96.75060543982
931,momentum,2035,96.5168661563301
931,no_change,2035,96.4400550046214
931,zero_migration,2035,96.7519780650369
931,constant_fertility,2040,96.9238497899595
931,constant_mortality,2040,95.895769647762
931,high_variant,2040,97.1895516161015
931,instant_replacement,2040,96.9818025357131
931,low_variant,2040,96.0652866069306
931,medium_variant,2040,96.6626045491122
931,momentum,2040,96.2618206242449
931,no_change,2040,96.1736767814798
931,zero_migration,2040,96.6615439609667
931,constant_fertility,2045,96.9854707096657
931,constant_mortality,2045,95.5602266185913
931,high_variant,2045,97.2952524787832
931,instant_replacement,2045,97.0452179018339
931,low_variant,2045,95.8940906013346
931,medium_variant,2045,96.6429798415687
931,momentum,2045,96.0319238449745
931,no_change,2045,95.934595256316
931,zero_migration,2045,96.6382108989883
931,constant_fertility,2050,97.1424367700351
931,constant_mortality,2050,95.2478494952506
931,high_variant,2050,97.4979825012242
931,instant_replacement,2050,97.2039252472794
931,low_variant,2050,95.8034757688288
931,medium_variant,2050,96.7136557628166
931,momentum,2050,95.839504027227
931,no_change,2050,95.7321097118613
931,zero_migration,2050,96.7038479870714
931,constant_fertility,2055,97.3816922820425
931,constant_mortality,2055,94.9581578138162
931,high_variant,2055,97.7828274267135
931,instant_replacement,2055,97.4437252437211
931,low_variant,2055,95.7828710853454
931,medium_variant,2055,96.8639465401378
931,momentum,2055,95.6831888510697
931,no_change,2055,95.5659513356462
931,zero_migration,2055,96.8479016329677
931,constant_fertility,2060,97.6700673807493
931,constant_mortality,2060,94.6900126581412
931,high_variant,2060,98.1115490757596
931,instant_replacement,2060,97.7285663597506
931,low_variant,2060,95.8015155883433
931,medium_variant,2060,97.0615972000811
931,momentum,2060,95.5569766307364
931,no_change,2060,95.4343936372425
931,zero_migration,2060,97.0386980551656
931,constant_fertility,2065,97.9764535051962
931,constant_mortality,2065,94.4500434372969
931,high_variant,2065,98.4498424917375
931,instant_replacement,2065,98.0264341402854
931,low_variant,2065,95.8284253822113
931,medium_variant,2065,97.2753216300093
931,momentum,2065,95.4622694915119
931,no_change,2065,95.3417454509409
931,zero_migration,2065,97.2455136796668
931,constant_fertility,2070,98.2762960153256
931,constant_mortality,2070,94.2488551515308
931,high_variant,2070,98.7740725534027
931,instant_replacement,2070,98.3137425537476
931,low_variant,2070,95.833688709809
931,medium_variant,2070,97.4791394609833
931,momentum,2070,95.405106147174
931,no_change,2070,95.2948009783694
931,zero_migration,2070,97.4429356582411
931,constant_fertility,2075,98.5691424759549
931,constant_mortality,2075,94.0974004455529
931,high_variant,2075,99.085961867928
931,instant_replacement,2075,98.5912506395699
931,low_variant,2075,95.8157768295506
931,medium_variant,2075,97.6738148674141
931,momentum,2075,95.3895070976343
931,no_change,2075,95.2976961233079
931,zero_migration,2075,97.6321300746449
931,constant_fertility,2080,98.8654619996789
931,constant_mortality,2080,93.9965899336269
931,high_variant,2080,99.3955314933134
931,instant_replacement,2080,98.869879289185
931,low_variant,2080,95.7924094417214
931,medium_variant,2080,97.8735075447615
931,momentum,2080,95.4094760464674
931,no_change,2080,95.3439158724505
931,zero_migration,2080,97.8275539718634
931,constant_fertility,2085,99.158647206062
931,constant_mortality,2085,93.9346439201988
931,high_variant,2085,99.6945416786577
931,instant_replacement,2085,99.1424853884317
931,low_variant,2085,95.763583107416
931,medium_variant,2085,98.0741428747709
931,momentum,2085,95.446529182085
931,no_change,2085,95.4153068923574
931,zero_migration,2085,98.0254539195993
931,constant_fertility,2090,99.4383641569636
931,constant_mortality,2090,93.898843072326
931,high_variant,2090,99.9692418969317
931,instant_replacement,2090,99.3965864413942
931,low_variant,2090,95.7306268891864
931,medium_variant,2090,98.2676483719234
931,momentum,2090,95.4806505653667
931,no_change,2090,95.4935474370404
931,zero_migration,2090,98.2180195744519
931,constant_fertility,2095,99.689861778441
931,constant_mortality,2095,93.8800299303652
931,high_variant,2095,100.202136959265
931,instant_replacement,2095,99.6155528532172
931,low_variant,2095,95.696119679676
931,medium_variant,2095,98.4413740394287
931,momentum,2095,95.4984100764139
931,no_change,2095,95.5649392054949
931,zero_migration,2095,98.39238625229
931,constant_fertility,2100,99.9137552317905
931,constant_mortality,2100,93.874629345344
931,high_variant,2100,100.390057807757
931,instant_replacement,2100,99.7984122670139
931,low_variant,2100,95.6989211923984
931,medium_variant,2100,98.6015832242326
931,momentum,2100,95.4983649607704
931,no_change,2100,95.6247702866477
931,zero_migration,2100,98.5540207081834
931,constant_fertility,"Region, subregion, country or area *",South America
931,constant_mortality,"Region, subregion, country or area *",South America
931,estimates,"Region, subregion, country or area *",South America
931,high_variant,"Region, subregion, country or area *",South America
931,instant_replacement,"Region, subregion, country or area *",South America
931,low_variant,"Region, subregion, country or area *",South America
931,medium_variant,"Region, subregion, country or area *",South America
931,momentum,"Region, subregion, country or area *",South America
931,no_change,"Region, subregion, country or area *",South America
931,zero_migration,"Region, subregion, country or area *",South America
