region,variant,year,sexratio_maleper100female
910,estimates,1950,98.3302920504961
910,estimates,1955,98.2301992036172
910,estimates,1960,98.2048574172131
910,estimates,1965,98.1918819508162
910,estimates,1970,98.2134741963696
910,estimates,1975,98.2514263884203
910,estimates,1980,98.5085813021721
910,estimates,1985,98.4567310022363
910,estimates,1990,98.230640074448
910,estimates,1995,97.9573969857366
910,estimates,2000,98.0019577872402
910,estimates,2005,98.0615597959294
910,estimates,2010,98.2317837868224
910,constant_fertility,2015,98.4064848224111
910,constant_mortality,2015,98.4064848224111
910,estimates,2015,98.4064848224111
910,high_variant,2015,98.4064848224111
910,instant_replacement,2015,98.4064848224111
910,low_variant,2015,98.4064848224111
910,medium_variant,2015,98.4064848224111
910,momentum,2015,98.4064848224111
910,no_change,2015,98.4064848224111
910,zero_migration,2015,98.4064848224111
910,constant_fertility,2020,98.6317287437012
910,constant_mortality,2020,98.5776989389824
910,high_variant,2020,98.6127053938543
910,instant_replacement,2020,98.3015670889672
910,low_variant,2020,98.5520917828905
910,medium_variant,2020,98.5826632537602
910,momentum,2020,98.3532506024593
910,no_change,2020,98.6273775172689
910,zero_migration,2020,98.6339143360636
910,constant_fertility,2025,98.8685408494462
910,constant_mortality,2025,98.7047502727634
910,high_variant,2025,98.8095124701078
910,instant_replacement,2025,98.2569989489766
910,low_variant,2025,98.6638713725357
910,medium_variant,2025,98.7382389886483
910,momentum,2025,98.3371921265734
910,no_change,2025,98.8335992738224
910,zero_migration,2025,98.8263147316607
910,constant_fertility,2030,99.1060345066693
910,constant_mortality,2030,98.7907194683436
910,high_variant,2030,98.9928442957984
910,instant_replacement,2030,98.2523290585944
910,low_variant,2030,98.7515906381166
910,medium_variant,2030,98.8766347957639
910,momentum,2030,98.3262224509911
910,no_change,2030,99.0140628252236
910,zero_migration,2030,98.987188843037
910,constant_fertility,2035,99.3154610398145
910,constant_mortality,2035,98.8307774780463
910,high_variant,2035,99.1320336543075
910,instant_replacement,2035,98.2482029085929
910,low_variant,2035,98.8074538381307
910,medium_variant,2035,98.97782464517
910,momentum,2035,98.297330277386
910,no_change,2035,99.1581713048799
910,zero_migration,2035,99.1040804111161
910,constant_fertility,2040,99.4953756202743
910,constant_mortality,2040,98.8244612512484
910,high_variant,2040,99.2291608236338
910,instant_replacement,2040,98.2088196622391
910,low_variant,2040,98.820893116593
910,medium_variant,2040,99.0372903398422
910,momentum,2040,98.2260221649491
910,no_change,2040,99.2678718777998
910,zero_migration,2040,99.174229270427
910,constant_fertility,2045,99.6529457568592
910,constant_mortality,2045,98.7735899491468
910,high_variant,2045,99.2932049346671
910,instant_replacement,2045,98.1082035190462
910,low_variant,2045,98.7912326561212
910,medium_variant,2045,99.0592206971811
910,momentum,2045,98.0849215778234
910,no_change,2045,99.3497388194614
910,zero_migration,2045,99.2031394972757
910,constant_fertility,2050,99.7961092397476
910,constant_mortality,2050,98.6824557935231
910,high_variant,2050,99.3310319391878
910,instant_replacement,2050,97.9472567233929
910,low_variant,2050,98.7192472078569
910,medium_variant,2050,99.0479750558354
910,momentum,2050,97.8764445121188
910,no_change,2050,99.411685814217
910,zero_migration,2050,99.1961631880383
910,constant_fertility,2055,99.9361008543978
910,constant_mortality,2055,98.5675794048266
910,high_variant,2055,99.3540697764266
910,instant_replacement,2055,97.7565318984627
910,low_variant,2055,98.6169612323613
910,medium_variant,2055,99.0158391154462
910,momentum,2055,97.6365518423557
910,no_change,2055,99.4674247728115
910,zero_migration,2055,99.1592210640223
910,constant_fertility,2060,100.071027497434
910,constant_mortality,2060,98.4310542538856
910,high_variant,2060,99.3605182851596
910,instant_replacement,2060,97.5472274189343
910,low_variant,2060,98.4842791912998
910,medium_variant,2060,98.9623259217415
910,momentum,2060,97.4077111023438
910,no_change,2060,99.5164701647417
910,zero_migration,2060,99.0996097447924
910,constant_fertility,2065,100.20821324641
910,constant_mortality,2065,98.2806549785478
910,high_variant,2065,99.3601214994564
910,instant_replacement,2065,97.3349045357881
910,low_variant,2065,98.3336200784139
910,medium_variant,2065,98.8986473616253
910,momentum,2065,97.2149894124952
910,no_change,2065,99.5614040320614
910,zero_migration,2065,99.0286864353069
910,constant_fertility,2070,100.346924358615
910,constant_mortality,2070,98.1196666214199
