region,variant,year,sexratio_maleper100female
920,estimates,1950,98.9812210517333
920,estimates,1955,98.8983921255673
920,estimates,1960,99.0440122940909
920,estimates,1965,99.2074931243386
920,estimates,1970,99.3082013962202
920,estimates,1975,99.2953775393531
920,estimates,1980,99.2093216059854
920,estimates,1985,99.252328175399
920,estimates,1990,99.5746166013995
920,estimates,1995,99.3578219337778
920,estimates,2000,99.1866147591585
920,estimates,2005,99.3312058287453
920,estimates,2010,99.9038437922154
920,constant_fertility,2015,99.8245299582686
920,constant_mortality,2015,99.8245299582686
920,estimates,2015,99.8245299582686
920,high_variant,2015,99.8245299582686
920,instant_replacement,2015,99.8245299582686
920,low_variant,2015,99.8245299582686
920,medium_variant,2015,99.8245299582686
920,momentum,2015,99.8245299582686
920,no_change,2015,99.8245299582686
920,zero_migration,2015,99.8245299582686
920,constant_fertility,2020,99.6320007956534
920,constant_mortality,2020,99.5918158825944
920,high_variant,2020,99.639770293556
920,instant_replacement,2020,99.5731478664755
920,low_variant,2020,99.5341536771274
920,medium_variant,2020,99.5877503417261
920,momentum,2020,99.6048336996452
920,no_change,2020,99.6355557673484
920,zero_migration,2020,99.6125886564882
920,constant_fertility,2025,99.3913100912807
920,constant_mortality,2025,99.276716650996
920,high_variant,2025,99.4028301302909
920,instant_replacement,2025,99.2519347454308
920,low_variant,2025,99.1329556900286
920,medium_variant,2025,99.2713977098951
920,momentum,2025,99.311748574086
920,no_change,2025,99.3949172881266
920,zero_migration,2025,99.318920978901
920,constant_fertility,2030,99.1143953353663
920,constant_mortality,2030,98.8857263043338
920,high_variant,2030,99.1129190857973
920,instant_replacement,2030,98.8680464525252
920,low_variant,2030,98.6373714034343
920,medium_variant,2030,98.8850790906749
920,momentum,2030,98.9490805967399
920,no_change,2030,99.1116783715008
920,zero_migration,2030,98.9534803103009
920,constant_fertility,2035,98.827196701944
920,constant_mortality,2035,98.472175011001
920,high_variant,2035,98.8045762952132
920,instant_replacement,2035,98.4675278220602
920,low_variant,2035,98.1040292186337
920,medium_variant,2035,98.4740273203898
920,momentum,2035,98.5714426215406
920,no_change,2035,98.8203231078681
920,zero_migration,2035,98.5617068545409
