region,variant,year,sexratio_maleper100female
921,estimates,1950,106.338618979447
921,estimates,1955,106.418505593261
921,estimates,1960,106.562459326075
921,estimates,1965,106.63725674235
921,estimates,1970,106.653819928721
921,estimates,1975,106.654500841309
921,estimates,1980,106.51681513793
921,estimates,1985,106.354530327847
921,estimates,1990,106.220966071663
921,estimates,1995,106.289332322318
921,estimates,2000,106.242787651812
921,estimates,2005,106.356872096799
921,estimates,2010,106.090658412177
921,constant_fertility,2015,105.882568276526
921,constant_mortality,2015,105.882568276526
921,estimates,2015,105.882568276526
921,high_variant,2015,105.882568276526
921,instant_replacement,2015,105.882568276526
921,low_variant,2015,105.882568276526
921,medium_variant,2015,105.882568276526
921,momentum,2015,105.882568276526
921,no_change,2015,105.882568276526
921,zero_migration,2015,105.882568276526
921,constant_fertility,2020,105.732150125196
921,constant_mortality,2020,105.722207336796
921,high_variant,2020,105.727808500986
921,instant_replacement,2020,105.68054725403
921,low_variant,2020,105.661724553925
921,medium_variant,2020,105.69508115411
921,momentum,2020,105.733712361809
921,no_change,2020,105.759054656003
921,zero_migration,2020,105.71708212724
921,constant_fertility,2025,105.55340846944
921,constant_mortality,2025,105.524864513628
921,high_variant,2025,105.525467090806
921,instant_replacement,2025,105.423567732816
921,low_variant,2025,105.353790218947
921,medium_variant,2025,105.441672673444
921,momentum,2025,105.554919175327
921,no_change,2025,105.635414883977
921,zero_migration,2025,105.478990462412
921,constant_fertility,2030,105.346172649573
921,constant_mortality,2030,105.283374004559
921,high_variant,2030,105.263799679191
921,instant_replacement,2030,105.105886733552
921,low_variant,2030,104.959429333621
921,medium_variant,2030,105.117824625421
921,momentum,2030,105.341839769631
921,no_change,2030,105.508050283426
921,zero_migration,2030,105.169363659894
921,constant_fertility,2035,105.125633036014
921,constant_mortality,2035,105.006707816598
921,high_variant,2035,104.951895333494
921,instant_replacement,2035,104.744024715866
921,low_variant,2035,104.510157394273
921,medium_variant,2035,104.743508886865
921,momentum,2035,105.099847892384
921,no_change,2035,105.381144211336
921,zero_migration,2035,104.808941369109
921,constant_fertility,2040,104.909066628376
921,constant_mortality,2040,104.706922259833
921,high_variant,2040,104.613702467552
921,instant_replacement,2040,104.35368051461
921,low_variant,2040,104.020095989431
921,medium_variant,2040,104.337334931156
921,momentum,2040,104.838385446598
921,no_change,2040,105.265615160194
921,zero_migration,2040,104.416926438285
921,constant_fertility,2045,104.702985024167
921,constant_mortality,2045,104.397180536122
921,high_variant,2045,104.260382028735
921,instant_replacement,2045,103.939017502543
921,low_variant,2045,103.484089721148
921,medium_variant,2045,103.902508299458
921,momentum,2045,104.571346859438
921,no_change,2045,105.176578984479
921,zero_migration,2045,103.996516651721
921,constant_fertility,2050,104.524898878482
921,constant_mortality,2050,104.108764076813
921,high_variant,2050,103.937718585999
921,instant_replacement,2050,103.542954712869
921,low_variant,2050,102.93056330919
921,medium_variant,2050,103.477350655544
921,momentum,2050,104.334820526423
921,no_change,2050,105.123228280701
921,zero_migration,2050,103.585523909726
921,constant_fertility,2055,104.387111158863
921,constant_mortality,2055,103.846050145425
921,high_variant,2055,103.65504912878
921,instant_replacement,2055,103.182442130418
921,low_variant,2055,102.372637475764
921,medium_variant,2055,103.074829664888
921,momentum,2055,104.134207585159
921,no_change,2055,105.107786206486
921,zero_migration,2055,103.195505783705
921,constant_fertility,2060,104.293471518283
921,constant_mortality,2060,103.611237860463
921,high_variant,2060,103.413534880186
921,instant_replacement,2060,102.867262492301
921,low_variant,2060,101.821665658773
921,medium_variant,2060,102.70268965182
921,momentum,2060,103.97114516567
921,no_change,2060,105.127912456236
921,zero_migration,2060,102.833574917282
921,constant_fertility,2065,104.259696046196
921,constant_mortality,2065,103.402313433231
921,high_variant,2065,103.227434188212
921,instant_replacement,2065,102.616086732595
921,low_variant,2065,101.303115489981
921,medium_variant,2065,102.381287680516
921,momentum,2065,103.840740225595
921,no_change,2065,105.177386806513
921,zero_migration,2065,102.519295014062
921,constant_fertility,2070,104.275607851917
921,constant_mortality,2070,103.208396023092
921,high_variant,2070,103.086255276233
921,instant_replacement,2070,102.417073808572
921,low_variant,2070,100.805308556992
921,medium_variant,2070,102.100098785699
921,momentum,2070,103.731005685055
921,no_change,2070,105.242663408113
921,zero_migration,2070,102.242312583289
921,constant_fertility,2075,104.350916063522
921,constant_mortality,2075,103.01293465051
921,high_variant,2075,103.003625378165
921,instant_replacement,2075,102.289119185258
921,low_variant,2075,100.35393321244
921,medium_variant,2075,101.878622040794
921,momentum,2075,103.627164947844
921,no_change,2075,105.304597442372
921,zero_migration,2075,102.022266262603
921,constant_fertility,2080,104.470094540224
921,constant_mortality,2080,102.80624781228
921,high_variant,2080,102.967648652525
921,instant_replacement,2080,102.226717491144
921,low_variant,2080,99.9468037103262
921,medium_variant,2080,101.709833206677
921,momentum,2080,103.521147348557
921,no_change,2080,105.349305547712
921,zero_migration,2080,101.852938693213
921,constant_fertility,2085,104.6107979197
921,constant_mortality,2085,102.594102797208
921,high_variant,2085,102.95796792896
921,instant_replacement,2085,102.215686674473
921,low_variant,2085,99.5750747154457
921,medium_variant,2085,101.578347532863
921,momentum,2085,103.416388178887
921,no_change,2085,105.375101140546
921,zero_migration,2085,101.720334204486
921,constant_fertility,2090,104.775896136788
921,constant_mortality,2090,102.393005549542
921,high_variant,2090,102.980052780016
921,instant_replacement,2090,102.270177408553
921,low_variant,2090,99.2816246116477
921,medium_variant,2090,101.503227888145
921,momentum,2090,103.320857477828
921,no_change,2090,105.388643440218
921,zero_migration,2090,101.643661363119
921,constant_fertility,2095,104.955331900918
921,constant_mortality,2095,102.217786894434
921,high_variant,2095,103.027471108787
921,instant_replacement,2095,102.38260455447
921,low_variant,2095,99.0885186723598
921,medium_variant,2095,101.48518711427
921,momentum,2095,103.237099774973
921,no_change,2095,105.396060197685
921,zero_migration,2095,101.623046660515
921,constant_fertility,2100,105.152141450171
921,constant_mortality,2100,102.074672582082
