region,variant,year,sexratio_maleper100female
5501,estimates,1950,106.849940149231
5501,estimates,1955,106.981126668471
5501,estimates,1960,107.170743258557
5501,estimates,1965,107.260800146288
5501,estimates,1970,107.264432530729
5501,estimates,1975,107.221777108769
5501,estimates,1980,107.041419159793
5501,estimates,1985,106.829898463502
5501,estimates,1990,106.652412628076
5501,estimates,1995,106.674454993242
5501,estimates,2000,106.609613789475
5501,estimates,2005,106.709507425796
5501,estimates,2010,106.420638728218
5501,constant_fertility,2015,106.199191927979
5501,constant_mortality,2015,106.199191927979
5501,estimates,2015,106.199191927979
5501,high_variant,2015,106.199191927979
5501,instant_replacement,2015,106.199191927979
5501,low_variant,2015,106.199191927979
5501,medium_variant,2015,106.199191927979
5501,momentum,2015,106.199191927979
5501,no_change,2015,106.199191927979
5501,zero_migration,2015,106.199191927979
5501,constant_fertility,2020,106.04236342763
5501,constant_mortality,2020,106.033904828895
5501,high_variant,2020,106.036803792344
5501,instant_replacement,2020,105.992233678257
5501,low_variant,2020,105.974323570814
5501,medium_variant,2020,106.005860795163
5501,momentum,2020,106.043342048347
5501,no_change,2020,106.070209259492
5501,zero_migration,2020,106.025175275059
5501,constant_fertility,2025,105.858402502113
5501,constant_mortality,2025,105.833863680703
5501,high_variant,2025,105.827186943735
5501,instant_replacement,2025,105.730788723881
5501,low_variant,2025,105.664544815604
5501,medium_variant,2025,105.747804244184
5501,momentum,2025,105.859265257024
5501,no_change,2025,105.943364285314
5501,zero_migration,2025,105.780158944992
5501,constant_fertility,2030,105.646781817668
5501,constant_mortality,2030,105.590964255816
5501,high_variant,2030,105.558092888102
5501,instant_replacement,2030,105.408668828678
5501,low_variant,2030,105.269466090112
5501,medium_variant,2030,105.419679444294
5501,momentum,2030,105.641976358631
5501,no_change,2030,105.814585211717
5501,zero_migration,2030,105.464255315959
5501,constant_fertility,2035,105.421267170435
5501,constant_mortality,2035,105.312563637186
5501,high_variant,2035,105.237866538167
5501,instant_replacement,2035,105.041041943483
5501,low_variant,2035,104.818400599246
5501,medium_variant,2035,105.04001853559
5501,momentum,2035,105.395337405194
5501,no_change,2035,105.686455385921
5501,zero_migration,2035,105.09674609813
5501,constant_fertility,2040,105.197233328918
5501,constant_mortality,2040,105.00917498341
5501,high_variant,2040,104.888366475171
5501,instant_replacement,2040,104.642005426356
5501,low_variant,2040,104.323795903009
5501,medium_variant,2040,104.625592178446
5501,momentum,2040,105.127433350883
5501,no_change,2040,105.56830927762
5501,zero_migration,2040,104.695016272632
5501,constant_fertility,2045,104.98025977994
5501,constant_mortality,2045,104.694180933774
5501,high_variant,2045,104.519586524856
5501,instant_replacement,2045,104.214996335659
5501,low_variant,2045,103.77958599994
5501,medium_variant,2045,104.178599386822
5501,momentum,2045,104.852452414191
5501,no_change,2045,105.475420557838
5501,zero_migration,2045,104.26125202425
5501,constant_fertility,2050,104.788881260502
5501,constant_mortality,2050,104.40182226466
5501,high_variant,2050,104.179404901724
5501,instant_replacement,2050,103.804640352931
5501,low_variant,2050,103.215708347224
5501,medium_variant,2050,103.739141000623
5501,momentum,2050,104.609185230881
5501,no_change,2050,105.418883282927
5501,zero_migration,2050,103.834996685311
5501,constant_fertility,2055,104.637587105495
5501,constant_mortality,2055,104.137874849833
5501,high_variant,2055,103.87944877981
5501,instant_replacement,2055,103.429835012655
5501,low_variant,2055,102.64738747144
5501,medium_variant,2055,103.322320672711
5501,momentum,2055,104.404104970616
5501,no_change,2055,105.402167301633
5501,zero_migration,2055,103.429980998361
5501,constant_fertility,2060,104.531168642007
5501,constant_mortality,2060,103.904561031768
5501,high_variant,2060,103.622001468218
5501,instant_replacement,2060,103.10131316078
5501,low_variant,2060,102.087022106472
5501,medium_variant,2060,102.936931243737
5501,momentum,2060,104.238619548251
5501,no_change,2060,105.422839706614
5501,zero_migration,2060,103.05430062302
5501,constant_fertility,2065,104.485033569082
5501,constant_mortality,2065,103.698032554755
5501,high_variant,2065,103.420902904202
5501,instant_replacement,2065,102.837255973153
5501,low_variant,2065,101.559478866173
5501,medium_variant,2065,102.602824858252
5501,momentum,2065,104.106022169786
5501,no_change,2065,105.473100981977
5501,zero_migration,2065,102.727016078018
5501,constant_fertility,2070,104.487559670549
5501,constant_mortality,2070,103.505696900959
5501,high_variant,2070,103.263839597188
5501,instant_replacement,2070,102.623759676263
5501,low_variant,2070,101.050287621578
5501,medium_variant,2070,102.307250584971
5501,momentum,2070,103.992627248543
5501,no_change,2070,105.538165994061
5501,zero_migration,2070,102.435574485122
5501,constant_fertility,2075,104.548608430308
5501,constant_mortality,2075,103.311740157826
5501,high_variant,2075,103.164335918045
5501,instant_replacement,2075,102.479380647958
5501,low_variant,2075,100.58425687606
5501,medium_variant,2075,102.069322249594
5501,momentum,2075,103.88415132242
5501,no_change,2075,105.599660109665
5501,zero_migration,2075,102.199225068648
5501,constant_fertility,2080,104.653094391901
5501,constant_mortality,2080,103.109042694161
5501,high_variant,2080,103.110911697261
5501,instant_replacement,2080,102.398783524418
5501,low_variant,2080,100.15880087849
5501,medium_variant,2080,101.882181193537
5501,momentum,2080,103.774355712589
5501,no_change,2080,105.645594896937
5501,zero_migration,2080,102.011862861209
5501,constant_fertility,2085,104.780275656575
5501,constant_mortality,2085,102.904828442729
5501,high_variant,2085,103.085074568884
5501,instant_replacement,2085,102.369857879346
5501,low_variant,2085,99.7673701875985
5501,medium_variant,2085,101.732618507646
5501,momentum,2085,103.667648679035
5501,no_change,2085,105.675029977922
5501,zero_migration,2085,101.861532391362
5501,constant_fertility,2090,104.934987360161
5501,constant_mortality,2090,102.713509811563
5501,high_variant,2090,103.094666248878
5501,instant_replacement,2090,102.409477998366
5501,low_variant,2090,99.45745750823
5501,medium_variant,2090,101.643060673185
5501,momentum,2090,103.570125114623
5501,no_change,2090,105.69296735124
5501,zero_migration,2090,101.770650849837
5501,constant_fertility,2095,105.107061414868
5501,constant_mortality,2095,102.546236769213
5501,high_variant,2095,103.13335776798
5501,instant_replacement,2095,102.510423828064
5501,low_variant,2095,99.2529150365802
5501,medium_variant,2095,101.614943531039
5501,momentum,2095,103.482219799092
5501,no_change,2095,105.703267144957
5501,zero_migration,2095,101.740027092102
5501,constant_fertility,2100,105.297920251052
5501,constant_mortality,2100,102.407829115226
5501,high_variant,2100,103.210476601181
5501,instant_replacement,2100,102.669844491437
5501,low_variant,2100,99.1928773536268
5501,medium_variant,2100,101.663526610023
5501,momentum,2100,103.401395089425
5501,no_change,2100,105.708653060161
5501,zero_migration,2100,101.784123236292
5501,constant_fertility,"Region, subregion, country or area *",Southern Asia
5501,constant_mortality,"Region, subregion, country or area *",Southern Asia
5501,estimates,"Region, subregion, country or area *",Southern Asia
5501,high_variant,"Region, subregion, country or area *",Southern Asia
5501,instant_replacement,"Region, subregion, country or area *",Southern Asia
5501,low_variant,"Region, subregion, country or area *",Southern Asia
5501,medium_variant,"Region, subregion, country or area *",Southern Asia
5501,momentum,"Region, subregion, country or area *",Southern Asia
5501,no_change,"Region, subregion, country or area *",Southern Asia
5501,zero_migration,"Region, subregion, country or area *",Southern Asia
