region,variant,year,sexratio_maleper100female
957,estimates,1950,105.968015115794
957,estimates,1955,104.631855579281
957,estimates,1960,103.458710201709
957,estimates,1965,103.22411489081
957,estimates,1970,103.76265992797
957,estimates,1975,104.294088076999
957,estimates,1980,105.343977154725
957,estimates,1985,106.816192692557
957,estimates,1990,106.778638844495
957,estimates,1995,106.393739996443
957,estimates,2000,105.863782912413
957,estimates,2005,104.653289905602
957,estimates,2010,103.961860669512
957,constant_fertility,2015,103.576263334276
957,constant_mortality,2015,103.576263334276
957,estimates,2015,103.576263334276
957,high_variant,2015,103.576263334276
957,instant_replacement,2015,103.576263334276
957,low_variant,2015,103.576263334276
957,medium_variant,2015,103.576263334276
957,momentum,2015,103.576263334276
957,no_change,2015,103.576263334276
957,zero_migration,2015,103.576263334276
957,constant_fertility,2020,103.245188843997
957,constant_mortality,2020,103.186004110973
957,high_variant,2020,103.251146854916
957,instant_replacement,2020,103.142398175669
957,low_variant,2020,103.207374564883
957,medium_variant,2020,103.227208833886
957,momentum,2020,103.089227807634
957,no_change,2020,103.201623472221
957,zero_migration,2020,103.226697468863
957,constant_fertility,2025,102.990100492895
957,constant_mortality,2025,102.803748909212
957,high_variant,2025,102.996224707194
957,instant_replacement,2025,102.756602733913
957,low_variant,2025,102.871193853121
957,medium_variant,2025,102.932379365657
957,momentum,2025,102.613506295307
957,no_change,2025,102.862614571486
957,zero_migration,2025,102.926263042391
957,constant_fertility,2030,102.801075909952
957,constant_mortality,2030,102.421296819876
957,high_variant,2030,102.805241857979
957,instant_replacement,2030,102.42710553365
957,low_variant,2030,102.564670220194
957,medium_variant,2030,102.688393820601
957,momentum,2030,102.152274524547
957,no_change,2030,102.541046543048
957,zero_migration,2030,102.688729521044
957,constant_fertility,2035,102.673444674302
957,constant_mortality,2035,102.047902646686
957,high_variant,2035,102.665943154013
957,instant_replacement,2035,102.144362351613
957,low_variant,2035,102.304988319977
957,medium_variant,2035,102.492889365136
957,momentum,2035,101.707144588025
957,no_change,2035,102.249208512208
957,zero_migration,2035,102.521942432256
957,constant_fertility,2040,102.638399872929
957,constant_mortality,2040,101.726055558484
957,high_variant,2040,102.598813443783
957,instant_replacement,2040,101.938801054204
957,low_variant,2040,102.11513295319
957,medium_variant,2040,102.37093670547
957,momentum,2040,101.313270078084
957,no_change,2040,102.027307901385
957,zero_migration,2040,102.412011665273
957,constant_fertility,2045,102.711690439698
957,constant_mortality,2045,101.461013594458
957,high_variant,2045,102.635432597581
957,instant_replacement,2045,101.835838318576
957,low_variant,2045,102.021795279071
957,medium_variant,2045,102.347746173772
957,momentum,2045,100.951628063031
957,no_change,2045,101.897999412428
957,zero_migration,2045,102.374717451295
957,constant_fertility,2050,102.90497031562
957,constant_mortality,2050,101.289797273119
957,high_variant,2050,102.786571507419
957,instant_replacement,2050,101.825981151526
957,low_variant,2050,102.03403902034
957,medium_variant,2050,102.442281722005
957,momentum,2050,100.630649049533
957,no_change,2050,101.881203055641
957,zero_migration,2050,102.438593594612
957,constant_fertility,2055,103.210930900312
957,constant_mortality,2055,101.184056606465
957,high_variant,2055,103.040392420724
957,instant_replacement,2055,101.93798007236
957,low_variant,2055,102.169214601551
957,medium_variant,2055,102.6400146201
957,momentum,2055,100.335061280654
957,no_change,2055,101.948990842648
957,zero_migration,2055,102.582517242203
957,constant_fertility,2060,103.582352563382
957,constant_mortality,2060,101.106515801795
957,high_variant,2060,103.35858182948
957,instant_replacement,2060,102.146198745709
957,low_variant,2060,102.386028538489
957,medium_variant,2060,102.920838241068
957,momentum,2060,100.031099599185
957,no_change,2060,102.065744149134
957,zero_migration,2060,102.767571913147
957,constant_fertility,2065,103.964646945656
957,constant_mortality,2065,100.976606384257
957,high_variant,2065,103.688748514731
957,instant_replacement,2065,102.401638910607
957,low_variant,2065,102.640579089492
957,medium_variant,2065,103.224530264771
957,momentum,2065,99.68698983199
957,no_change,2065,102.160088846427
957,zero_migration,2065,102.953686681275
957,constant_fertility,2070,104.291860184408
957,constant_mortality,2070,100.763021470335
957,high_variant,2070,103.952067780077
957,instant_replacement,2070,102.61816814756
