region,variant,year,sexratio_maleper100female
1517,estimates,1950,101.705551532874
1517,estimates,1955,101.800575683557
1517,estimates,1960,101.879067013341
1517,estimates,1965,102.012393174447
1517,estimates,1970,102.16014073315
1517,estimates,1975,102.301741565888
1517,estimates,1980,102.392647448921
1517,estimates,1985,102.41176343064
1517,estimates,1990,102.541491842876
1517,estimates,1995,102.579924878568
1517,estimates,2000,102.583337990944
1517,estimates,2005,102.699663911391
1517,estimates,2010,102.731167564819
1517,constant_fertility,2015,102.737804544667
1517,constant_mortality,2015,102.737804544667
1517,estimates,2015,102.737804544667
1517,high_variant,2015,102.737804544667
1517,instant_replacement,2015,102.737804544667
1517,low_variant,2015,102.737804544667
1517,medium_variant,2015,102.737804544667
1517,momentum,2015,102.737804544667
1517,no_change,2015,102.737804544667
1517,zero_migration,2015,102.737804544667
1517,constant_fertility,2020,102.69841831064
1517,constant_mortality,2020,102.66787591565
1517,high_variant,2020,102.71744431457
1517,instant_replacement,2020,102.70017229981
1517,low_variant,2020,102.611917363511
1517,medium_variant,2020,102.665165591975
1517,momentum,2020,102.71440532641
1517,no_change,2020,102.700845221006
1517,zero_migration,2020,102.672138763211
1517,constant_fertility,2025,102.59618824968
1517,constant_mortality,2025,102.504822064691
1517,high_variant,2025,102.629771542228
1517,instant_replacement,2025,102.570006301616
1517,low_variant,2025,102.375596898785
1517,medium_variant,2025,102.505524015889
1517,momentum,2025,102.605408204041
1517,no_change,2025,102.594877453356
1517,zero_migration,2025,102.530646403319
1517,constant_fertility,2030,102.467830516928
1517,constant_mortality,2030,102.280039713141
1517,high_variant,2030,102.495797267204
1517,instant_replacement,2030,102.381956374746
1517,low_variant,2030,102.070714428615
1517,medium_variant,2030,102.291317476773
1517,momentum,2030,102.429924895879
1517,no_change,2030,102.456163594988
1517,zero_migration,2030,102.331149047464
1517,constant_fertility,2035,102.346446087227
1517,constant_mortality,2035,102.029544407376
1517,high_variant,2035,102.335579674693
1517,instant_replacement,2035,102.170478507617
1517,low_variant,2035,101.745780312995
1517,medium_variant,2035,102.056104989667
1517,momentum,2035,102.227986311282
1517,no_change,2035,102.320927661562
1517,zero_migration,2035,102.10975960579
1517,constant_fertility,2040,102.262211513201
1517,constant_mortality,2040,101.780673053204
1517,high_variant,2040,102.187923834473
1517,instant_replacement,2040,101.970717552997
1517,low_variant,2040,101.428962312995
1517,medium_variant,2040,101.832604672794
1517,momentum,2040,102.030729867036
1517,no_change,2040,102.214932722632
1517,zero_migration,2040,101.900552316168
1517,constant_fertility,2045,102.227343448427
1517,constant_mortality,2045,101.548745341998
1517,high_variant,2045,102.075788615381
1517,instant_replacement,2045,101.803317297449
1517,low_variant,2045,101.132833232659
1517,medium_variant,2045,101.638221277177
1517,momentum,2045,101.854944970211
1517,no_change,2045,102.149343657174
1517,zero_migration,2045,101.71977234471
1517,constant_fertility,2050,102.247197102608
1517,constant_mortality,2050,101.349267257661
1517,high_variant,2050,102.017927075049
1517,instant_replacement,2050,101.687982578426
1517,low_variant,2050,100.871813062176
1517,medium_variant,2050,101.490252704462
1517,momentum,2050,101.71795794626
1517,no_change,2050,102.129044757474
1517,zero_migration,2050,101.584455462151
1517,constant_fertility,2055,102.321828070704
1517,constant_mortality,2055,101.178484809337
1517,high_variant,2055,102.009155818098
1517,instant_replacement,2055,101.623607718823
1517,low_variant,2055,100.649398195829
1517,medium_variant,2055,101.38918766133
1517,momentum,2055,101.613086686686
1517,no_change,2055,102.150214844981
1517,zero_migration,2055,101.493992807186
1517,constant_fertility,2060,102.432884438961
1517,constant_mortality,2060,101.018037360244
1517,high_variant,2060,102.026025015366
1517,instant_replacement,2060,101.591417916251
1517,low_variant,2060,100.451114182536
1517,medium_variant,2060,101.317148249622
1517,momentum,2060,101.520852108603
1517,no_change,2060,102.195353568705
1517,zero_migration,2060,101.43029743144
1517,constant_fertility,2065,102.567828912627
1517,constant_mortality,2065,100.862461801212
1517,high_variant,2065,102.06557141103
1517,instant_replacement,2065,101.593058831178
1517,low_variant,2065,100.273761983129
1517,medium_variant,2065,101.27115635097
1517,momentum,2065,101.440253090472
1517,no_change,2065,102.249839324177
1517,zero_migration,2065,101.390150236227
1517,constant_fertility,2070,102.708679456759
1517,constant_mortality,2070,100.716532689473
1517,high_variant,2070,102.112469997191
1517,instant_replacement,2070,101.614453581952
1517,low_variant,2070,100.100809134043
1517,medium_variant,2070,101.235129883863
1517,momentum,2070,101.37616560255
1517,no_change,2070,102.312550900399
1517,zero_migration,2070,101.357497626841
1517,constant_fertility,2075,102.844590457746
1517,constant_mortality,2075,100.573313368689
1517,high_variant,2075,102.159228257004
1517,instant_replacement,2075,101.650570911628
1517,low_variant,2075,99.92215759534
1517,medium_variant,2075,101.200178938141
1517,momentum,2075,101.322340483416
1517,no_change,2075,102.371211758524
1517,zero_migration,2075,101.323896919396
1517,constant_fertility,2080,102.960997647409
1517,constant_mortality,2080,100.404629080462
1517,high_variant,2080,102.191595694027
1517,instant_replacement,2080,101.689565872798
1517,low_variant,2080,99.7193074865281
1517,medium_variant,2080,101.150246048161
1517,momentum,2080,101.25088215346
1517,no_change,2080,102.40016712208
1517,zero_migration,2080,101.274112894799
1517,constant_fertility,2085,103.052264678211
1517,constant_mortality,2085,100.197985457575
1517,high_variant,2085,102.203318986936
1517,instant_replacement,2085,101.729904239662
1517,low_variant,2085,99.4919115985739
1517,medium_variant,2085,101.081469632353
1517,momentum,2085,101.145014792468
1517,no_change,2085,102.390745972063
1517,zero_migration,2085,101.205198232928
1517,constant_fertility,2090,103.124099863397
1517,constant_mortality,2090,99.9709498989719
1517,high_variant,2090,102.196698974267
1517,instant_replacement,2090,101.776931373732
1517,low_variant,2090,99.2575060225121
1517,medium_variant,2090,101.001524882108
1517,momentum,2090,101.011427184277
1517,no_change,2090,102.35711104005
1517,zero_migration,2090,101.125568640134
1517,constant_fertility,2095,103.179044329314
1517,constant_mortality,2095,99.7567187589789
1517,high_variant,2095,102.17098378258
1517,instant_replacement,2095,101.825342471776
1517,low_variant,2095,99.0285650163549
1517,medium_variant,2095,100.912863075678
1517,momentum,2095,100.870064549131
1517,no_change,2095,102.320478329994
1517,zero_migration,2095,101.037842084289
1517,constant_fertility,2100,103.229759446932
1517,constant_mortality,2100,99.5773291010868
1517,high_variant,2100,102.142181770492
