variant,country,year,gender,oldagedependencyratio1564
estimates,624,1950,male,5.424
estimates,624,1951,male,5.407
estimates,624,1952,male,5.35
estimates,624,1953,male,5.249
estimates,624,1954,male,5.109
estimates,624,1955,male,4.928
estimates,624,1956,male,4.91
estimates,624,1957,male,4.852
estimates,624,1958,male,4.769
estimates,624,1959,male,4.679
estimates,624,1960,male,4.594
estimates,624,1961,male,4.679
estimates,624,1962,male,4.758
estimates,624,1963,male,4.817
estimates,624,1964,male,4.83
estimates,624,1965,male,4.787
estimates,624,1966,male,4.846
estimates,624,1967,male,4.859
estimates,624,1968,male,4.851
estimates,624,1969,male,4.851
estimates,624,1970,male,4.87
estimates,624,1971,male,5.022
estimates,624,1972,male,5.169
estimates,624,1973,male,5.309
estimates,624,1974,male,5.436
estimates,624,1975,male,5.545
estimates,624,1976,male,5.777
estimates,624,1977,male,5.947
estimates,624,1978,male,6.044
estimates,624,1979,male,6.048
estimates,624,1980,male,5.95
estimates,624,1981,male,6.045
estimates,624,1982,male,6.104
estimates,624,1983,male,6.117
estimates,624,1984,male,6.09
estimates,624,1985,male,6.019
estimates,624,1986,male,6.032
estimates,624,1987,male,6
estimates,624,1988,male,5.932
estimates,624,1989,male,5.834
estimates,624,1990,male,5.71
estimates,624,1991,male,5.679
estimates,624,1992,male,5.618
estimates,624,1993,male,5.531
estimates,624,1994,male,5.417
estimates,624,1995,male,5.277
estimates,624,1996,male,5.272
estimates,624,1997,male,5.243
estimates,624,1998,male,5.19
estimates,624,1999,male,5.115
estimates,624,2000,male,5.019
estimates,624,2001,male,4.967
estimates,624,2002,male,4.896
estimates,624,2003,male,4.819
estimates,624,2004,male,4.744
estimates,624,2005,male,4.679
estimates,624,2006,male,4.671
estimates,624,2007,male,4.664
estimates,624,2008,male,4.653
estimates,624,2009,male,4.627
estimates,624,2010,male,4.586
estimates,624,2011,male,4.598
estimates,624,2012,male,4.592
estimates,624,2013,male,4.58
estimates,624,2014,male,4.584
estimates,624,2015,male,4.609
medium_variant,624,2015,male,4.609
medium_variant,624,2016,male,4.697
medium_variant,624,2017,male,4.791
medium_variant,624,2018,male,4.879
medium_variant,624,2019,male,4.942
medium_variant,624,2020,male,4.975
medium_variant,624,2021,male,5.022
medium_variant,624,2022,male,5.04
medium_variant,624,2023,male,5.038
medium_variant,624,2024,male,5.029
medium_variant,624,2025,male,5.017
medium_variant,624,2026,male,5.037
medium_variant,624,2027,male,5.049
medium_variant,624,2028,male,5.056
medium_variant,624,2029,male,5.057
medium_variant,624,2030,male,5.056
medium_variant,624,2031,male,5.085
medium_variant,624,2032,male,5.107
medium_variant,624,2033,male,5.128
medium_variant,624,2034,male,5.159
medium_variant,624,2035,male,5.203
medium_variant,624,2036,male,5.293
medium_variant,624,2037,male,5.389
medium_variant,624,2038,male,5.487
medium_variant,624,2039,male,5.583
medium_variant,624,2040,male,5.673
medium_variant,624,2041,male,5.792
medium_variant,624,2042,male,5.901
medium_variant,624,2043,male,6.01
medium_variant,624,2044,male,6.129
medium_variant,624,2045,male,6.265
medium_variant,624,2046,male,6.443
medium_variant,624,2047,male,6.625
medium_variant,624,2048,male,6.809
medium_variant,624,2049,male,6.995
medium_variant,624,2050,male,7.18
medium_variant,624,2051,male,7.388
medium_variant,624,2052,male,7.587
medium_variant,624,2053,male,7.779
medium_variant,624,2054,male,7.969
medium_variant,624,2055,male,8.159
medium_variant,624,2056,male,8.369
medium_variant,624,2057,male,8.569
medium_variant,624,2058,male,8.759
medium_variant,624,2059,male,8.938
medium_variant,624,2060,male,9.106
medium_variant,624,2061,male,9.289
medium_variant,624,2062,male,9.456
medium_variant,624,2063,male,9.609
medium_variant,624,2064,male,9.755
medium_variant,624,2065,male,9.896
medium_variant,624,2066,male,10.067
medium_variant,624,2067,male,10.223
medium_variant,624,2068,male,10.374
medium_variant,624,2069,male,10.53
medium_variant,624,2070,male,10.696
