variant,country,year,gender,oldagedependencyratio1564
estimates,662,1950,male,4.935
estimates,662,1951,male,4.932
estimates,662,1952,male,4.909
estimates,662,1953,male,4.869
estimates,662,1954,male,4.789
estimates,662,1955,male,4.68
estimates,662,1956,male,4.935
estimates,662,1957,male,5.243
estimates,662,1958,male,5.621
estimates,662,1959,male,6.075
estimates,662,1960,male,6.64
estimates,662,1961,male,6.86
estimates,662,1962,male,7.083
estimates,662,1963,male,7.301
estimates,662,1964,male,7.474
estimates,662,1965,male,7.652
estimates,662,1966,male,7.871
estimates,662,1967,male,8.116
estimates,662,1968,male,8.349
estimates,662,1969,male,8.583
estimates,662,1970,male,8.81
estimates,662,1971,male,8.826
estimates,662,1972,male,8.844
estimates,662,1973,male,8.887
estimates,662,1974,male,8.913
estimates,662,1975,male,8.96
estimates,662,1976,male,8.967
estimates,662,1977,male,8.967
estimates,662,1978,male,8.979
estimates,662,1979,male,9.01
estimates,662,1980,male,9.062
estimates,662,1981,male,9.11
estimates,662,1982,male,9.147
estimates,662,1983,male,9.186
estimates,662,1984,male,9.242
estimates,662,1985,male,9.307
estimates,662,1986,male,9.825
estimates,662,1987,male,10.372
estimates,662,1988,male,10.956
estimates,662,1989,male,11.58
estimates,662,1990,male,12.259
estimates,662,1991,male,12.312
estimates,662,1992,male,12.381
estimates,662,1993,male,12.436
estimates,662,1994,male,12.509
estimates,662,1995,male,12.596
estimates,662,1996,male,12.462
estimates,662,1997,male,12.307
estimates,662,1998,male,12.148
estimates,662,1999,male,11.973
estimates,662,2000,male,11.785
estimates,662,2001,male,11.532
estimates,662,2002,male,11.293
estimates,662,2003,male,11.026
estimates,662,2004,male,10.742
estimates,662,2005,male,10.436
estimates,662,2006,male,10.584
estimates,662,2007,male,10.763
estimates,662,2008,male,11.009
estimates,662,2009,male,11.337
estimates,662,2010,male,11.759
estimates,662,2011,male,11.779
estimates,662,2012,male,11.816
estimates,662,2013,male,11.874
estimates,662,2014,male,11.946
estimates,662,2015,male,12.039
medium_variant,662,2015,male,12.039
medium_variant,662,2016,male,12.219
medium_variant,662,2017,male,12.423
medium_variant,662,2018,male,12.65
medium_variant,662,2019,male,12.911
