variant,country,year,gender,oldagedependencyratio1564
estimates,682,1950,male,5.744
estimates,682,1951,male,5.852
estimates,682,1952,male,5.938
estimates,682,1953,male,6.004
estimates,682,1954,male,6.054
estimates,682,1955,male,6.088
estimates,682,1956,male,6.17
estimates,682,1957,male,6.229
estimates,682,1958,male,6.266
estimates,682,1959,male,6.285
estimates,682,1960,male,6.285
estimates,682,1961,male,6.291
estimates,682,1962,male,6.274
estimates,682,1963,male,6.24
estimates,682,1964,male,6.196
estimates,682,1965,male,6.147
estimates,682,1966,male,6.121
estimates,682,1967,male,6.081
estimates,682,1968,male,6.029
estimates,682,1969,male,5.969
estimates,682,1970,male,5.901
estimates,682,1971,male,5.797
estimates,682,1972,male,5.691
estimates,682,1973,male,5.588
estimates,682,1974,male,5.491
estimates,682,1975,male,5.401
estimates,682,1976,male,5.221
estimates,682,1977,male,5.054
estimates,682,1978,male,4.905
estimates,682,1979,male,4.776
estimates,682,1980,male,4.666
estimates,682,1981,male,4.459
estimates,682,1982,male,4.269
estimates,682,1983,male,4.096
estimates,682,1984,male,3.939
estimates,682,1985,male,3.794
estimates,682,1986,male,3.787
estimates,682,1987,male,3.804
estimates,682,1988,male,3.853
estimates,682,1989,male,3.93
estimates,682,1990,male,4.03
estimates,682,1991,male,4.121
estimates,682,1992,male,4.201
estimates,682,1993,male,4.267
estimates,682,1994,male,4.315
estimates,682,1995,male,4.343
estimates,682,1996,male,4.358
estimates,682,1997,male,4.37
estimates,682,1998,male,4.391
estimates,682,1999,male,4.423
estimates,682,2000,male,4.46
estimates,682,2001,male,4.364
estimates,682,2002,male,4.272
estimates,682,2003,male,4.185
estimates,682,2004,male,4.107
estimates,682,2005,male,4.044
estimates,682,2006,male,3.989
estimates,682,2007,male,3.947
estimates,682,2008,male,3.916
estimates,682,2009,male,3.887
estimates,682,2010,male,3.859
estimates,682,2011,male,3.802
estimates,682,2012,male,3.753
estimates,682,2013,male,3.731
estimates,682,2014,male,3.759
estimates,682,2015,male,3.85
medium_variant,682,2015,male,3.85
medium_variant,682,2016,male,3.997
medium_variant,682,2017,male,4.18
medium_variant,682,2018,male,4.389
medium_variant,682,2019,male,4.611
medium_variant,682,2020,male,4.842
medium_variant,682,2021,male,5.173
medium_variant,682,2022,male,5.519
medium_variant,682,2023,male,5.896
medium_variant,682,2024,male,6.319
medium_variant,682,2025,male,6.8
medium_variant,682,2026,male,7.321
medium_variant,682,2027,male,7.887
medium_variant,682,2028,male,8.489
medium_variant,682,2029,male,9.116
medium_variant,682,2030,male,9.765
medium_variant,682,2031,male,10.421
medium_variant,682,2032,male,11.088
medium_variant,682,2033,male,11.781
medium_variant,682,2034,male,12.518
medium_variant,682,2035,male,13.306
medium_variant,682,2036,male,14.125
medium_variant,682,2037,male,14.979
medium_variant,682,2038,male,15.869
medium_variant,682,2039,male,16.79
medium_variant,682,2040,male,17.73
medium_variant,682,2041,male,18.646
medium_variant,682,2042,male,19.578
medium_variant,682,2043,male,20.503
medium_variant,682,2044,male,21.38
medium_variant,682,2045,male,22.182
medium_variant,682,2046,male,22.861
medium_variant,682,2047,male,23.453
medium_variant,682,2048,male,23.995
medium_variant,682,2049,male,24.543
medium_variant,682,2050,male,25.127
medium_variant,682,2051,male,25.71
medium_variant,682,2052,male,26.303
medium_variant,682,2053,male,26.914
medium_variant,682,2054,male,27.549
medium_variant,682,2055,male,28.208
medium_variant,682,2056,male,28.884
medium_variant,682,2057,male,29.573
medium_variant,682,2058,male,30.251
medium_variant,682,2059,male,30.879
medium_variant,682,2060,male,31.43
medium_variant,682,2061,male,31.926
medium_variant,682,2062,male,32.33
medium_variant,682,2063,male,32.67
medium_variant,682,2064,male,32.984
medium_variant,682,2065,male,33.297
medium_variant,682,2066,male,33.64
medium_variant,682,2067,male,33.955
medium_variant,682,2068,male,34.265
medium_variant,682,2069,male,34.595
medium_variant,682,2070,male,34.964
medium_variant,682,2071,male,35.404
medium_variant,682,2072,male,35.863
medium_variant,682,2073,male,36.345
medium_variant,682,2074,male,36.848
medium_variant,682,2075,male,37.375
medium_variant,682,2076,male,37.921
medium_variant,682,2077,male,38.46
medium_variant,682,2078,male,39.019
medium_variant,682,2079,male,39.623
medium_variant,682,2080,male,40.285
medium_variant,682,2081,male,40.97
medium_variant,682,2082,male,41.68
medium_variant,682,2083,male,42.404
medium_variant,682,2084,male,43.123
medium_variant,682,2085,male,43.829
medium_variant,682,2086,male,44.47
medium_variant,682,2087,male,45.056
medium_variant,682,2088,male,45.6
medium_variant,682,2089,male,46.12
medium_variant,682,2090,male,46.635
medium_variant,682,2091,male,47.038
medium_variant,682,2092,male,47.386
medium_variant,682,2093,male,47.706
medium_variant,682,2094,male,48.021
medium_variant,682,2095,male,48.345
medium_variant,682,2096,male,48.528
medium_variant,682,2097,male,48.683
medium_variant,682,2098,male,48.831
medium_variant,682,2099,male,48.99
medium_variant,682,2100,male,49.18
estimates,682,1950,female,6.487
estimates,682,1951,female,6.619
estimates,682,1952,female,6.732
estimates,682,1953,female,6.832
estimates,682,1954,female,6.92
estimates,682,1955,female,7
estimates,682,1956,female,7.101
estimates,682,1957,female,7.182
estimates,682,1958,female,7.247
estimates,682,1959,female,7.297
estimates,682,1960,female,7.334
estimates,682,1961,female,7.374
estimates,682,1962,female,7.394
estimates,682,1963,female,7.398
estimates,682,1964,female,7.394
estimates,682,1965,female,7.382
estimates,682,1966,female,7.386
estimates,682,1967,female,7.375
estimates,682,1968,female,7.354
estimates,682,1969,female,7.326
estimates,682,1970,female,7.294
estimates,682,1971,female,7.26
estimates,682,1972,female,7.222
estimates,682,1973,female,7.184
estimates,682,1974,female,7.149
estimates,682,1975,female,7.114
estimates,682,1976,female,7.088
estimates,682,1977,female,7.05
estimates,682,1978,female,7.006
estimates,682,1979,female,6.963
estimates,682,1980,female,6.925
estimates,682,1981,female,6.753
estimates,682,1982,female,6.583
estimates,682,1983,female,6.418
estimates,682,1984,female,6.258
estimates,682,1985,female,6.098
estimates,682,1986,female,6.153
estimates,682,1987,female,6.247
estimates,682,1988,female,6.384
estimates,682,1989,female,6.554
estimates,682,1990,female,6.744
estimates,682,1991,female,6.756
estimates,682,1992,female,6.744
estimates,682,1993,female,6.711
estimates,682,1994,female,6.659
estimates,682,1995,female,6.59
estimates,682,1996,female,6.429
estimates,682,1997,female,6.277
estimates,682,1998,female,6.146
estimates,682,1999,female,6.041
estimates,682,2000,female,5.96
estimates,682,2001,female,5.873
estimates,682,2002,female,5.79
estimates,682,2003,female,5.716
estimates,682,2004,female,5.656
estimates,682,2005,female,5.612
estimates,682,2006,female,5.527
estimates,682,2007,female,5.454
estimates,682,2008,female,5.389
estimates,682,2009,female,5.323
estimates,682,2010,female,5.254
estimates,682,2011,female,5.147
estimates,682,2012,female,5.048
estimates,682,2013,female,4.973
estimates,682,2014,female,4.94
estimates,682,2015,female,4.958
medium_variant,682,2015,female,4.958
medium_variant,682,2016,female,5.074
medium_variant,682,2017,female,5.23
medium_variant,682,2018,female,5.412
medium_variant,682,2019,female,5.599
medium_variant,682,2020,female,5.779
medium_variant,682,2021,female,5.944
medium_variant,682,2022,female,6.098
medium_variant,682,2023,female,6.262
medium_variant,682,2024,female,6.461
medium_variant,682,2025,female,6.711
medium_variant,682,2026,female,6.996
medium_variant,682,2027,female,7.328
medium_variant,682,2028,female,7.699
medium_variant,682,2029,female,8.095
medium_variant,682,2030,female,8.51
medium_variant,682,2031,female,8.926
medium_variant,682,2032,female,9.356
medium_variant,682,2033,female,9.827
medium_variant,682,2034,female,10.374
medium_variant,682,2035,female,11.016
medium_variant,682,2036,female,11.71
medium_variant,682,2037,female,12.482
medium_variant,682,2038,female,13.33
medium_variant,682,2039,female,14.246
