variant,country,year,gender,oldagedependencyratio1564
estimates,226,1950,male,9.041
estimates,226,1951,male,9.051
estimates,226,1952,male,8.986
estimates,226,1953,male,8.862
estimates,226,1954,male,8.683
estimates,226,1955,male,8.457
estimates,226,1956,male,8.478
estimates,226,1957,male,8.45
estimates,226,1958,male,8.369
estimates,226,1959,male,8.251
estimates,226,1960,male,8.094
estimates,226,1961,male,8.127
estimates,226,1962,male,8.121
estimates,226,1963,male,8.063
estimates,226,1964,male,7.951
estimates,226,1965,male,7.771
estimates,226,1966,male,7.726
estimates,226,1967,male,7.625
estimates,226,1968,male,7.484
estimates,226,1969,male,7.308
estimates,226,1970,male,7.123
estimates,226,1971,male,7.225
estimates,226,1972,male,7.257
estimates,226,1973,male,7.22
estimates,226,1974,male,7.093
estimates,226,1975,male,6.861
estimates,226,1976,male,6.937
estimates,226,1977,male,6.963
estimates,226,1978,male,6.946
estimates,226,1979,male,6.876
estimates,226,1980,male,6.748
estimates,226,1981,male,6.738
estimates,226,1982,male,6.746
estimates,226,1983,male,6.766
estimates,226,1984,male,6.813
estimates,226,1985,male,6.889
estimates,226,1986,male,6.948
estimates,226,1987,male,6.997
estimates,226,1988,male,7.037
estimates,226,1989,male,7.069
estimates,226,1990,male,7.089
estimates,226,1991,male,7.037
estimates,226,1992,male,6.964
estimates,226,1993,male,6.882
estimates,226,1994,male,6.787
estimates,226,1995,male,6.691
estimates,226,1996,male,6.529
estimates,226,1997,male,6.357
estimates,226,1998,male,6.192
estimates,226,1999,male,6.036
estimates,226,2000,male,5.888
estimates,226,2001,male,5.746
estimates,226,2002,male,5.605
estimates,226,2003,male,5.473
estimates,226,2004,male,5.351
estimates,226,2005,male,5.241
estimates,226,2006,male,5.099
estimates,226,2007,male,4.967
estimates,226,2008,male,4.847
estimates,226,2009,male,4.731
estimates,226,2010,male,4.619
estimates,226,2011,male,4.501
estimates,226,2012,male,4.375
estimates,226,2013,male,4.258
estimates,226,2014,male,4.16
estimates,226,2015,male,4.085
medium_variant,226,2015,male,4.085
medium_variant,226,2016,male,4.023
medium_variant,226,2017,male,3.958
medium_variant,226,2018,male,3.892
medium_variant,226,2019,male,3.818
medium_variant,226,2020,male,3.728
medium_variant,226,2021,male,3.705
medium_variant,226,2022,male,3.658
medium_variant,226,2023,male,3.592
medium_variant,226,2024,male,3.51
medium_variant,226,2025,male,3.419
medium_variant,226,2026,male,3.408
medium_variant,226,2027,male,3.381
medium_variant,226,2028,male,3.351
medium_variant,226,2029,male,3.334
medium_variant,226,2030,male,3.338
medium_variant,226,2031,male,3.421
medium_variant,226,2032,male,3.518
medium_variant,226,2033,male,3.612
medium_variant,226,2034,male,3.688
medium_variant,226,2035,male,3.737
medium_variant,226,2036,male,3.795
medium_variant,226,2037,male,3.834
medium_variant,226,2038,male,3.858
medium_variant,226,2039,male,3.869
medium_variant,226,2040,male,3.872
medium_variant,226,2041,male,3.899
medium_variant,226,2042,male,3.923
medium_variant,226,2043,male,3.955
medium_variant,226,2044,male,4.007
medium_variant,226,2045,male,4.086
medium_variant,226,2046,male,4.217
medium_variant,226,2047,male,4.371
medium_variant,226,2048,male,4.562
medium_variant,226,2049,male,4.805
medium_variant,226,2050,male,5.111
medium_variant,226,2051,male,5.485
medium_variant,226,2052,male,5.907
medium_variant,226,2053,male,6.374
medium_variant,226,2054,male,6.885
medium_variant,226,2055,male,7.436
medium_variant,226,2056,male,8.026
medium_variant,226,2057,male,8.641
medium_variant,226,2058,male,9.277
medium_variant,226,2059,male,9.931
