variant,country,year,gender,oldagedependencyratio1564
estimates,258,1950,male,3.767
estimates,258,1951,male,3.968
estimates,258,1952,male,4.122
estimates,258,1953,male,4.334
estimates,258,1954,male,4.495
estimates,258,1955,male,4.66
estimates,258,1956,male,4.963
estimates,258,1957,male,5.224
estimates,258,1958,male,5.456
estimates,258,1959,male,5.674
estimates,258,1960,male,5.906
estimates,258,1961,male,5.97
estimates,258,1962,male,6.057
estimates,258,1963,male,6.182
estimates,258,1964,male,6.266
estimates,258,1965,male,6.281
estimates,258,1966,male,6.216
estimates,258,1967,male,6.135
estimates,258,1968,male,6.094
estimates,258,1969,male,6.107
estimates,258,1970,male,6.14
estimates,258,1971,male,6.11
estimates,258,1972,male,6.041
estimates,258,1973,male,5.975
estimates,258,1974,male,5.911
estimates,258,1975,male,5.869
estimates,258,1976,male,5.898
estimates,258,1977,male,5.946
estimates,258,1978,male,5.964
estimates,258,1979,male,5.953
estimates,258,1980,male,5.868
estimates,258,1981,male,5.666
estimates,258,1982,male,5.377
estimates,258,1983,male,5.016
estimates,258,1984,male,4.661
estimates,258,1985,male,4.377
estimates,258,1986,male,4.47
estimates,258,1987,male,4.621
estimates,258,1988,male,4.788
estimates,258,1989,male,4.91
estimates,258,1990,male,4.995
estimates,258,1991,male,5.025
estimates,258,1992,male,5.039
estimates,258,1993,male,5.061
estimates,258,1994,male,5.115
estimates,258,1995,male,5.186
estimates,258,1996,male,5.364
estimates,258,1997,male,5.576
estimates,258,1998,male,5.792
estimates,258,1999,male,6.013
estimates,258,2000,male,6.207
estimates,258,2001,male,6.367
estimates,258,2002,male,6.507
estimates,258,2003,male,6.642
estimates,258,2004,male,6.806
estimates,258,2005,male,7.01
estimates,258,2006,male,7.34
estimates,258,2007,male,7.699
estimates,258,2008,male,8.065
estimates,258,2009,male,8.403
estimates,258,2010,male,8.7
estimates,258,2011,male,8.957
estimates,258,2012,male,9.18
estimates,258,2013,male,9.397
estimates,258,2014,male,9.648
estimates,258,2015,male,9.948
medium_variant,258,2015,male,9.948
medium_variant,258,2016,male,10.293
medium_variant,258,2017,male,10.685
medium_variant,258,2018,male,11.113
medium_variant,258,2019,male,11.576
medium_variant,258,2020,male,12.056
medium_variant,258,2021,male,12.613
medium_variant,258,2022,male,13.196
medium_variant,258,2023,male,13.804
medium_variant,258,2024,male,14.442
medium_variant,258,2025,male,15.107
medium_variant,258,2026,male,15.743
medium_variant,258,2027,male,16.382
medium_variant,258,2028,male,17.042
medium_variant,258,2029,male,17.752
medium_variant,258,2030,male,18.535
medium_variant,258,2031,male,19.366
medium_variant,258,2032,male,20.258
medium_variant,258,2033,male,21.168
medium_variant,258,2034,male,22.038
medium_variant,258,2035,male,22.842
medium_variant,258,2036,male,23.553
medium_variant,258,2037,male,24.18
medium_variant,258,2038,male,24.757
medium_variant,258,2039,male,25.328
