region,variant,freq,year,mortality15to50per1000aliveat15
913,estimates,5yearly,1950,258.137038887665
913,estimates,5yearly,1955,233.756252970606
913,estimates,5yearly,1960,216.999353884177
913,estimates,5yearly,1965,200.769990286582
913,estimates,5yearly,1970,188.305182805745
913,estimates,5yearly,1975,185.911199616998
913,estimates,5yearly,1980,183.262778104071
913,estimates,5yearly,1985,155.684110168051
913,estimates,5yearly,1990,150.974945771876
913,estimates,5yearly,1995,232.641329071347
913,estimates,5yearly,2000,363.440895791357
913,estimates,5yearly,2005,389.646167311032
913,estimates,5yearly,2010,273.378937388278
913,medium_variant,5yearly,2015,197.529844474951
913,medium_variant,5yearly,2020,183.525627967183
913,medium_variant,5yearly,2025,165.567661668963
913,medium_variant,5yearly,2030,146.730899195116
913,medium_variant,5yearly,2035,129.379043891607
913,medium_variant,5yearly,2040,114.480657273223
913,medium_variant,5yearly,2045,101.265493206566
913,medium_variant,5yearly,2050,89.4642803058785
913,medium_variant,5yearly,2055,79.6912284866818
913,medium_variant,5yearly,2060,71.1657256552529
913,medium_variant,5yearly,2065,63.8732476412276
913,medium_variant,5yearly,2070,57.808653057374
913,medium_variant,5yearly,2075,52.5086059974834
913,medium_variant,5yearly,2080,47.6895916055665
913,medium_variant,5yearly,2085,43.2453957563024
913,medium_variant,5yearly,2090,39.2034887941511
913,medium_variant,5yearly,2095,35.4026101336944
913,estimates,5yearly,Regi,Southern Africa
913,medium_variant,5yearly,Regi,Southern Africa
