region,variant,freq,year,mortality15to50per1000aliveat15
922,estimates,5yearly,1950,230.391110036298
922,estimates,5yearly,1955,202.340740621401
922,estimates,5yearly,1960,177.461046599805
922,estimates,5yearly,1965,154.943955901028
922,estimates,5yearly,1970,136.309839995658
922,estimates,5yearly,1975,120.383531024308
922,estimates,5yearly,1980,120.168779986707
922,estimates,5yearly,1985,99.4166753533278
922,estimates,5yearly,1990,87.9708171590859
922,estimates,5yearly,1995,78.8223044075962
922,estimates,5yearly,2000,69.9065558914778
922,estimates,5yearly,2005,66.264058665385
922,estimates,5yearly,2010,66.2826866650591
922,medium_variant,5yearly,2015,59.4391069724373
922,medium_variant,5yearly,2020,51.1673103092862
922,medium_variant,5yearly,2025,47.5296679471757
922,medium_variant,5yearly,2030,44.5663046177647
922,medium_variant,5yearly,2035,41.902436952992
922,medium_variant,5yearly,2040,39.2394419114704
922,medium_variant,5yearly,2045,36.7935476183005
922,medium_variant,5yearly,2050,34.7044614657156
922,medium_variant,5yearly,2055,32.7601907647283
922,medium_variant,5yearly,2060,30.930176772049
922,medium_variant,5yearly,2065,29.1873595728558
922,medium_variant,5yearly,2070,27.3834399135389
922,medium_variant,5yearly,2075,25.5553911774732
922,medium_variant,5yearly,2080,23.7613583170899
922,medium_variant,5yearly,2085,21.9666679765349
922,medium_variant,5yearly,2090,20.2315265026579
922,medium_variant,5yearly,2095,18.4731105529572
922,estimates,5yearly,Regi,Western Asia
922,medium_variant,5yearly,Regi,Western Asia
