region,variant,freq,year,mortality15to50per1000aliveat15
1517,estimates,5yearly,1950,281.070305437803
1517,estimates,5yearly,1955,253.115858250791
1517,estimates,5yearly,1960,230.741184878012
1517,estimates,5yearly,1965,179.285634385098
1517,estimates,5yearly,1970,144.432177246529
1517,estimates,5yearly,1975,128.534136005377
1517,estimates,5yearly,1980,118.721319740841
1517,estimates,5yearly,1985,107.987277245127
1517,estimates,5yearly,1990,103.162508780172
1517,estimates,5yearly,1995,101.008042138083
1517,estimates,5yearly,2000,98.1181825066784
1517,estimates,5yearly,2005,90.4721878416018
1517,estimates,5yearly,2010,80.4576198264151
1517,medium_variant,5yearly,2015,75.3422983858578
1517,medium_variant,5yearly,2020,71.2069682988201
1517,medium_variant,5yearly,2025,66.8228081999586
1517,medium_variant,5yearly,2030,62.5525173544791
1517,medium_variant,5yearly,2035,59.1147512523874
1517,medium_variant,5yearly,2040,56.3056178934817
1517,medium_variant,5yearly,2045,53.2162710917754
1517,medium_variant,5yearly,2050,50.0501743498785
1517,medium_variant,5yearly,2055,47.1332981916852
1517,medium_variant,5yearly,2060,44.4771677096404
1517,medium_variant,5yearly,2065,42.0649437281032
1517,medium_variant,5yearly,2070,39.7311015619587
1517,medium_variant,5yearly,2075,37.4068651791799
1517,medium_variant,5yearly,2080,35.1373250021375
1517,medium_variant,5yearly,2085,33.0497774786423
1517,medium_variant,5yearly,2090,31.0624030580881
1517,medium_variant,5yearly,2095,29.1303488661144
1517,estimates,5yearly,Regi,Middle-income countries
1517,medium_variant,5yearly,Regi,Middle-income countries
