region,variant,freq,year,mortality15to50per1000aliveat15
941,estimates,5yearly,1950,336.860697447713
941,estimates,5yearly,1955,313.75407507723
941,estimates,5yearly,1960,293.168134830528
941,estimates,5yearly,1965,271.041147492929
941,estimates,5yearly,1970,254.583849678604
941,estimates,5yearly,1975,252.85150668329
941,estimates,5yearly,1980,221.578607521738
941,estimates,5yearly,1985,212.201702036973
941,estimates,5yearly,1990,216.183278078799
941,estimates,5yearly,1995,213.922495727865
941,estimates,5yearly,2000,201.787278947083
941,estimates,5yearly,2005,167.963445534912
941,estimates,5yearly,2010,140.612563418011
941,medium_variant,5yearly,2015,123.824493805726
941,medium_variant,5yearly,2020,113.447681489888
941,medium_variant,5yearly,2025,103.801004041737
941,medium_variant,5yearly,2030,95.2438180012065
941,medium_variant,5yearly,2035,87.7269381235902
941,medium_variant,5yearly,2040,81.657093406916
941,medium_variant,5yearly,2045,76.2619748845371
941,medium_variant,5yearly,2050,71.37524829764
941,medium_variant,5yearly,2055,66.9192825593325
941,medium_variant,5yearly,2060,62.6502581385506
941,medium_variant,5yearly,2065,58.8878663707335
941,medium_variant,5yearly,2070,55.4571569796004
941,medium_variant,5yearly,2075,52.1890757549993
941,medium_variant,5yearly,2080,49.1990879504743
941,medium_variant,5yearly,2085,46.3525110778957
941,medium_variant,5yearly,2090,43.5630270225519
941,medium_variant,5yearly,2095,40.956655317252
941,estimates,5yearly,Regi,Least developed countries
941,medium_variant,5yearly,Regi,Least developed countries
