region,variant,freq,year,mortality15to50per1000aliveat15
924,estimates,5yearly,1950,73.9470074005298
924,estimates,5yearly,1955,63.3339603122135
924,estimates,5yearly,1960,60.7507143172833
924,estimates,5yearly,1965,59.848856506249
924,estimates,5yearly,1970,60.0926355123421
924,estimates,5yearly,1975,57.6695205839388
924,estimates,5yearly,1980,52.7091714802106
924,estimates,5yearly,1985,48.2372978093923
924,estimates,5yearly,1990,48.6940755533255
924,estimates,5yearly,1995,46.0192497608229
924,estimates,5yearly,2000,41.9228138960661
924,estimates,5yearly,2005,38.2934412938926
924,estimates,5yearly,2010,32.5493709277145
924,medium_variant,5yearly,2015,29.4399357275102
924,medium_variant,5yearly,2020,26.9835665838168
924,medium_variant,5yearly,2025,24.6536997203918
924,medium_variant,5yearly,2030,22.4698169186228
924,medium_variant,5yearly,2035,20.5875431440654
924,medium_variant,5yearly,2040,18.8611715642871
924,medium_variant,5yearly,2045,17.2998306654305
924,medium_variant,5yearly,2050,15.9334045196876
924,medium_variant,5yearly,2055,14.6837239305045
924,medium_variant,5yearly,2060,13.412488743736
924,medium_variant,5yearly,2065,12.2430151886767
924,medium_variant,5yearly,2070,11.1541358653946
924,medium_variant,5yearly,2075,10.1042245292938
924,medium_variant,5yearly,2080,9.15448571471034
924,medium_variant,5yearly,2085,8.21995874225323
924,medium_variant,5yearly,2090,7.36935459447841
924,medium_variant,5yearly,2095,6.57933189835536
