region,variant,freq,year,mortality15to50per1000aliveat15
926,estimates,5yearly,1950,82.7572610474822
926,estimates,5yearly,1955,71.5022792884734
926,estimates,5yearly,1960,67.0422663703948
926,estimates,5yearly,1965,66.5673831451419
926,estimates,5yearly,1970,66.2362331221345
926,estimates,5yearly,1975,63.3125782105342
926,estimates,5yearly,1980,57.6933583565762
926,estimates,5yearly,1985,51.606271910849
926,estimates,5yearly,1990,51.0280984692069
926,estimates,5yearly,1995,45.6369720525778
926,estimates,5yearly,2000,39.8471794945023
926,estimates,5yearly,2005,33.5922691581986
926,estimates,5yearly,2010,29.1080946517938
926,medium_variant,5yearly,2015,27.1984309778205
926,medium_variant,5yearly,2020,24.8458761415552
926,medium_variant,5yearly,2025,22.6868372416866
926,medium_variant,5yearly,2030,20.8444601030812
926,medium_variant,5yearly,2035,19.3024680835332
926,medium_variant,5yearly,2040,17.8304900513397
926,medium_variant,5yearly,2045,16.5637777186508
926,medium_variant,5yearly,2050,15.2968948400112
926,medium_variant,5yearly,2055,14.1540243855831
926,medium_variant,5yearly,2060,13.0283183564449
926,medium_variant,5yearly,2065,11.9949115403032
926,medium_variant,5yearly,2070,10.9906169009049
926,medium_variant,5yearly,2075,10.0646795711131
926,medium_variant,5yearly,2080,9.18169531152002
926,medium_variant,5yearly,2085,8.3638748526973
926,medium_variant,5yearly,2090,7.57975081131201
926,medium_variant,5yearly,2095,6.83074423777341
926,estimates,5yearly,Regi,Western Europe
926,medium_variant,5yearly,Regi,Western Europe
