region,variant,freq,year,mortality15to50per1000aliveat15
916,estimates,5yearly,1950,231.985449564883
916,estimates,5yearly,1955,197.48406842399
916,estimates,5yearly,1960,172.93639111721
916,estimates,5yearly,1965,158.379997347793
916,estimates,5yearly,1970,145.657850788526
916,estimates,5yearly,1975,137.319594064803
916,estimates,5yearly,1980,125.917747377939
916,estimates,5yearly,1985,107.257665052512
916,estimates,5yearly,1990,91.0208608143872
916,estimates,5yearly,1995,78.6157268599172
916,estimates,5yearly,2000,73.1646998253671
916,estimates,5yearly,2005,70.5074783500323
916,estimates,5yearly,2010,66.3853389286125
916,medium_variant,5yearly,2015,62.4847413906711
916,medium_variant,5yearly,2020,57.8532336899976
916,medium_variant,5yearly,2025,53.3344440637266
916,medium_variant,5yearly,2030,48.9128299177203
916,medium_variant,5yearly,2035,44.5565885957617
916,medium_variant,5yearly,2040,40.2883261673478
916,medium_variant,5yearly,2045,36.3380472807835
916,medium_variant,5yearly,2050,32.6736086308147
916,medium_variant,5yearly,2055,29.3577405199463
916,medium_variant,5yearly,2060,26.4741152187696
916,medium_variant,5yearly,2065,23.9343063413561
916,medium_variant,5yearly,2070,21.6687416050939
916,medium_variant,5yearly,2075,19.6411703585268
916,medium_variant,5yearly,2080,17.745017522839
916,medium_variant,5yearly,2085,16.0532631501118
916,medium_variant,5yearly,2090,14.4601250730979
916,medium_variant,5yearly,2095,13.0337969973441
916,estimates,5yearly,Regi,Central America
916,medium_variant,5yearly,Regi,Central America
