region,variant,freq,year,mortality15to50per1000aliveat15
914,estimates,5yearly,1950,376.371759666599
914,estimates,5yearly,1955,355.333022020278
914,estimates,5yearly,1960,333.823950647633
914,estimates,5yearly,1965,314.458960132437
914,estimates,5yearly,1970,291.158761167025
914,estimates,5yearly,1975,265.642523242458
914,estimates,5yearly,1980,243.772916038235
914,estimates,5yearly,1985,233.65541435224
914,estimates,5yearly,1990,232.011806414931
914,estimates,5yearly,1995,244.59170071493
914,estimates,5yearly,2000,250.628180614799
914,estimates,5yearly,2005,228.154718976678
914,estimates,5yearly,2010,212.809735696954
914,medium_variant,5yearly,2015,196.769157294536
914,medium_variant,5yearly,2020,176.882814662229
914,medium_variant,5yearly,2025,158.345575494823
914,medium_variant,5yearly,2030,141.71416668531
914,medium_variant,5yearly,2035,127.504728159383
914,medium_variant,5yearly,2040,114.875756559611
914,medium_variant,5yearly,2045,104.048688482691
914,medium_variant,5yearly,2050,95.3748940925877
914,medium_variant,5yearly,2055,88.0433843123257
914,medium_variant,5yearly,2060,81.7384984951348
914,medium_variant,5yearly,2065,76.0917951176819
914,medium_variant,5yearly,2070,71.2781765657165
914,medium_variant,5yearly,2075,66.9866275226686
914,medium_variant,5yearly,2080,63.598312529406
914,medium_variant,5yearly,2085,60.5003078868811
914,medium_variant,5yearly,2090,57.4739617452138
914,medium_variant,5yearly,2095,54.653527502256
