region,variant,freq,year,mortality15to50per1000aliveat15
5500,estimates,5yearly,1950,159.407326855881
5500,estimates,5yearly,1955,146.322757303844
5500,estimates,5yearly,1960,133.659399335369
5500,estimates,5yearly,1965,121.501318127662
5500,estimates,5yearly,1970,112.824336876943
5500,estimates,5yearly,1975,107.788012412115
5500,estimates,5yearly,1980,98.4818788511188
5500,estimates,5yearly,1985,89.5153380315291
5500,estimates,5yearly,1990,108.072264047494
5500,estimates,5yearly,1995,122.207510553478
5500,estimates,5yearly,2000,110.43508948557
5500,estimates,5yearly,2005,101.012488617285
5500,estimates,5yearly,2010,80.9465664996991
5500,medium_variant,5yearly,2015,75.1054821686929
5500,medium_variant,5yearly,2020,70.0989058640976
5500,medium_variant,5yearly,2025,65.5329115225356
5500,medium_variant,5yearly,2030,61.4647799794583
5500,medium_variant,5yearly,2035,57.6989136598096
5500,medium_variant,5yearly,2040,54.0794702715816
5500,medium_variant,5yearly,2045,51.0425023279152
5500,medium_variant,5yearly,2050,48.0397804699805
5500,medium_variant,5yearly,2055,44.7918686711354
5500,medium_variant,5yearly,2060,41.4972023911102
5500,medium_variant,5yearly,2065,38.0640392183186
5500,medium_variant,5yearly,2070,34.8379275775147
5500,medium_variant,5yearly,2075,31.7267197115086
5500,medium_variant,5yearly,2080,28.8055554069163
5500,medium_variant,5yearly,2085,26.1663275629376
5500,medium_variant,5yearly,2090,23.7528880406424
5500,medium_variant,5yearly,2095,21.6093963446683
5500,estimates,5yearly,Regi,Central Asia
5500,medium_variant,5yearly,Regi,Central Asia
