region,variant,freq,year,mortality15to50per1000aliveat15
910,estimates,5yearly,1950,341.385000175077
910,estimates,5yearly,1955,318.857596669447
910,estimates,5yearly,1960,295.026536191033
910,estimates,5yearly,1965,276.92785396128
910,estimates,5yearly,1970,261.544945299203
910,estimates,5yearly,1975,248.620927434719
910,estimates,5yearly,1980,248.261735057058
910,estimates,5yearly,1985,257.130656090597
910,estimates,5yearly,1990,301.048313489497
910,estimates,5yearly,1995,329.949885107357
910,estimates,5yearly,2000,329.655985136828
910,estimates,5yearly,2005,254.772607307426
910,estimates,5yearly,2010,185.575346203898
910,medium_variant,5yearly,2015,152.242968372185
910,medium_variant,5yearly,2020,137.350495043695
910,medium_variant,5yearly,2025,121.56143737106
910,medium_variant,5yearly,2030,107.561930621149
910,medium_variant,5yearly,2035,96.1026782613503
910,medium_variant,5yearly,2040,87.1776222180215
910,medium_variant,5yearly,2045,79.1895101519573
910,medium_variant,5yearly,2050,72.4238110585746
910,medium_variant,5yearly,2055,66.8280399297319
910,medium_variant,5yearly,2060,61.7541759189991
910,medium_variant,5yearly,2065,57.2264792207049
910,medium_variant,5yearly,2070,53.1424865122345
910,medium_variant,5yearly,2075,49.4632263633137
910,medium_variant,5yearly,2080,46.1622511247783
910,medium_variant,5yearly,2085,43.2047817846255
910,medium_variant,5yearly,2090,40.3628400136338
910,medium_variant,5yearly,2095,37.687670576653
