region,variant,freq,year,mortality15to50per1000aliveat15
923,estimates,5yearly,1950,122.592792554839
923,estimates,5yearly,1955,97.5137283076902
923,estimates,5yearly,1960,86.6761785460611
923,estimates,5yearly,1965,90.1972867807762
923,estimates,5yearly,1970,97.0512528137209
923,estimates,5yearly,1975,106.503570250939
923,estimates,5yearly,1980,109.228575523983
923,estimates,5yearly,1985,91.7783353563577
923,estimates,5yearly,1990,118.842318738643
923,estimates,5yearly,1995,128.180036053253
923,estimates,5yearly,2000,135.392096808005
923,estimates,5yearly,2005,124.306998647063
923,estimates,5yearly,2010,96.7865255103018
923,medium_variant,5yearly,2015,89.6544866792525
923,medium_variant,5yearly,2020,82.4750499081333
923,medium_variant,5yearly,2025,75.4558133855155
923,medium_variant,5yearly,2030,69.0096894049811
923,medium_variant,5yearly,2035,62.569588903805
923,medium_variant,5yearly,2040,57.8086075580014
923,medium_variant,5yearly,2045,53.7189735774959
923,medium_variant,5yearly,2050,49.7668962681841
923,medium_variant,5yearly,2055,45.8555989651054
923,medium_variant,5yearly,2060,41.8871787759209
923,medium_variant,5yearly,2065,37.8273786622256
923,medium_variant,5yearly,2070,34.0556311411488
923,medium_variant,5yearly,2075,30.6787036809739
923,medium_variant,5yearly,2080,27.7752170038953
923,medium_variant,5yearly,2085,25.2284683851506
923,medium_variant,5yearly,2090,22.8973862562341
923,medium_variant,5yearly,2095,20.8301278937264
