region,variant,freq,year,mortality15to50per1000aliveat15
906,estimates,5yearly,1950,272.753789875555
906,estimates,5yearly,1955,247.167659273201
906,estimates,5yearly,1960,235.869605453029
906,estimates,5yearly,1965,148.388147045777
906,estimates,5yearly,1970,92.0765357142111
906,estimates,5yearly,1975,72.941093518127
906,estimates,5yearly,1980,65.1678994239318
906,estimates,5yearly,1985,59.1728069586541
906,estimates,5yearly,1990,55.0230310465846
906,estimates,5yearly,1995,52.1604701015178
906,estimates,5yearly,2000,45.2062599528162
906,estimates,5yearly,2005,41.5416829995802
906,estimates,5yearly,2010,36.3812396874944
906,medium_variant,5yearly,2015,33.7520411777834
906,medium_variant,5yearly,2020,31.3404840889026
906,medium_variant,5yearly,2025,29.2606750010993
906,medium_variant,5yearly,2030,27.2889521774617
906,medium_variant,5yearly,2035,25.4711681984753
906,medium_variant,5yearly,2040,23.70149566484
906,medium_variant,5yearly,2045,22.1185350477363
906,medium_variant,5yearly,2050,20.6173350387601
906,medium_variant,5yearly,2055,19.193922428222
906,medium_variant,5yearly,2060,17.8832802966772
906,medium_variant,5yearly,2065,16.5857555494091
906,medium_variant,5yearly,2070,15.4093251738513
906,medium_variant,5yearly,2075,14.2505316298414
906,medium_variant,5yearly,2080,13.2761133678777
906,medium_variant,5yearly,2085,12.307973620947
906,medium_variant,5yearly,2090,11.3176433051686
906,medium_variant,5yearly,2095,10.4068945075785
