region,variant,freq,year,mortality15to50per1000aliveat15
931,estimates,5yearly,1950,195.867303023507
931,estimates,5yearly,1955,175.653663461787
931,estimates,5yearly,1960,154.859992475602
931,estimates,5yearly,1965,138.244903555873
931,estimates,5yearly,1970,124.139408070223
931,estimates,5yearly,1975,119.128831186257
931,estimates,5yearly,1980,113.426099539231
931,estimates,5yearly,1985,109.125634546941
931,estimates,5yearly,1990,104.548160397819
931,estimates,5yearly,1995,97.5756973377432
931,estimates,5yearly,2000,88.3836004758406
931,estimates,5yearly,2005,80.1805517579473
931,estimates,5yearly,2010,75.1431047268888
931,medium_variant,5yearly,2015,70.6075623315615
931,medium_variant,5yearly,2020,65.0323720190584
931,medium_variant,5yearly,2025,59.6441251458003
931,medium_variant,5yearly,2030,54.0629423421559
931,medium_variant,5yearly,2035,48.813068181344
931,medium_variant,5yearly,2040,43.8741885115632
931,medium_variant,5yearly,2045,39.2570442156021
931,medium_variant,5yearly,2050,35.1774324868211
931,medium_variant,5yearly,2055,31.6199358909741
931,medium_variant,5yearly,2060,28.4960587808082
931,medium_variant,5yearly,2065,25.782784159973
931,medium_variant,5yearly,2070,23.3109109214444
931,medium_variant,5yearly,2075,21.0711559365838
931,medium_variant,5yearly,2080,19.0286320014451
931,medium_variant,5yearly,2085,17.1951104250087
931,medium_variant,5yearly,2090,15.512370985338
931,medium_variant,5yearly,2095,13.9737531327403
931,estimates,5yearly,Regi,South America
931,medium_variant,5yearly,Regi,South America
