region,variant,freq,year,mortality15to50per1000aliveat15
915,estimates,5yearly,1950,196.754113830478
915,estimates,5yearly,1955,170.739699458486
915,estimates,5yearly,1960,150.736564015911
915,estimates,5yearly,1965,132.433246106318
915,estimates,5yearly,1970,121.876585934297
915,estimates,5yearly,1975,114.79128010923
915,estimates,5yearly,1980,109.312601538345
915,estimates,5yearly,1985,106.663073213116
915,estimates,5yearly,1990,106.379997798712
915,estimates,5yearly,1995,103.240216506882
915,estimates,5yearly,2000,100.596637922359
915,estimates,5yearly,2005,92.9337455910351
915,estimates,5yearly,2010,88.0062464859224
915,medium_variant,5yearly,2015,84.7651627465019
915,medium_variant,5yearly,2020,81.0682083976736
915,medium_variant,5yearly,2025,77.2292413911424
915,medium_variant,5yearly,2030,72.4247635375287
915,medium_variant,5yearly,2035,68.2017164996009
915,medium_variant,5yearly,2040,64.2803272309874
915,medium_variant,5yearly,2045,60.7419478279532
915,medium_variant,5yearly,2050,57.3293570175084
915,medium_variant,5yearly,2055,53.8801233673669
915,medium_variant,5yearly,2060,50.2083374894571
915,medium_variant,5yearly,2065,46.9779000373207
915,medium_variant,5yearly,2070,44.1811144265556
915,medium_variant,5yearly,2075,41.7140292304407
915,medium_variant,5yearly,2080,39.1801344218595
915,medium_variant,5yearly,2085,36.7840475272931
915,medium_variant,5yearly,2090,34.3839585416408
915,medium_variant,5yearly,2095,32.0949653238819
