region,variant,freq,year,mortality15to50per1000aliveat15
920,estimates,5yearly,1950,221.918277800878
920,estimates,5yearly,1955,199.819900506769
920,estimates,5yearly,1960,183.363960485127
920,estimates,5yearly,1965,168.978021256266
920,estimates,5yearly,1970,168.072896737787
920,estimates,5yearly,1975,162.246517240183
920,estimates,5yearly,1980,125.697866599663
920,estimates,5yearly,1985,112.740450942391
920,estimates,5yearly,1990,106.095617443271
920,estimates,5yearly,1995,102.446579017354
920,estimates,5yearly,2000,98.408471845704
920,estimates,5yearly,2005,91.0854411425777
920,estimates,5yearly,2010,85.2782346442046
920,medium_variant,5yearly,2015,79.6941457423434
920,medium_variant,5yearly,2020,74.5117320088443
920,medium_variant,5yearly,2025,69.7250557751931
920,medium_variant,5yearly,2030,65.3235008282427
920,medium_variant,5yearly,2035,61.4602308907656
920,medium_variant,5yearly,2040,58.4914510526368
920,medium_variant,5yearly,2045,55.6619054077413
920,medium_variant,5yearly,2050,52.7935570802035
920,medium_variant,5yearly,2055,50.0591802910817
920,medium_variant,5yearly,2060,47.4552657225565
920,medium_variant,5yearly,2065,44.9284210424893
920,medium_variant,5yearly,2070,42.6205085490422
920,medium_variant,5yearly,2075,40.2664097676583
920,medium_variant,5yearly,2080,37.7503949167843
920,medium_variant,5yearly,2085,35.0774995237081
920,medium_variant,5yearly,2090,32.6348504166697
920,medium_variant,5yearly,2095,30.3520661373409
