variant,continent,year,oldagedependencyratio2069
estimates,904,1950,4.281
estimates,904,1951,4.301
estimates,904,1952,4.309
estimates,904,1953,4.306
estimates,904,1954,4.295
estimates,904,1955,4.275
estimates,904,1956,4.362
estimates,904,1957,4.435
estimates,904,1958,4.493
estimates,904,1959,4.536
estimates,904,1960,4.563
estimates,904,1961,4.653
estimates,904,1962,4.724
estimates,904,1963,4.781
estimates,904,1964,4.829
estimates,904,1965,4.873
estimates,904,1966,4.976
estimates,904,1967,5.063
estimates,904,1968,5.134
estimates,904,1969,5.187
estimates,904,1970,5.221
estimates,904,1971,5.3
estimates,904,1972,5.354
estimates,904,1973,5.389
estimates,904,1974,5.41
estimates,904,1975,5.42
estimates,904,1976,5.49
estimates,904,1977,5.541
estimates,904,1978,5.578
estimates,904,1979,5.603
estimates,904,1980,5.617
estimates,904,1981,5.678
estimates,904,1982,5.723
estimates,904,1983,5.751
estimates,904,1984,5.759
estimates,904,1985,5.751
estimates,904,1986,5.784
estimates,904,1987,5.796
estimates,904,1988,5.797
estimates,904,1989,5.795
estimates,904,1990,5.797
estimates,904,1991,5.857
estimates,904,1992,5.912
estimates,904,1993,5.962
estimates,904,1994,6.01
estimates,904,1995,6.055
estimates,904,1996,6.168
estimates,904,1997,6.276
estimates,904,1998,6.377
estimates,904,1999,6.468
estimates,904,2000,6.548
estimates,904,2001,6.658
estimates,904,2002,6.756
estimates,904,2003,6.845
estimates,904,2004,6.933
estimates,904,2005,7.023
estimates,904,2006,7.13
estimates,904,2007,7.237
estimates,904,2008,7.342
estimates,904,2009,7.446
estimates,904,2010,7.549
estimates,904,2011,7.671
estimates,904,2012,7.794
estimates,904,2013,7.919
estimates,904,2014,8.052
estimates,904,2015,8.193
medium_variant,904,2015,8.193
medium_variant,904,2016,8.357
medium_variant,904,2017,8.526
medium_variant,904,2018,8.71
medium_variant,904,2019,8.915
medium_variant,904,2020,9.146
medium_variant,904,2021,9.407
medium_variant,904,2022,9.692
medium_variant,904,2023,9.997
medium_variant,904,2024,10.315
medium_variant,904,2025,10.645
medium_variant,904,2026,10.984
