variant,continent,year,oldagedependencyratio2069
medium_variant,935,2094,35.933
medium_variant,935,2095,36.234
medium_variant,935,2096,36.442
medium_variant,935,2097,36.667
medium_variant,935,2098,36.915
medium_variant,935,2099,37.178
medium_variant,935,2100,37.444
high_variant,935,2015,7.49595772431356
low_variant,935,2015,7.49595772431356
constant_fertility,935,2015,7.49595772431356
instant_replacement,935,2015,7.49595772431356
zero_migration,935,2015,7.49595772431356
constant_mortality,935,2015,7.49595772431356
no_change,935,2015,7.49595772431356
high_variant,935,2020,8.39099437404411
low_variant,935,2020,8.39099437404411
constant_fertility,935,2020,8.39099437404411
instant_replacement,935,2020,8.39099541851263
zero_migration,935,2020,8.380280622118
constant_mortality,935,2020,8.26103421834483
no_change,935,2020,8.26103404403126
high_variant,935,2025,10.1174474594663
low_variant,935,2025,10.1174474594663
constant_fertility,935,2025,10.1174474594663
instant_replacement,935,2025,10.1174516521469
zero_migration,935,2025,10.0919120173962
constant_mortality,935,2025,9.72531609352527
no_change,935,2025,9.72531517914927
high_variant,935,2030,11.7307103992124
low_variant,935,2030,11.7307103992124
constant_fertility,935,2030,11.7307103992124
instant_replacement,935,2030,11.7307210822185
zero_migration,935,2030,11.6877937268442
constant_mortality,935,2030,10.9303742698914
no_change,935,2030,10.9303717452846
high_variant,935,2035,13.7901619231893
low_variant,935,2035,13.7901619231893
constant_fertility,935,2035,13.7901619231893
instant_replacement,935,2035,13.7901759906952
zero_migration,935,2035,13.7240611167454
constant_mortality,935,2035,12.4146940014464
no_change,935,2035,12.4146892401771
high_variant,935,2040,16.1730478309648
low_variant,935,2040,16.5921626091716
constant_fertility,935,2040,16.3109554909336
instant_replacement,935,2040,16.3203747541496
zero_migration,935,2040,16.287787686622
constant_mortality,935,2040,14.2194396691899
no_change,935,2040,14.1597853481049
high_variant,935,2045,18.1777044371804
low_variant,935,2045,19.4010469852551
constant_fertility,935,2045,18.5337100965382
instant_replacement,935,2045,18.6169545760126
zero_migration,935,2045,18.6571149640104
constant_mortality,935,2045,15.6545722126906
no_change,935,2045,15.4585748211632
high_variant,935,2050,19.3350613751907
low_variant,935,2050,21.6611574918797
constant_fertility,935,2050,19.9304967849063
instant_replacement,935,2050,20.1506418786581
zero_migration,935,2050,20.3073509964823
constant_mortality,935,2050,16.3089401343286
no_change,935,2050,15.9097411919092
high_variant,935,2055,20.8022475804991
low_variant,935,2055,24.5019173769917
constant_fertility,935,2055,21.5975226297702
instant_replacement,935,2055,22.0360133957689
zero_migration,935,2055,22.3523759700916
constant_mortality,935,2055,17.2678031509991
no_change,935,2055,16.5751549967398
high_variant,935,2060,22.9847925206492
low_variant,935,2060,28.6780399874823
constant_fertility,935,2060,23.9926622733996
instant_replacement,935,2060,24.7834769868652
zero_migration,935,2060,25.3240357236433
constant_mortality,935,2060,18.9906292253271
no_change,935,2060,17.8468110965326
high_variant,935,2065,24.1907788673943
low_variant,935,2065,32.3007145419344
constant_fertility,935,2065,25.3842956816493
instant_replacement,935,2065,26.6234574683705
zero_migration,935,2065,27.4510782553553
constant_mortality,935,2065,19.8723147098056
no_change,935,2065,18.1943597870492
high_variant,935,2070,24.3298447730727
low_variant,935,2070,35.1444129602325
constant_fertility,935,2070,25.6639837351312
instant_replacement,935,2070,27.3905738116961
zero_migration,935,2070,28.6023653600051
constant_mortality,935,2070,19.8374523828399
no_change,935,2070,17.6088774320156
high_variant,935,2075,24.1977399659021
low_variant,935,2075,38.240835685113
constant_fertility,935,2075,25.6174699764817
instant_replacement,935,2075,27.9017724869448
zero_migration,935,2075,29.6252488759268
constant_mortality,935,2075,19.733474864654
no_change,935,2075,16.883475304651
high_variant,935,2080,24.1766210026307
low_variant,935,2080,42.254328632344
constant_fertility,935,2080,25.5910540443824
instant_replacement,935,2080,28.5814386956736
zero_migration,935,2080,30.924298655867
constant_mortality,935,2080,19.9971069692979
no_change,935,2080,16.3765915471269
high_variant,935,2085,24.3474069222747
low_variant,935,2085,47.5855557401151
constant_fertility,935,2085,25.6565655977739
instant_replacement,935,2085,29.5335039043613
zero_migration,935,2085,32.6099552831086
constant_mortality,935,2085,20.6855867911494
no_change,935,2085,16.1066500710775
high_variant,935,2090,25.4770097310336
low_variant,935,2090,51.148916247573
constant_fertility,935,2090,25.8510198930774
instant_replacement,935,2090,31.0092237083945
zero_migration,935,2090,34.3237962285779
constant_mortality,935,2090,21.2803791841303
no_change,935,2090,15.9092039763515
high_variant,935,2095,26.7600354694664
low_variant,935,2095,53.1535139507359
constant_fertility,935,2095,25.9148638654153
instant_replacement,935,2095,32.2013910707534
zero_migration,935,2095,35.7657084290674
constant_mortality,935,2095,21.4396565654844
no_change,935,2095,15.5106950083504
high_variant,935,2100,27.9569969904934
low_variant,935,2100,54.1384251511325
constant_fertility,935,2100,25.8380493590733
instant_replacement,935,2100,33.1814827629736
zero_migration,935,2100,36.9876133862154
constant_mortality,935,2100,21.339349020721
no_change,935,2100,14.9893857719018
