variant,continent,year,oldagedependencyratio2069
medium_variant,905,2028,23.187
medium_variant,905,2029,23.941
medium_variant,905,2030,24.701
medium_variant,905,2031,25.393
medium_variant,905,2032,26.09
medium_variant,905,2033,26.763
medium_variant,905,2034,27.365
medium_variant,905,2035,27.87
medium_variant,905,2036,28.186
medium_variant,905,2037,28.403
medium_variant,905,2038,28.56
medium_variant,905,2039,28.707
medium_variant,905,2040,28.867
medium_variant,905,2041,28.944
medium_variant,905,2042,29.054
medium_variant,905,2043,29.169
medium_variant,905,2044,29.251
medium_variant,905,2045,29.284
medium_variant,905,2046,29.199
medium_variant,905,2047,29.087
medium_variant,905,2048,28.988
medium_variant,905,2049,28.95
medium_variant,905,2050,28.996
medium_variant,905,2051,29.03
medium_variant,905,2052,29.168
medium_variant,905,2053,29.379
medium_variant,905,2054,29.608
medium_variant,905,2055,29.824
medium_variant,905,2056,29.96
medium_variant,905,2057,30.115
medium_variant,905,2058,30.295
medium_variant,905,2059,30.53
medium_variant,905,2060,30.846
medium_variant,905,2061,31.142
medium_variant,905,2062,31.518
medium_variant,905,2063,31.951
medium_variant,905,2064,32.383
medium_variant,905,2065,32.765
medium_variant,905,2066,32.953
medium_variant,905,2067,33.118
medium_variant,905,2068,33.265
medium_variant,905,2069,33.422
medium_variant,905,2070,33.621
medium_variant,905,2071,33.698
medium_variant,905,2072,33.811
medium_variant,905,2073,33.978
medium_variant,905,2074,34.201
medium_variant,905,2075,34.463
medium_variant,905,2076,34.568
medium_variant,905,2077,34.746
medium_variant,905,2078,34.963
medium_variant,905,2079,35.182
medium_variant,905,2080,35.399
medium_variant,905,2081,35.44
medium_variant,905,2082,35.489
medium_variant,905,2083,35.579
medium_variant,905,2084,35.734
medium_variant,905,2085,35.946
medium_variant,905,2086,36.003
medium_variant,905,2087,36.15
medium_variant,905,2088,36.354
medium_variant,905,2089,36.589
medium_variant,905,2090,36.861
medium_variant,905,2091,36.985
medium_variant,905,2092,37.151
medium_variant,905,2093,37.373
medium_variant,905,2094,37.659
medium_variant,905,2095,37.995
medium_variant,905,2096,38.119
medium_variant,905,2097,38.311
medium_variant,905,2098,38.555
medium_variant,905,2099,38.834
medium_variant,905,2100,39.141
high_variant,905,2015,15.2160272340484
low_variant,905,2015,15.2160272340484
constant_fertility,905,2015,15.2160272340484
instant_replacement,905,2015,15.2160272340484
zero_migration,905,2015,15.2160272340484
constant_mortality,905,2015,15.2160272340484
no_change,905,2015,15.2160272340484
high_variant,905,2020,17.9107943071915
low_variant,905,2020,17.9107943071915
constant_fertility,905,2020,17.9107943071915
instant_replacement,905,2020,17.9107943071915
zero_migration,905,2020,18.1735734802685
constant_mortality,905,2020,17.7357308983974
no_change,905,2020,17.7357308983974
high_variant,905,2025,21.0375397202737
low_variant,905,2025,21.0375397202737
constant_fertility,905,2025,21.0375397202737
instant_replacement,905,2025,21.0375397202737
zero_migration,905,2025,21.6994227405583
constant_mortality,905,2025,20.526480300629
no_change,905,2025,20.526480300629
high_variant,905,2030,24.701181195814
low_variant,905,2030,24.701181195814
constant_fertility,905,2030,24.701181195814
instant_replacement,905,2030,24.701181195814
zero_migration,905,2030,25.95329353056
constant_mortality,905,2030,23.6516963769597
no_change,905,2030,23.6516963769597
high_variant,905,2035,27.8696620726138
low_variant,905,2035,27.8696620726138
constant_fertility,905,2035,27.8696620726138
instant_replacement,905,2035,27.8696620726138
zero_migration,905,2035,29.8654914709676
constant_mortality,905,2035,26.0692207471624
no_change,905,2035,26.0692207471624
high_variant,905,2040,28.5213295712504
low_variant,905,2040,29.221438406192
constant_fertility,905,2040,28.8744006361025
instant_replacement,905,2040,28.5723338638268
zero_migration,905,2040,31.5221279226103
constant_mortality,905,2040,26.205720114295
no_change,905,2040,26.212361231638
high_variant,905,2045,28.3941375615655
low_variant,905,2045,30.2316939641726
constant_fertility,905,2045,29.3270021338492
instant_replacement,905,2045,28.7058479913426
zero_migration,905,2045,32.5748486280425
constant_mortality,905,2045,25.7361391251258
no_change,905,2045,25.7741807742107
high_variant,905,2050,27.4982677915446
low_variant,905,2050,30.6658855408508
constant_fertility,905,2050,29.0775494217834
instant_replacement,905,2050,28.1768968389388
zero_migration,905,2050,32.7920401389825
constant_mortality,905,2050,24.6677082100752
no_change,905,2050,24.7379549656221
high_variant,905,2055,27.680709542457
low_variant,905,2055,32.324660579925
constant_fertility,905,2055,29.9490557328286
instant_replacement,905,2055,28.7399562078209
zero_migration,905,2055,34.2556543997902
constant_mortality,905,2055,24.7289088875162
no_change,905,2055,24.8338579829573
high_variant,905,2060,28.0134960409978
low_variant,905,2060,34.2959734180955
constant_fertility,905,2060,31.0255956098657
instant_replacement,905,2060,29.4742834301412
zero_migration,905,2060,35.8173029106386
constant_mortality,905,2060,25.0028088036648
no_change,905,2060,25.1498732578075
high_variant,905,2065,29.0273970945073
low_variant,905,2065,37.5030808333003
constant_fertility,905,2065,33.0158884232193
instant_replacement,905,2065,30.9895497625165
zero_migration,905,2065,38.3485328113075
constant_mortality,905,2065,26.0118186647614
no_change,905,2065,26.2131616500444
high_variant,905,2070,28.9409442376268
low_variant,905,2070,39.7738989561329
constant_fertility,905,2070,33.9545443881816
instant_replacement,905,2070,31.411686079071
zero_migration,905,2070,39.2837630830166
constant_mortality,905,2070,25.9925264405484
no_change,905,2070,26.2540997899318
high_variant,905,2075,28.6835459171003
low_variant,905,2075,42.3910071945907
constant_fertility,905,2075,34.9092014411927
instant_replacement,905,2075,31.7540461729325
zero_migration,905,2075,40.0130418756108
constant_mortality,905,2075,25.9175507483743
no_change,905,2075,26.2578070090714
high_variant,905,2080,28.4032248196885
low_variant,905,2080,45.5175510855399
constant_fertility,905,2080,35.9858983315288
instant_replacement,905,2080,32.1597920063383
zero_migration,905,2080,40.793304543882
constant_mortality,905,2080,25.9515261912068
no_change,905,2080,26.3865778532464
high_variant,905,2085,27.8006075447885
low_variant,905,2085,48.4551018363182
constant_fertility,905,2085,36.6786403733931
instant_replacement,905,2085,32.2184355129219
zero_migration,905,2085,41.0808988170342
constant_mortality,905,2085,25.7294559653037
no_change,905,2085,26.2590547779754
high_variant,905,2090,28.3858156988634
low_variant,905,2090,50.2395504980563
constant_fertility,905,2090,37.7362668203147
instant_replacement,905,2090,33.5689911302097
zero_migration,905,2090,41.8940728662062
constant_mortality,905,2090,25.8712305759017
no_change,905,2090,26.4876061499103
high_variant,905,2095,29.552898122188
low_variant,905,2095,51.3190288809492
constant_fertility,905,2095,38.9280277423833
instant_replacement,905,2095,35.0096354166182
zero_migration,905,2095,42.9772023665329
constant_mortality,905,2095,26.1766436062187
no_change,905,2095,26.8074794119975
high_variant,905,2100,30.8356512615337
low_variant,905,2100,51.9003082240814
constant_fertility,905,2100,40.143377388972
instant_replacement,905,2100,36.2846979429666
zero_migration,905,2100,43.9916609019125
constant_mortality,905,2100,26.4256785046849
no_change,905,2100,27.0784155377335
