variant,continent,year,oldagedependencyratio2069
estimates,909,1950,7.539
estimates,909,1951,7.686
estimates,909,1952,7.805
estimates,909,1953,7.898
estimates,909,1954,7.966
estimates,909,1955,8.013
estimates,909,1956,8.198
estimates,909,1957,8.352
estimates,909,1958,8.472
estimates,909,1959,8.55
estimates,909,1960,8.586
estimates,909,1961,8.694
estimates,909,1962,8.752
estimates,909,1963,8.767
estimates,909,1964,8.744
estimates,909,1965,8.69
estimates,909,1966,8.668
estimates,909,1967,8.603
estimates,909,1968,8.502
estimates,909,1969,8.377
estimates,909,1970,8.24
estimates,909,1971,8.303
estimates,909,1972,8.349
estimates,909,1973,8.386
estimates,909,1974,8.417
estimates,909,1975,8.442
estimates,909,1976,8.574
estimates,909,1977,8.685
estimates,909,1978,8.782
estimates,909,1979,8.876
estimates,909,1980,8.972
estimates,909,1981,9.138
estimates,909,1982,9.299
estimates,909,1983,9.447
estimates,909,1984,9.57
estimates,909,1985,9.663
estimates,909,1986,9.762
estimates,909,1987,9.831
estimates,909,1988,9.887
estimates,909,1989,9.953
estimates,909,1990,10.037
estimates,909,1991,10.204
estimates,909,1992,10.373
estimates,909,1993,10.54
estimates,909,1994,10.7
estimates,909,1995,10.848
estimates,909,1996,11.024
estimates,909,1997,11.194
estimates,909,1998,11.353
estimates,909,1999,11.488
estimates,909,2000,11.592
estimates,909,2001,11.676
estimates,909,2002,11.72
estimates,909,2003,11.743
estimates,909,2004,11.763
estimates,909,2005,11.796
estimates,909,2006,11.836
estimates,909,2007,11.888
estimates,909,2008,11.947
estimates,909,2009,12.008
estimates,909,2010,12.078
estimates,909,2011,12.182
estimates,909,2012,12.289
estimates,909,2013,12.419
estimates,909,2014,12.603
estimates,909,2015,12.853
medium_variant,909,2015,12.853
medium_variant,909,2016,13.185
medium_variant,909,2017,13.58
medium_variant,909,2018,14.009
medium_variant,909,2019,14.43
medium_variant,909,2020,14.821
medium_variant,909,2021,15.193
medium_variant,909,2022,15.546
medium_variant,909,2023,15.89
medium_variant,909,2024,16.242
medium_variant,909,2025,16.611
medium_variant,909,2026,16.966
medium_variant,909,2027,17.33
medium_variant,909,2028,17.705
medium_variant,909,2029,18.099
medium_variant,909,2030,18.514
medium_variant,909,2031,18.898
medium_variant,909,2032,19.308
medium_variant,909,2033,19.718
medium_variant,909,2034,20.094
medium_variant,909,2035,20.417
medium_variant,909,2036,20.628
medium_variant,909,2037,20.784
medium_variant,909,2038,20.927
medium_variant,909,2039,21.105
medium_variant,909,2040,21.338
medium_variant,909,2041,21.552
medium_variant,909,2042,21.836
medium_variant,909,2043,22.14
medium_variant,909,2044,22.398
medium_variant,909,2045,22.581
medium_variant,909,2046,22.65
medium_variant,909,2047,22.66
medium_variant,909,2048,22.657
medium_variant,909,2049,22.699
medium_variant,909,2050,22.817
medium_variant,909,2051,22.926
medium_variant,909,2052,23.112
medium_variant,909,2053,23.355
medium_variant,909,2054,23.621
medium_variant,909,2055,23.886
medium_variant,909,2056,24.095
medium_variant,909,2057,24.329
medium_variant,909,2058,24.574
medium_variant,909,2059,24.828
medium_variant,909,2060,25.098
medium_variant,909,2061,25.315
medium_variant,909,2062,25.542
medium_variant,909,2063,25.791
medium_variant,909,2064,26.056
medium_variant,909,2065,26.317
medium_variant,909,2066,26.479
medium_variant,909,2067,26.663
medium_variant,909,2068,26.842
medium_variant,909,2069,27.009
medium_variant,909,2070,27.183
medium_variant,909,2071,27.278
medium_variant,909,2072,27.371
medium_variant,909,2073,27.5
medium_variant,909,2074,27.69
medium_variant,909,2075,27.934
medium_variant,909,2076,28.095
medium_variant,909,2077,28.326
medium_variant,909,2078,28.602
medium_variant,909,2079,28.894
medium_variant,909,2080,29.196
medium_variant,909,2081,29.406
medium_variant,909,2082,29.639
medium_variant,909,2083,29.903
medium_variant,909,2084,30.206
medium_variant,909,2085,30.549
medium_variant,909,2086,30.806
medium_variant,909,2087,31.109
medium_variant,909,2088,31.445
medium_variant,909,2089,31.806
medium_variant,909,2090,32.188
medium_variant,909,2091,32.467
medium_variant,909,2092,32.765
medium_variant,909,2093,33.087
medium_variant,909,2094,33.437
medium_variant,909,2095,33.815
medium_variant,909,2096,34.071
medium_variant,909,2097,34.352
medium_variant,909,2098,34.66
medium_variant,909,2099,34.995
medium_variant,909,2100,35.353
high_variant,909,2015,12.8532017989525
low_variant,909,2015,12.8532017989525
constant_fertility,909,2015,12.8532017989525
instant_replacement,909,2015,12.8532017989525
zero_migration,909,2015,12.8532017989525
constant_mortality,909,2015,12.8532017989525
no_change,909,2015,12.8532017989525
high_variant,909,2020,14.8207462590172
low_variant,909,2020,14.8207462590172
constant_fertility,909,2020,14.8207462590172
instant_replacement,909,2020,14.8207462590172
zero_migration,909,2020,15.0931107205245
constant_mortality,909,2020,14.6245335685378
no_change,909,2020,14.6245335685378
high_variant,909,2025,16.6107090291151
low_variant,909,2025,16.6107090291151
constant_fertility,909,2025,16.6107090291151
instant_replacement,909,2025,16.6107090291151
zero_migration,909,2025,17.2222042766059
constant_mortality,909,2025,16.0597237756868
no_change,909,2025,16.0597219743721
high_variant,909,2030,18.5141567961985
low_variant,909,2030,18.5141567961985
constant_fertility,909,2030,18.5141567961985
instant_replacement,909,2030,18.5141567961985
zero_migration,909,2030,19.5693692560337
constant_mortality,909,2030,17.4777785987695
no_change,909,2030,17.4777761068836
high_variant,909,2035,20.4165313320005
low_variant,909,2035,20.4165313320005
constant_fertility,909,2035,20.4165313320005
instant_replacement,909,2035,20.4165340257233
zero_migration,909,2035,22.0188143565436
constant_mortality,909,2035,18.7765902758588
no_change,909,2035,18.7765877104191
high_variant,909,2040,21.0988268912504
low_variant,909,2040,21.5833280375954
constant_fertility,909,2040,21.2346985236133
instant_replacement,909,2040,21.5155087255921
zero_migration,909,2040,23.5133573422433
constant_mortality,909,2040,19.0513696971634
no_change,909,2040,18.9584543273968
high_variant,909,2045,21.9414945971194
low_variant,909,2045,23.2599217393644
constant_fertility,909,2045,22.2849577424339
instant_replacement,909,2045,22.8895809887296
zero_migration,909,2045,25.3789159543045
constant_mortality,909,2045,19.6069695738456
no_change,909,2045,19.3486878861747
high_variant,909,2050,21.7207565675064
low_variant,909,2050,24.0300313805316
constant_fertility,909,2050,22.2684822420919
instant_replacement,909,2050,23.1969940872179
zero_migration,909,2050,26.0048183343468
constant_mortality,909,2050,19.2098445099197
no_change,909,2050,18.7469225908291
high_variant,909,2055,22.289379760349
low_variant,909,2055,25.7272598203155
constant_fertility,909,2055,22.9824197740108
instant_replacement,909,2055,24.3212842642643
zero_migration,909,2055,27.4549070966764
constant_mortality,909,2055,19.623857368958
no_change,909,2055,18.8804366542773
high_variant,909,2060,22.9415500956404
low_variant,909,2060,27.6808707022655
constant_fertility,909,2060,23.726816861023
instant_replacement,909,2060,25.5828007400914
zero_migration,909,2060,28.8871401609712
constant_mortality,909,2060,20.1695062854201
no_change,909,2060,19.068317307411
high_variant,909,2065,23.5125043953248
low_variant,909,2065,29.80078225355
constant_fertility,909,2065,24.3577268628717
instant_replacement,909,2065,26.8519389689723
zero_migration,909,2065,30.1245905232143
constant_mortality,909,2065,20.6789998237245
no_change,909,2065,19.1436160156087
high_variant,909,2070,23.6595547322595
low_variant,909,2070,31.7133429999023
constant_fertility,909,2070,24.5410689049531
instant_replacement,909,2070,27.7309747344187
zero_migration,909,2070,30.7153451927465
constant_mortality,909,2070,20.7896519596261
no_change,909,2070,18.7811871897662
high_variant,909,2075,23.6025669247949
low_variant,909,2075,33.7212710952147
constant_fertility,909,2075,24.5035297159965
instant_replacement,909,2075,28.4447300905697
zero_migration,909,2075,31.0309083502711
constant_mortality,909,2075,20.753196229539
no_change,909,2075,18.2282782359721
high_variant,909,2080,23.8685806131457
low_variant,909,2080,36.6479076255955
constant_fertility,909,2080,24.763969075776
instant_replacement,909,2080,29.6194022357446
zero_migration,909,2080,31.9689058899762
constant_mortality,909,2080,21.155862096747
no_change,909,2080,17.9885742854568
high_variant,909,2085,24.128018948046
low_variant,909,2085,40.026191192309
constant_fertility,909,2085,24.9390679707451
instant_replacement,909,2085,30.8182956172093
zero_migration,909,2085,33.0406238381631
constant_mortality,909,2085,21.6993658368075
no_change,909,2085,17.7888784937568
high_variant,909,2090,25.2483540126878
low_variant,909,2090,42.7242993142786
constant_fertility,909,2090,25.4457528604692
instant_replacement,909,2090,31.8888945001432
zero_migration,909,2090,34.2977023366553
constant_mortality,909,2090,22.483154717658
no_change,909,2090,17.9160416414587
high_variant,909,2095,26.6614615582974
low_variant,909,2095,44.7433551138175
constant_fertility,909,2095,25.9275733323933
instant_replacement,909,2095,33.195253779754
zero_migration,909,2095,35.5635220898728
constant_mortality,909,2095,23.1424744975401
no_change,909,2095,17.9632974452947
high_variant,909,2100,28.0962510628162
low_variant,909,2100,46.2761087106558
constant_fertility,909,2100,26.2778960637684
instant_replacement,909,2100,34.5904980617587
zero_migration,909,2100,36.6859285139472
constant_mortality,909,2100,23.5797157556062
no_change,909,2100,17.8165439118746
