variant,continent,year,oldagedependencyratio2069
no_change,903,2035,4.84746706934648
high_variant,903,2040,5.4287216588882
low_variant,903,2040,5.53855827868447
constant_fertility,903,2040,5.41210193185236
instant_replacement,903,2040,5.96592646490249
zero_migration,903,2040,5.45063599005146
constant_mortality,903,2040,5.00042240587383
no_change,903,2040,4.93550634814751
high_variant,903,2045,5.75027287156237
low_variant,903,2045,6.04576232748218
constant_fertility,903,2045,5.67875464757879
instant_replacement,903,2045,6.88762919394651
zero_migration,903,2045,5.85382789575585
constant_mortality,903,2045,5.2551177412243
no_change,903,2045,5.06249994929406
high_variant,903,2050,6.23912644761965
low_variant,903,2050,6.79971800870175
constant_fertility,903,2050,6.06384015587044
instant_replacement,903,2050,8.07576460541141
zero_migration,903,2050,6.45726840879395
constant_mortality,903,2050,5.6676609677475
no_change,903,2050,5.28031163141304
high_variant,903,2055,6.87657223511704
low_variant,903,2055,7.76017488275744
constant_fertility,903,2055,6.51795115847276
instant_replacement,903,2055,9.54990665845404
zero_migration,903,2055,7.2351049232
constant_mortality,903,2055,6.18830663982792
no_change,903,2055,5.52951982824991
high_variant,903,2060,7.49787427051201
low_variant,903,2060,8.78008645752777
constant_fertility,903,2060,6.87396219470541
instant_replacement,903,2060,11.2076797739716
zero_migration,903,2060,8.03610912593386
constant_mortality,903,2060,6.67247231160252
no_change,903,2060,5.66637133026757
high_variant,903,2065,7.99584384640861
low_variant,903,2065,9.76389458473214
constant_fertility,903,2065,7.03288764794404
instant_replacement,903,2065,12.9962976353969
zero_migration,903,2065,8.76286034538078
constant_mortality,903,2065,7.04620376611963
no_change,903,2065,5.62798723157935
high_variant,903,2070,8.44776018253829
low_variant,903,2070,10.8208801839945
constant_fertility,903,2070,7.06958929218886
instant_replacement,903,2070,15.0691938551101
zero_migration,903,2070,9.49819391046757
constant_mortality,903,2070,7.40420973833952
no_change,903,2070,5.5012757281294
high_variant,903,2075,8.96940736506874
low_variant,903,2075,12.1173530808134
constant_fertility,903,2075,7.07921542798968
instant_replacement,903,2075,17.6543421884184
zero_migration,903,2075,10.3596886098262
constant_mortality,903,2075,7.8784242459502
no_change,903,2075,5.38515541807865
high_variant,903,2080,9.62224564273643
low_variant,903,2080,13.7733063440162
constant_fertility,903,2080,7.09714487557175
instant_replacement,903,2080,20.9434188094379
zero_migration,903,2080,11.4206829708751
constant_mortality,903,2080,8.52360337117602
no_change,903,2080,5.30217590774419
high_variant,903,2085,10.3949913294608
low_variant,903,2085,15.8340718851631
constant_fertility,903,2085,7.10015226794716
instant_replacement,903,2085,25.0603989821679
zero_migration,903,2085,12.6879823367422
constant_mortality,903,2085,9.31331864405218
no_change,903,2085,5.21782703831955
high_variant,903,2090,11.3559012891695
low_variant,903,2090,17.5414102852604
constant_fertility,903,2090,7.17124227258024
instant_replacement,903,2090,23.1035834799645
zero_migration,903,2090,13.9266607838306
constant_mortality,903,2090,9.96045768150385
no_change,903,2090,5.16885003738131
high_variant,903,2095,12.3629892737121
low_variant,903,2095,19.03386519526
constant_fertility,903,2095,7.25860201539155
instant_replacement,903,2095,22.1688333298172
zero_migration,903,2095,15.1276338765899
constant_mortality,903,2095,10.4902045638108
no_change,903,2095,5.12023839807996
high_variant,903,2100,13.3926763441602
low_variant,903,2100,20.4910291966287
constant_fertility,903,2100,7.3384225881294
instant_replacement,903,2100,22.4931630425568
zero_migration,903,2100,16.3479432160842
constant_mortality,903,2100,10.9883837811082
no_change,903,2100,5.0595240691418
