region,variant,freq,year,lifeexpectancyat60
925,estimates,5yearly,1950,16.7382239918532
925,estimates,5yearly,1955,17.1355428683271
925,estimates,5yearly,1960,17.6045162211159
925,estimates,5yearly,1965,17.8404124395442
925,estimates,5yearly,1970,18.2687558198202
925,estimates,5yearly,1975,18.8133252024947
925,estimates,5yearly,1980,19.5210985967035
925,estimates,5yearly,1985,20.2820402090766
925,estimates,5yearly,1990,20.9482045379443
925,estimates,5yearly,1995,21.5887842441085
925,estimates,5yearly,2000,22.3884609083922
925,estimates,5yearly,2005,23.2165388679435
925,estimates,5yearly,2010,23.9033013733339
925,medium_variant,5yearly,2015,24.5244540688325
925,medium_variant,5yearly,2020,25.1196298000399
925,medium_variant,5yearly,2025,25.68592651785
925,medium_variant,5yearly,2030,26.2453307698843
925,medium_variant,5yearly,2035,26.7887458915219
925,medium_variant,5yearly,2040,27.336235957813
925,medium_variant,5yearly,2045,27.8588308245002
925,medium_variant,5yearly,2050,28.3517827594301
925,medium_variant,5yearly,2055,28.8321124093641
925,medium_variant,5yearly,2060,29.2997886932245
925,medium_variant,5yearly,2065,29.7899145837124
925,medium_variant,5yearly,2070,30.278325829388
925,medium_variant,5yearly,2075,30.7989464112658
925,medium_variant,5yearly,2080,31.3403326510815
925,medium_variant,5yearly,2085,31.870120880363
925,medium_variant,5yearly,2090,32.3972490779243
925,medium_variant,5yearly,2095,32.9031366482941
925,estimates,5yearly,Regi,Southern Europe
925,medium_variant,5yearly,Regi,Southern Europe
