region,variant,freq,year,lifeexpectancyat60
5501,estimates,5yearly,1950,12.3177594199126
5501,estimates,5yearly,1955,12.8600852796893
5501,estimates,5yearly,1960,13.3226976691653
5501,estimates,5yearly,1965,13.798024055926
5501,estimates,5yearly,1970,14.3277934660103
5501,estimates,5yearly,1975,14.7557370889812
5501,estimates,5yearly,1980,14.9286080373771
5501,estimates,5yearly,1985,15.1150239406373
5501,estimates,5yearly,1990,15.7769619626072
5501,estimates,5yearly,1995,16.4827051023733
5501,estimates,5yearly,2000,16.9174617837084
5501,estimates,5yearly,2005,17.3291764553454
5501,estimates,5yearly,2010,17.937795296172
5501,medium_variant,5yearly,2015,18.2979377375784
5501,medium_variant,5yearly,2020,18.6042249224851
5501,medium_variant,5yearly,2025,18.8919456945913
5501,medium_variant,5yearly,2030,19.2276054854859
5501,medium_variant,5yearly,2035,19.5579789511977
5501,medium_variant,5yearly,2040,19.9723452220969
5501,medium_variant,5yearly,2045,20.3994657823323
5501,medium_variant,5yearly,2050,20.8042998402838
5501,medium_variant,5yearly,2055,21.1980068388853
5501,medium_variant,5yearly,2060,21.5790612280928
5501,medium_variant,5yearly,2065,21.9653068003585
5501,medium_variant,5yearly,2070,22.3639950112627
5501,medium_variant,5yearly,2075,22.768400085159
5501,medium_variant,5yearly,2080,23.1730213085909
5501,medium_variant,5yearly,2085,23.6095166609823
5501,medium_variant,5yearly,2090,24.0437101206822
5501,medium_variant,5yearly,2095,24.5171158308763
5501,estimates,5yearly,Regi,Southern Asia
5501,medium_variant,5yearly,Regi,Southern Asia
