region,variant,freq,year,lifeexpectancyat60
914,estimates,5yearly,1950,11.1840506493561
914,estimates,5yearly,1955,11.5795219324755
914,estimates,5yearly,1960,11.9890444640641
914,estimates,5yearly,1965,12.3963096463865
914,estimates,5yearly,1970,12.8445609730559
914,estimates,5yearly,1975,13.3489561690046
914,estimates,5yearly,1980,13.7907068377367
914,estimates,5yearly,1985,13.9944345038103
914,estimates,5yearly,1990,14.0433954785288
914,estimates,5yearly,1995,13.7879005632255
914,estimates,5yearly,2000,13.6541034188513
914,estimates,5yearly,2005,14.1061168724198
914,estimates,5yearly,2010,14.4602014051345
914,medium_variant,5yearly,2015,14.7996247507502
914,medium_variant,5yearly,2020,15.0983910289301
914,medium_variant,5yearly,2025,15.4100675509548
914,medium_variant,5yearly,2030,15.7322103205867
914,medium_variant,5yearly,2035,16.0363700000475
914,medium_variant,5yearly,2040,16.3245433008588
914,medium_variant,5yearly,2045,16.6173718346806
914,medium_variant,5yearly,2050,16.9089466844056
914,medium_variant,5yearly,2055,17.2285848249729
914,medium_variant,5yearly,2060,17.5397483840781
914,medium_variant,5yearly,2065,17.8610162773023
914,medium_variant,5yearly,2070,18.203088694147
914,medium_variant,5yearly,2075,18.5400685918745
914,medium_variant,5yearly,2080,18.9762246733718
914,medium_variant,5yearly,2085,19.4039723521346
914,medium_variant,5yearly,2090,19.8349661836477
914,medium_variant,5yearly,2095,20.2563959545467
914,estimates,5yearly,Regi,Western Africa
914,medium_variant,5yearly,Regi,Western Africa
