region,variant,freq,year,lifeexpectancyat60
924,estimates,5yearly,1950,16.9901006065205
924,estimates,5yearly,1955,17.3829276477226
924,estimates,5yearly,1960,17.5509806535829
924,estimates,5yearly,1965,17.8480229760304
924,estimates,5yearly,1970,18.1692759594341
924,estimates,5yearly,1975,18.5267431650468
924,estimates,5yearly,1980,19.056114375336
924,estimates,5yearly,1985,19.5126268271026
924,estimates,5yearly,1990,20.0412903701461
924,estimates,5yearly,1995,20.7094644222146
924,estimates,5yearly,2000,21.6580425270551
924,estimates,5yearly,2005,22.6635939067045
924,estimates,5yearly,2010,23.5994810568636
924,medium_variant,5yearly,2015,24.1837303777932
924,medium_variant,5yearly,2020,24.8100616353584
924,medium_variant,5yearly,2025,25.4302128169969
924,medium_variant,5yearly,2030,26.0455426261808
924,medium_variant,5yearly,2035,26.5878005955269
924,medium_variant,5yearly,2040,27.1007482201187
924,medium_variant,5yearly,2045,27.5990513985687
924,medium_variant,5yearly,2050,28.0772344343993
924,medium_variant,5yearly,2055,28.5357535811676
924,medium_variant,5yearly,2060,29.0316034856196
924,medium_variant,5yearly,2065,29.5116052332384
924,medium_variant,5yearly,2070,29.9913562280622
924,medium_variant,5yearly,2075,30.4675493275331
924,medium_variant,5yearly,2080,30.9430302251273
924,medium_variant,5yearly,2085,31.4328610728063
924,medium_variant,5yearly,2090,31.9166645140349
924,medium_variant,5yearly,2095,32.3929262739562
924,estimates,5yearly,Regi,Northern Europe
924,medium_variant,5yearly,Regi,Northern Europe
