region,variant,freq,year,lifeexpectancyat60
915,estimates,5yearly,1950,15.5599754313862
915,estimates,5yearly,1955,16.2787047464114
915,estimates,5yearly,1960,16.7947442183255
915,estimates,5yearly,1965,17.3057755313062
915,estimates,5yearly,1970,17.8793792312914
915,estimates,5yearly,1975,18.4772197343698
915,estimates,5yearly,1980,18.9795822540551
915,estimates,5yearly,1985,19.3170238121203
915,estimates,5yearly,1990,19.4993546339753
915,estimates,5yearly,1995,20.0191907693112
915,estimates,5yearly,2000,20.4757123323854
915,estimates,5yearly,2005,21.2713685911962
915,estimates,5yearly,2010,21.8349192983217
915,medium_variant,5yearly,2015,22.2866427042333
915,medium_variant,5yearly,2020,22.6935141705356
915,medium_variant,5yearly,2025,23.1412346526304
915,medium_variant,5yearly,2030,23.5811722744061
915,medium_variant,5yearly,2035,23.9776773189677
915,medium_variant,5yearly,2040,24.2778400370879
915,medium_variant,5yearly,2045,24.5230118471499
915,medium_variant,5yearly,2050,24.7738259710208
915,medium_variant,5yearly,2055,24.9637616274226
915,medium_variant,5yearly,2060,25.1513173552769
915,medium_variant,5yearly,2065,25.3891008422894
915,medium_variant,5yearly,2070,25.6590631418364
915,medium_variant,5yearly,2075,25.9870434351955
915,medium_variant,5yearly,2080,26.3021642801835
915,medium_variant,5yearly,2085,26.6057925788547
915,medium_variant,5yearly,2090,26.9340633947564
915,medium_variant,5yearly,2095,27.2889871656124
915,estimates,5yearly,Regi,Caribbean
915,medium_variant,5yearly,Regi,Caribbean
