region,variant,freq,year,lifeexpectancyat60
901,estimates,5yearly,1950,16.85761246399
901,estimates,5yearly,1955,17.2616283997071
901,estimates,5yearly,1960,17.5806838203606
901,estimates,5yearly,1965,17.7907777065889
901,estimates,5yearly,1970,18.1747032553884
901,estimates,5yearly,1975,18.7350922813185
901,estimates,5yearly,1980,19.2067941681074
901,estimates,5yearly,1985,19.7383431022397
901,estimates,5yearly,1990,20.0421853898976
901,estimates,5yearly,1995,20.4099128982447
901,estimates,5yearly,2000,21.071382569166
901,estimates,5yearly,2005,22.0710422205653
901,estimates,5yearly,2010,22.9142032452542
901,medium_variant,5yearly,2015,23.4271507940977
901,medium_variant,5yearly,2020,23.9718029633927
901,medium_variant,5yearly,2025,24.5360746763112
901,medium_variant,5yearly,2030,25.0908075286904
901,medium_variant,5yearly,2035,25.5993435768101
901,medium_variant,5yearly,2040,26.1028064481902
901,medium_variant,5yearly,2045,26.5603385378896
901,medium_variant,5yearly,2050,27.0297010068553
901,medium_variant,5yearly,2055,27.5192644338901
901,medium_variant,5yearly,2060,28.0202960581003
901,medium_variant,5yearly,2065,28.5112401468849
901,medium_variant,5yearly,2070,28.9919240516363
901,medium_variant,5yearly,2075,29.4659785852721
901,medium_variant,5yearly,2080,29.9383074003895
901,medium_variant,5yearly,2085,30.3787987376192
901,medium_variant,5yearly,2090,30.8353831476737
901,medium_variant,5yearly,2095,31.2830789878069
901,estimates,5yearly,Regi,More developed regions
901,medium_variant,5yearly,Regi,More developed regions
