region,variant,freq,year,lifeexpectancyat60
1500,estimates,5yearly,1950,11.9907770714143
1500,estimates,5yearly,1955,12.472719058419
1500,estimates,5yearly,1960,12.8936907256644
1500,estimates,5yearly,1965,13.3476127934982
1500,estimates,5yearly,1970,13.7905535830644
1500,estimates,5yearly,1975,14.2081403644086
1500,estimates,5yearly,1980,14.5549380585
1500,estimates,5yearly,1985,14.9305968036364
1500,estimates,5yearly,1990,15.1379139462723
1500,estimates,5yearly,1995,15.2951145112883
1500,estimates,5yearly,2000,15.7504443964803
1500,estimates,5yearly,2005,16.3428415933165
1500,estimates,5yearly,2010,16.9263260947117
1500,medium_variant,5yearly,2015,17.2844263460978
1500,medium_variant,5yearly,2020,17.5921701758665
1500,medium_variant,5yearly,2025,17.9308221730042
1500,medium_variant,5yearly,2030,18.255585062466
1500,medium_variant,5yearly,2035,18.5831383165951
1500,medium_variant,5yearly,2040,18.9566465042744
1500,medium_variant,5yearly,2045,19.3483843881798
1500,medium_variant,5yearly,2050,19.7398539717353
1500,medium_variant,5yearly,2055,20.1401310242759
1500,medium_variant,5yearly,2060,20.5427978530049
1500,medium_variant,5yearly,2065,20.9328869859369
1500,medium_variant,5yearly,2070,21.3222882340424
1500,medium_variant,5yearly,2075,21.6981047581114
1500,medium_variant,5yearly,2080,22.0881969482369
1500,medium_variant,5yearly,2085,22.4718835431932
1500,medium_variant,5yearly,2090,22.857447034757
1500,medium_variant,5yearly,2095,23.252153562936
