region,variant,freq,year,lifeexpectancyat60
934,estimates,5yearly,1950,12.3374864822518
934,estimates,5yearly,1955,12.4687498129097
934,estimates,5yearly,1960,13.0661706758504
934,estimates,5yearly,1965,14.7490058272724
934,estimates,5yearly,1970,15.2912487253781
934,estimates,5yearly,1975,15.945462617638
934,estimates,5yearly,1980,16.3590835308935
934,estimates,5yearly,1985,16.7172964395813
934,estimates,5yearly,1990,17.1294155439321
934,estimates,5yearly,1995,17.597329018175
934,estimates,5yearly,2000,18.1710970241305
934,estimates,5yearly,2005,18.6750882365965
934,estimates,5yearly,2010,19.1713964291021
934,medium_variant,5yearly,2015,19.6467178888261
934,medium_variant,5yearly,2020,20.0774863542385
934,medium_variant,5yearly,2025,20.5241240410483
934,medium_variant,5yearly,2030,20.9919103383448
934,medium_variant,5yearly,2035,21.4032267678533
934,medium_variant,5yearly,2040,21.8114704424218
934,medium_variant,5yearly,2045,22.2378690563742
934,medium_variant,5yearly,2050,22.6665537341729
934,medium_variant,5yearly,2055,23.0374717801625
934,medium_variant,5yearly,2060,23.3752390575474
934,medium_variant,5yearly,2065,23.7206382287374
934,medium_variant,5yearly,2070,24.05437695291
934,medium_variant,5yearly,2075,24.3981741949059
934,medium_variant,5yearly,2080,24.7473480529121
934,medium_variant,5yearly,2085,25.102157171913
934,medium_variant,5yearly,2090,25.4570564094628
934,medium_variant,5yearly,2095,25.8361776685427
