region,variant,freq,year,lifeexpectancyat60
910,estimates,5yearly,1950,12.7816518339547
910,estimates,5yearly,1955,13.2645074702485
910,estimates,5yearly,1960,13.7844892839216
910,estimates,5yearly,1965,14.1638625408434
910,estimates,5yearly,1970,14.4851777807825
910,estimates,5yearly,1975,14.7645269071181
910,estimates,5yearly,1980,14.887795153262
910,estimates,5yearly,1985,15.1258567513331
910,estimates,5yearly,1990,15.0712012217746
910,estimates,5yearly,1995,15.5995329998155
910,estimates,5yearly,2000,16.1584292880557
910,estimates,5yearly,2005,16.9847862883232
910,estimates,5yearly,2010,17.5954588908532
910,medium_variant,5yearly,2015,17.9429321799025
910,medium_variant,5yearly,2020,18.2083686718762
910,medium_variant,5yearly,2025,18.5266997373152
910,medium_variant,5yearly,2030,18.843053696767
910,medium_variant,5yearly,2035,19.1605382983576
910,medium_variant,5yearly,2040,19.5701179766527
910,medium_variant,5yearly,2045,20.0071493685261
910,medium_variant,5yearly,2050,20.4603127708276
910,medium_variant,5yearly,2055,20.9163215901561
910,medium_variant,5yearly,2060,21.36577514196
910,medium_variant,5yearly,2065,21.7924445180231
910,medium_variant,5yearly,2070,22.2147186323705
910,medium_variant,5yearly,2075,22.6242002447733
910,medium_variant,5yearly,2080,23.0302753320022
910,medium_variant,5yearly,2085,23.4298392346995
910,medium_variant,5yearly,2090,23.8240088460779
910,medium_variant,5yearly,2095,24.21915297412
