region,variant,freq,year,lifeexpectancyat60
1502,estimates,5yearly,1950,12.5550980263711
1502,estimates,5yearly,1955,12.544607517282
1502,estimates,5yearly,1960,13.2460070966824
1502,estimates,5yearly,1965,15.4896321646071
1502,estimates,5yearly,1970,16.0693277676479
1502,estimates,5yearly,1975,16.663407144409
1502,estimates,5yearly,1980,17.0952075566064
1502,estimates,5yearly,1985,17.5187599591882
1502,estimates,5yearly,1990,17.6622131688247
1502,estimates,5yearly,1995,18.0177604864212
1502,estimates,5yearly,2000,18.6776253221868
1502,estimates,5yearly,2005,19.3303760457845
1502,estimates,5yearly,2010,19.8818365126698
1502,medium_variant,5yearly,2015,20.4117427148154
1502,medium_variant,5yearly,2020,20.9307304893663
1502,medium_variant,5yearly,2025,21.4768364493875
1502,medium_variant,5yearly,2030,22.0202072844611
1502,medium_variant,5yearly,2035,22.5490302285268
1502,medium_variant,5yearly,2040,23.0897252203416
1502,medium_variant,5yearly,2045,23.6599556360386
1502,medium_variant,5yearly,2050,24.2340444116543
1502,medium_variant,5yearly,2055,24.8009567993147
1502,medium_variant,5yearly,2060,25.355809504866
1502,medium_variant,5yearly,2065,25.8798431813648
1502,medium_variant,5yearly,2070,26.3648613492064
1502,medium_variant,5yearly,2075,26.8309551781545
1502,medium_variant,5yearly,2080,27.2766101911931
1502,medium_variant,5yearly,2085,27.7087035011713
1502,medium_variant,5yearly,2090,28.1103054747737
1502,medium_variant,5yearly,2095,28.5246541144715
