region,variant,freq,year,lifeexpectancyat60
927,estimates,5yearly,1950,17.1025165824905
927,estimates,5yearly,1955,17.4464983327921
927,estimates,5yearly,1960,17.6101065972527
927,estimates,5yearly,1965,17.5027896383675
927,estimates,5yearly,1970,18.0175902595105
927,estimates,5yearly,1975,19.0296473069946
927,estimates,5yearly,1980,19.7954650431124
927,estimates,5yearly,1985,20.3990240577532
927,estimates,5yearly,1990,21.3887662458144
927,estimates,5yearly,1995,22.2996499607999
927,estimates,5yearly,2000,23.3702375910674
927,estimates,5yearly,2005,24.287200755258
927,estimates,5yearly,2010,24.9450215056954
927,medium_variant,5yearly,2015,25.416776211013
927,medium_variant,5yearly,2020,26.0189029633581
927,medium_variant,5yearly,2025,26.531703994305
927,medium_variant,5yearly,2030,27.0463672588855
927,medium_variant,5yearly,2035,27.5168520632353
927,medium_variant,5yearly,2040,28.0079704282932
927,medium_variant,5yearly,2045,28.4865764165218
927,medium_variant,5yearly,2050,28.9454098978332
927,medium_variant,5yearly,2055,29.4358544560832
927,medium_variant,5yearly,2060,29.8987678974458
927,medium_variant,5yearly,2065,30.3913256164957
927,medium_variant,5yearly,2070,30.8867680223475
927,medium_variant,5yearly,2075,31.3646041362355
927,medium_variant,5yearly,2080,31.8823347819978
927,medium_variant,5yearly,2085,32.3675040286589
927,medium_variant,5yearly,2090,32.8675800910707
927,medium_variant,5yearly,2095,33.4015517192687
