region,variant,freq,year,lifeexpectancyat60
954,estimates,5yearly,1950,14.7090717580606
954,estimates,5yearly,1955,14.9967329852171
954,estimates,5yearly,1960,15.322474430678
954,estimates,5yearly,1965,15.6400682617501
954,estimates,5yearly,1970,15.9740300161285
954,estimates,5yearly,1975,16.287292520554
954,estimates,5yearly,1980,16.5659629472872
954,estimates,5yearly,1985,16.9291644535999
954,estimates,5yearly,1990,17.3450737484921
954,estimates,5yearly,1995,17.881440413648
954,estimates,5yearly,2000,18.5545417902608
954,estimates,5yearly,2005,19.1138375412542
954,estimates,5yearly,2010,19.7251156973694
954,medium_variant,5yearly,2015,20.2341933403475
954,medium_variant,5yearly,2020,20.7690160223665
954,medium_variant,5yearly,2025,21.3171284073203
954,medium_variant,5yearly,2030,21.8659684338221
954,medium_variant,5yearly,2035,22.4099928443487
954,medium_variant,5yearly,2040,22.7808295608513
954,medium_variant,5yearly,2045,23.0244730216896
954,medium_variant,5yearly,2050,23.2566887874799
954,medium_variant,5yearly,2055,23.5015678129295
954,medium_variant,5yearly,2060,23.7869527648151
954,medium_variant,5yearly,2065,24.1230152218069
954,medium_variant,5yearly,2070,24.4751446742514
954,medium_variant,5yearly,2075,24.8597073330872
954,medium_variant,5yearly,2080,25.1828380588917
954,medium_variant,5yearly,2085,25.4836302999893
954,medium_variant,5yearly,2090,25.7770402616705
954,medium_variant,5yearly,2095,26.1140951372426
