region,variant,freq,year,lifeexpectancyat60
926,estimates,5yearly,1950,16.9525908273935
926,estimates,5yearly,1955,17.2874412310742
926,estimates,5yearly,1960,17.5524346117714
926,estimates,5yearly,1965,17.6180092300504
926,estimates,5yearly,1970,18.02310702652
926,estimates,5yearly,1975,18.6842491100737
926,estimates,5yearly,1980,19.3970919113761
926,estimates,5yearly,1985,20.1989587896113
926,estimates,5yearly,1990,20.9910202819739
926,estimates,5yearly,1995,21.6975058831108
926,estimates,5yearly,2000,22.5687112470579
926,estimates,5yearly,2005,23.4566770942465
926,estimates,5yearly,2010,24.0429848067779
926,medium_variant,5yearly,2015,24.6371203761311
926,medium_variant,5yearly,2020,25.2373676010729
926,medium_variant,5yearly,2025,25.8545334457425
926,medium_variant,5yearly,2030,26.4425688047476
926,medium_variant,5yearly,2035,26.9695611254335
926,medium_variant,5yearly,2040,27.4779427177913
926,medium_variant,5yearly,2045,27.9428242196672
926,medium_variant,5yearly,2050,28.4453668133116
926,medium_variant,5yearly,2055,28.9194657421008
926,medium_variant,5yearly,2060,29.4105940456932
926,medium_variant,5yearly,2065,29.8833742923099
926,medium_variant,5yearly,2070,30.3560492979836
926,medium_variant,5yearly,2075,30.843638560841
926,medium_variant,5yearly,2080,31.3303261968268
926,medium_variant,5yearly,2085,31.84593383597
926,medium_variant,5yearly,2090,32.3419429585121
926,medium_variant,5yearly,2095,32.8425674045085
