variant,country,year,rateofnaturalincreaseper1000population
estimates,608,1950,35.979
estimates,608,1951,35.806
estimates,608,1952,35.466
estimates,608,1953,35.138
estimates,608,1954,34.822
estimates,608,1955,34.517
estimates,608,1956,34.223
estimates,608,1957,33.939
estimates,608,1958,33.663
estimates,608,1959,33.392
estimates,608,1960,33.122
estimates,608,1961,32.849
estimates,608,1962,32.571
estimates,608,1963,32.286
estimates,608,1964,31.993
estimates,608,1965,31.695
estimates,608,1966,31.395
estimates,608,1967,31.099
estimates,608,1968,30.812
estimates,608,1969,30.537
estimates,608,1970,30.281
estimates,608,1971,30.047
estimates,608,1972,29.836
estimates,608,1973,29.645
estimates,608,1974,29.47
estimates,608,1975,29.306
estimates,608,1976,29.144
estimates,608,1977,28.977
estimates,608,1978,28.801
estimates,608,1979,28.616
estimates,608,1980,28.427
estimates,608,1981,28.247
estimates,608,1982,28.082
estimates,608,1983,27.933
estimates,608,1984,27.795
estimates,608,1985,27.653
estimates,608,1986,27.488
estimates,608,1987,27.285
estimates,608,1988,27.037
estimates,608,1989,26.744
estimates,608,1990,26.415
estimates,608,1991,26.065
estimates,608,1992,25.714
estimates,608,1993,25.378
estimates,608,1994,25.064
estimates,608,1995,24.78
estimates,608,1996,24.53
estimates,608,1997,24.303
estimates,608,1998,24.084
estimates,608,1999,23.861
estimates,608,2000,23.61
estimates,608,2001,23.306
estimates,608,2002,22.936
estimates,608,2003,22.497
estimates,608,2004,21.992
estimates,608,2005,21.435
estimates,608,2006,20.846
estimates,608,2007,20.254
estimates,608,2008,19.684
estimates,608,2009,19.152
estimates,608,2010,18.671
estimates,608,2011,18.248
estimates,608,2012,17.873
estimates,608,2013,17.535
estimates,608,2014,17.231
estimates,608,2015,16.951
medium_variant,608,2015,16.951
medium_variant,608,2016,16.686
medium_variant,608,2017,16.428
medium_variant,608,2018,16.167
medium_variant,608,2019,15.899
medium_variant,608,2020,15.62
medium_variant,608,2021,15.33
medium_variant,608,2022,15.036
medium_variant,608,2023,14.741
medium_variant,608,2024,14.447
medium_variant,608,2025,14.154
medium_variant,608,2026,13.862
medium_variant,608,2027,13.571
medium_variant,608,2028,13.282
medium_variant,608,2029,12.995
medium_variant,608,2030,12.709
medium_variant,608,2031,12.425
medium_variant,608,2032,12.143
medium_variant,608,2033,11.862
medium_variant,608,2034,11.582
medium_variant,608,2035,11.305
medium_variant,608,2036,11.031
medium_variant,608,2037,10.761
medium_variant,608,2038,10.494
medium_variant,608,2039,10.231
medium_variant,608,2040,9.974
medium_variant,608,2041,9.721
medium_variant,608,2042,9.472
medium_variant,608,2043,9.229
medium_variant,608,2044,8.989
medium_variant,608,2045,8.754
medium_variant,608,2046,8.525
medium_variant,608,2047,8.3
medium_variant,608,2048,8.079
medium_variant,608,2049,7.862
medium_variant,608,2050,7.647
medium_variant,608,2051,7.433
medium_variant,608,2052,7.219
medium_variant,608,2053,7.005
medium_variant,608,2054,6.789
medium_variant,608,2055,6.573
medium_variant,608,2056,6.358
medium_variant,608,2057,6.145
medium_variant,608,2058,5.934
medium_variant,608,2059,5.727
medium_variant,608,2060,5.523
medium_variant,608,2061,5.322
medium_variant,608,2062,5.123
medium_variant,608,2063,4.927
medium_variant,608,2064,4.732
medium_variant,608,2065,4.539
medium_variant,608,2066,4.349
medium_variant,608,2067,4.161
medium_variant,608,2068,3.976
medium_variant,608,2069,3.794
medium_variant,608,2070,3.614
medium_variant,608,2071,3.437
medium_variant,608,2072,3.262
medium_variant,608,2073,3.089
medium_variant,608,2074,2.919
medium_variant,608,2075,2.752
medium_variant,608,2076,2.589
medium_variant,608,2077,2.428
medium_variant,608,2078,2.272
medium_variant,608,2079,2.119
medium_variant,608,2080,1.972
medium_variant,608,2081,1.829
medium_variant,608,2082,1.691
medium_variant,608,2083,1.558
medium_variant,608,2084,1.429
medium_variant,608,2085,1.305
medium_variant,608,2086,1.184
medium_variant,608,2087,1.066
medium_variant,608,2088,0.951
medium_variant,608,2089,0.838
medium_variant,608,2090,0.727
medium_variant,608,2091,0.617
medium_variant,608,2092,0.509
medium_variant,608,2093,0.402
medium_variant,608,2094,0.296
medium_variant,608,2095,0.192
medium_variant,608,2096,0.09
medium_variant,608,2097,-0.011
medium_variant,608,2098,-0.111
medium_variant,608,2099,-0.209
