variant,country,year,rateofnaturalincreaseper1000population
estimates,694,1950,10.794
estimates,694,1951,10.848
estimates,694,1952,10.979
estimates,694,1953,11.158
estimates,694,1954,11.384
estimates,694,1955,11.657
estimates,694,1956,11.974
estimates,694,1957,12.333
estimates,694,1958,12.727
estimates,694,1959,13.145
estimates,694,1960,13.576
estimates,694,1961,14.009
estimates,694,1962,14.435
estimates,694,1963,14.853
estimates,694,1964,15.271
estimates,694,1965,15.716
estimates,694,1966,16.225
estimates,694,1967,16.821
estimates,694,1968,17.509
estimates,694,1969,18.276
estimates,694,1970,19.094
estimates,694,1971,19.92
estimates,694,1972,20.71
estimates,694,1973,21.424
estimates,694,1974,22.042
estimates,694,1975,22.559
estimates,694,1976,22.988
estimates,694,1977,23.355
estimates,694,1978,23.674
estimates,694,1979,23.94
estimates,694,1980,24.136
estimates,694,1981,24.239
estimates,694,1982,24.231
estimates,694,1983,24.105
estimates,694,1984,23.862
estimates,694,1985,23.498
estimates,694,1986,23.011
estimates,694,1987,22.427
estimates,694,1988,21.785
estimates,694,1989,21.125
estimates,694,1990,20.496
estimates,694,1991,19.943
estimates,694,1992,19.499
estimates,694,1993,19.192
estimates,694,1994,19.043
estimates,694,1995,19.078
estimates,694,1996,19.31
estimates,694,1997,19.71
estimates,694,1998,20.238
estimates,694,1999,20.856
estimates,694,2000,21.522
estimates,694,2001,22.192
estimates,694,2002,22.827
estimates,694,2003,23.389
estimates,694,2004,23.847
estimates,694,2005,24.177
estimates,694,2006,24.367
estimates,694,2007,24.439
estimates,694,2008,24.413
estimates,694,2009,24.301
estimates,694,2010,24.113
estimates,694,2011,23.864
estimates,694,2012,23.57
estimates,694,2013,23.249
estimates,694,2014,22.916
estimates,694,2015,22.583
medium_variant,694,2015,22.583
medium_variant,694,2016,22.255
medium_variant,694,2017,21.932
medium_variant,694,2018,21.611
medium_variant,694,2019,21.297
medium_variant,694,2020,20.992
medium_variant,694,2021,20.696
medium_variant,694,2022,20.406
medium_variant,694,2023,20.12
medium_variant,694,2024,19.835
medium_variant,694,2025,19.55
medium_variant,694,2026,19.264
medium_variant,694,2027,18.975
medium_variant,694,2028,18.682
medium_variant,694,2029,18.384
medium_variant,694,2030,18.083
medium_variant,694,2031,17.778
medium_variant,694,2032,17.47
medium_variant,694,2033,17.161
medium_variant,694,2034,16.851
medium_variant,694,2035,16.54
medium_variant,694,2036,16.228
medium_variant,694,2037,15.914
medium_variant,694,2038,15.597
medium_variant,694,2039,15.279
medium_variant,694,2040,14.96
medium_variant,694,2041,14.64
medium_variant,694,2042,14.32
medium_variant,694,2043,14.001
medium_variant,694,2044,13.684
medium_variant,694,2045,13.369
medium_variant,694,2046,13.057
medium_variant,694,2047,12.748
medium_variant,694,2048,12.441
medium_variant,694,2049,12.137
medium_variant,694,2050,11.835
medium_variant,694,2051,11.533
medium_variant,694,2052,11.231
medium_variant,694,2053,10.928
medium_variant,694,2054,10.625
medium_variant,694,2055,10.323
medium_variant,694,2056,10.021
medium_variant,694,2057,9.722
medium_variant,694,2058,9.426
medium_variant,694,2059,9.133
medium_variant,694,2060,8.844
medium_variant,694,2061,8.558
medium_variant,694,2062,8.274
medium_variant,694,2063,7.992
medium_variant,694,2064,7.711
medium_variant,694,2065,7.433
medium_variant,694,2066,7.155
medium_variant,694,2067,6.88
medium_variant,694,2068,6.607
medium_variant,694,2069,6.335
medium_variant,694,2070,6.066
medium_variant,694,2071,5.797
medium_variant,694,2072,5.529
medium_variant,694,2073,5.261
medium_variant,694,2074,4.996
medium_variant,694,2075,4.732
medium_variant,694,2076,4.472
medium_variant,694,2077,4.217
medium_variant,694,2078,3.966
medium_variant,694,2079,3.722
medium_variant,694,2080,3.483
medium_variant,694,2081,3.251
medium_variant,694,2082,3.024
medium_variant,694,2083,2.803
medium_variant,694,2084,2.587
medium_variant,694,2085,2.375
medium_variant,694,2086,2.168
medium_variant,694,2087,1.966
medium_variant,694,2088,1.768
medium_variant,694,2089,1.575
medium_variant,694,2090,1.385
medium_variant,694,2091,1.201
medium_variant,694,2092,1.021
medium_variant,694,2093,0.847
medium_variant,694,2094,0.677
medium_variant,694,2095,0.513
medium_variant,694,2096,0.353
medium_variant,694,2097,0.199
medium_variant,694,2098,0.051
medium_variant,694,2099,-0.093
