variant,country,year,rateofnaturalincreaseper1000population
estimates,64,1950,15.23
estimates,64,1951,15.635
estimates,64,1952,16.418
estimates,64,1953,17.146
estimates,64,1954,17.82
estimates,64,1955,18.44
estimates,64,1956,19.008
estimates,64,1957,19.529
estimates,64,1958,20.01
estimates,64,1959,20.463
estimates,64,1960,20.903
estimates,64,1961,21.344
estimates,64,1962,21.8
estimates,64,1963,22.276
estimates,64,1964,22.771
estimates,64,1965,23.273
estimates,64,1966,23.767
estimates,64,1967,24.229
estimates,64,1968,24.641
estimates,64,1969,24.994
estimates,64,1970,25.281
estimates,64,1971,25.499
estimates,64,1972,25.659
estimates,64,1973,25.774
estimates,64,1974,25.851
estimates,64,1975,25.898
estimates,64,1976,25.919
estimates,64,1977,25.922
estimates,64,1978,25.918
estimates,64,1979,25.921
estimates,64,1980,25.958
estimates,64,1981,26.062
estimates,64,1982,26.237
estimates,64,1983,26.466
estimates,64,1984,26.723
estimates,64,1985,26.952
estimates,64,1986,27.086
estimates,64,1987,27.074
estimates,64,1988,26.887
estimates,64,1989,26.522
estimates,64,1990,26.004
estimates,64,1991,25.382
estimates,64,1992,24.72
estimates,64,1993,24.07
estimates,64,1994,23.452
estimates,64,1995,22.859
estimates,64,1996,22.266
estimates,64,1997,21.638
estimates,64,1998,20.958
estimates,64,1999,20.235
estimates,64,2000,19.494
estimates,64,2001,18.773
estimates,64,2002,18.104
estimates,64,2003,17.51
estimates,64,2004,16.994
estimates,64,2005,16.542
estimates,64,2006,16.126
estimates,64,2007,15.712
estimates,64,2008,15.276
estimates,64,2009,14.816
estimates,64,2010,14.34
estimates,64,2011,13.873
estimates,64,2012,13.438
estimates,64,2013,13.052
estimates,64,2014,12.714
estimates,64,2015,12.417
medium_variant,64,2015,12.417
medium_variant,64,2016,12.143
medium_variant,64,2017,11.87
medium_variant,64,2018,11.579
medium_variant,64,2019,11.264
medium_variant,64,2020,10.919
medium_variant,64,2021,10.547
medium_variant,64,2022,10.159
medium_variant,64,2023,9.764
medium_variant,64,2024,9.368
medium_variant,64,2025,8.972
medium_variant,64,2026,8.579
medium_variant,64,2027,8.191
medium_variant,64,2028,7.807
medium_variant,64,2029,7.432
medium_variant,64,2030,7.068
medium_variant,64,2031,6.716
medium_variant,64,2032,6.378
medium_variant,64,2033,6.052
medium_variant,64,2034,5.74
medium_variant,64,2035,5.442
medium_variant,64,2036,5.158
medium_variant,64,2037,4.886
medium_variant,64,2038,4.625
medium_variant,64,2039,4.372
medium_variant,64,2040,4.126
medium_variant,64,2041,3.886
medium_variant,64,2042,3.651
medium_variant,64,2043,3.42
medium_variant,64,2044,3.189
medium_variant,64,2045,2.959
medium_variant,64,2046,2.727
medium_variant,64,2047,2.492
medium_variant,64,2048,2.255
medium_variant,64,2049,2.015
medium_variant,64,2050,1.77
medium_variant,64,2051,1.521
medium_variant,64,2052,1.267
medium_variant,64,2053,1.009
medium_variant,64,2054,0.748
medium_variant,64,2055,0.484
medium_variant,64,2056,0.219
medium_variant,64,2057,-0.048
medium_variant,64,2058,-0.314
medium_variant,64,2059,-0.579
medium_variant,64,2060,-0.841
medium_variant,64,2061,-1.101
medium_variant,64,2062,-1.357
medium_variant,64,2063,-1.609
medium_variant,64,2064,-1.854
medium_variant,64,2065,-2.091
medium_variant,64,2066,-2.319
medium_variant,64,2067,-2.536
medium_variant,64,2068,-2.741
medium_variant,64,2069,-2.935
medium_variant,64,2070,-3.116
medium_variant,64,2071,-3.285
medium_variant,64,2072,-3.443
medium_variant,64,2073,-3.591
medium_variant,64,2074,-3.728
medium_variant,64,2075,-3.856
medium_variant,64,2076,-3.974
medium_variant,64,2077,-4.081
medium_variant,64,2078,-4.179
medium_variant,64,2079,-4.266
medium_variant,64,2080,-4.345
medium_variant,64,2081,-4.415
medium_variant,64,2082,-4.476
medium_variant,64,2083,-4.53
medium_variant,64,2084,-4.578
medium_variant,64,2085,-4.619
medium_variant,64,2086,-4.655
medium_variant,64,2087,-4.685
medium_variant,64,2088,-4.71
medium_variant,64,2089,-4.731
medium_variant,64,2090,-4.749
medium_variant,64,2091,-4.762
medium_variant,64,2092,-4.773
medium_variant,64,2093,-4.781
medium_variant,64,2094,-4.785
medium_variant,64,2095,-4.787
medium_variant,64,2096,-4.786
medium_variant,64,2097,-4.782
medium_variant,64,2098,-4.775
medium_variant,64,2099,-4.765
