variant,country,year,rateofnaturalincreaseper1000population
estimates,188,1950,27.635
estimates,188,1951,28.246
estimates,188,1952,29.414
estimates,188,1953,30.473
estimates,188,1954,31.424
estimates,188,1955,32.264
estimates,188,1956,32.989
estimates,188,1957,33.593
estimates,188,1958,34.062
estimates,188,1959,34.377
estimates,188,1960,34.513
estimates,188,1961,34.448
estimates,188,1962,34.166
estimates,188,1963,33.666
estimates,188,1964,32.964
estimates,188,1965,32.073
estimates,188,1966,31.005
estimates,188,1967,29.812
estimates,188,1968,28.562
estimates,188,1969,27.323
estimates,188,1970,26.186
estimates,188,1971,25.233
estimates,188,1972,24.502
estimates,188,1973,24.01
estimates,188,1974,23.76
estimates,188,1975,23.736
estimates,188,1976,23.896
estimates,188,1977,24.161
estimates,188,1978,24.455
estimates,188,1979,24.728
estimates,188,1980,24.941
estimates,188,1981,25.073
estimates,188,1982,25.131
estimates,188,1983,25.116
estimates,188,1984,25.016
estimates,188,1985,24.822
estimates,188,1986,24.53
estimates,188,1987,24.15
estimates,188,1988,23.695
estimates,188,1989,23.175
estimates,188,1990,22.6
estimates,188,1991,21.981
estimates,188,1992,21.33
estimates,188,1993,20.655
estimates,188,1994,19.967
estimates,188,1995,19.264
estimates,188,1996,18.536
estimates,188,1997,17.781
estimates,188,1998,17.004
estimates,188,1999,16.223
estimates,188,2000,15.466
estimates,188,2001,14.765
estimates,188,2002,14.142
estimates,188,2003,13.606
estimates,188,2004,13.159
estimates,188,2005,12.789
estimates,188,2006,12.474
estimates,188,2007,12.182
estimates,188,2008,11.887
estimates,188,2009,11.579
estimates,188,2010,11.253
estimates,188,2011,10.915
estimates,188,2012,10.579
estimates,188,2013,10.255
estimates,188,2014,9.944
estimates,188,2015,9.643
medium_variant,188,2015,9.643
medium_variant,188,2016,9.349
medium_variant,188,2017,9.054
medium_variant,188,2018,8.756
medium_variant,188,2019,8.453
medium_variant,188,2020,8.146
medium_variant,188,2021,7.837
medium_variant,188,2022,7.531
medium_variant,188,2023,7.23
medium_variant,188,2024,6.936
medium_variant,188,2025,6.65
medium_variant,188,2026,6.37
medium_variant,188,2027,6.096
medium_variant,188,2028,5.827
medium_variant,188,2029,5.561
medium_variant,188,2030,5.298
medium_variant,188,2031,5.039
medium_variant,188,2032,4.782
medium_variant,188,2033,4.529
medium_variant,188,2034,4.279
medium_variant,188,2035,4.033
medium_variant,188,2036,3.789
medium_variant,188,2037,3.55
medium_variant,188,2038,3.314
medium_variant,188,2039,3.081
medium_variant,188,2040,2.85
medium_variant,188,2041,2.62
medium_variant,188,2042,2.39
medium_variant,188,2043,2.161
medium_variant,188,2044,1.931
medium_variant,188,2045,1.702
medium_variant,188,2046,1.474
medium_variant,188,2047,1.247
medium_variant,188,2048,1.023
medium_variant,188,2049,0.803
medium_variant,188,2050,0.585
medium_variant,188,2051,0.371
medium_variant,188,2052,0.16
medium_variant,188,2053,-0.048
medium_variant,188,2054,-0.252
medium_variant,188,2055,-0.451
medium_variant,188,2056,-0.644
medium_variant,188,2057,-0.831
medium_variant,188,2058,-1.01
medium_variant,188,2059,-1.182
medium_variant,188,2060,-1.348
medium_variant,188,2061,-1.507
medium_variant,188,2062,-1.661
medium_variant,188,2063,-1.811
medium_variant,188,2064,-1.958
medium_variant,188,2065,-2.104
medium_variant,188,2066,-2.25
medium_variant,188,2067,-2.395
medium_variant,188,2068,-2.54
medium_variant,188,2069,-2.685
medium_variant,188,2070,-2.831
medium_variant,188,2071,-2.978
medium_variant,188,2072,-3.125
medium_variant,188,2073,-3.272
medium_variant,188,2074,-3.417
medium_variant,188,2075,-3.558
medium_variant,188,2076,-3.695
medium_variant,188,2077,-3.826
medium_variant,188,2078,-3.948
medium_variant,188,2079,-4.062
medium_variant,188,2080,-4.165
medium_variant,188,2081,-4.256
medium_variant,188,2082,-4.336
medium_variant,188,2083,-4.405
medium_variant,188,2084,-4.463
medium_variant,188,2085,-4.508
medium_variant,188,2086,-4.542
medium_variant,188,2087,-4.565
medium_variant,188,2088,-4.578
medium_variant,188,2089,-4.582
medium_variant,188,2090,-4.578
medium_variant,188,2091,-4.567
medium_variant,188,2092,-4.551
medium_variant,188,2093,-4.529
medium_variant,188,2094,-4.502
medium_variant,188,2095,-4.472
medium_variant,188,2096,-4.437
medium_variant,188,2097,-4.399
medium_variant,188,2098,-4.357
medium_variant,188,2099,-4.311
