variant,country,year,rateofnaturalincreaseper1000population
estimates,203,1950,10.457
estimates,203,1951,9.986
estimates,203,1952,9.086
estimates,203,1953,8.27
estimates,203,1954,7.537
estimates,203,1955,6.887
estimates,203,1956,6.316
estimates,203,1957,5.819
estimates,203,1958,5.388
estimates,203,1959,5.007
estimates,203,1960,4.66
estimates,203,1961,4.33
estimates,203,1962,4.006
estimates,203,1963,3.685
estimates,203,1964,3.378
estimates,203,1965,3.123
estimates,203,1966,2.969
estimates,203,1967,2.949
estimates,203,1968,3.074
estimates,203,1969,3.333
estimates,203,1970,3.704
estimates,203,1971,4.157
estimates,203,1972,4.631
estimates,203,1973,5.063
estimates,203,1974,5.399
estimates,203,1975,5.564
estimates,203,1976,5.489
estimates,203,1977,5.169
estimates,203,1978,4.626
estimates,203,1979,3.897
estimates,203,1980,3.056
estimates,203,1981,2.198
estimates,203,1982,1.418
estimates,203,1983,0.785
estimates,203,1984,0.334
estimates,203,1985,0.073
estimates,203,1986,-0.021
estimates,203,1987,-0.02
estimates,203,1988,0.009
estimates,203,1989,0.031
estimates,203,1990,0.001
estimates,203,1991,-0.116
estimates,203,1992,-0.322
estimates,203,1993,-0.605
estimates,203,1994,-0.948
estimates,203,1995,-1.319
estimates,203,1996,-1.675
estimates,203,1997,-1.968
estimates,203,1998,-2.161
estimates,203,1999,-2.237
estimates,203,2000,-2.176
estimates,203,2001,-1.974
estimates,203,2002,-1.66
estimates,203,2003,-1.276
estimates,203,2004,-0.851
estimates,203,2005,-0.43
estimates,203,2006,-0.056
estimates,203,2007,0.242
estimates,203,2008,0.446
estimates,203,2009,0.545
estimates,203,2010,0.542
estimates,203,2011,0.454
estimates,203,2012,0.316
estimates,203,2013,0.159
estimates,203,2014,-0.004
estimates,203,2015,-0.163
medium_variant,203,2015,-0.163
medium_variant,203,2016,-0.318
medium_variant,203,2017,-0.475
medium_variant,203,2018,-0.642
medium_variant,203,2019,-0.818
medium_variant,203,2020,-1.004
medium_variant,203,2021,-1.205
medium_variant,203,2022,-1.42
medium_variant,203,2023,-1.648
medium_variant,203,2024,-1.885
medium_variant,203,2025,-2.13
medium_variant,203,2026,-2.379
medium_variant,203,2027,-2.627
medium_variant,203,2028,-2.866
medium_variant,203,2029,-3.089
medium_variant,203,2030,-3.289
medium_variant,203,2031,-3.457
medium_variant,203,2032,-3.593
medium_variant,203,2033,-3.694
medium_variant,203,2034,-3.759
medium_variant,203,2035,-3.788
medium_variant,203,2036,-3.782
medium_variant,203,2037,-3.746
medium_variant,203,2038,-3.689
medium_variant,203,2039,-3.617
medium_variant,203,2040,-3.537
medium_variant,203,2041,-3.454
medium_variant,203,2042,-3.374
medium_variant,203,2043,-3.3
medium_variant,203,2044,-3.24
medium_variant,203,2045,-3.197
medium_variant,203,2046,-3.176
medium_variant,203,2047,-3.174
medium_variant,203,2048,-3.191
medium_variant,203,2049,-3.228
medium_variant,203,2050,-3.288
medium_variant,203,2051,-3.37
medium_variant,203,2052,-3.474
medium_variant,203,2053,-3.596
medium_variant,203,2054,-3.732
medium_variant,203,2055,-3.882
medium_variant,203,2056,-4.043
medium_variant,203,2057,-4.211
medium_variant,203,2058,-4.382
medium_variant,203,2059,-4.549
medium_variant,203,2060,-4.705
medium_variant,203,2061,-4.847
medium_variant,203,2062,-4.969
medium_variant,203,2063,-5.069
medium_variant,203,2064,-5.141
medium_variant,203,2065,-5.181
medium_variant,203,2066,-5.185
medium_variant,203,2067,-5.155
medium_variant,203,2068,-5.092
medium_variant,203,2069,-4.999
medium_variant,203,2070,-4.876
medium_variant,203,2071,-4.724
medium_variant,203,2072,-4.549
medium_variant,203,2073,-4.356
medium_variant,203,2074,-4.151
medium_variant,203,2075,-3.938
medium_variant,203,2076,-3.722
medium_variant,203,2077,-3.505
medium_variant,203,2078,-3.29
medium_variant,203,2079,-3.084
medium_variant,203,2080,-2.89
medium_variant,203,2081,-2.71
medium_variant,203,2082,-2.546
medium_variant,203,2083,-2.397
medium_variant,203,2084,-2.266
medium_variant,203,2085,-2.151
medium_variant,203,2086,-2.055
medium_variant,203,2087,-1.974
medium_variant,203,2088,-1.908
medium_variant,203,2089,-1.855
medium_variant,203,2090,-1.814
medium_variant,203,2091,-1.784
medium_variant,203,2092,-1.764
medium_variant,203,2093,-1.754
medium_variant,203,2094,-1.754
medium_variant,203,2095,-1.762
medium_variant,203,2096,-1.779
medium_variant,203,2097,-1.804
medium_variant,203,2098,-1.839
medium_variant,203,2099,-1.881
