variant,country,year,rateofnaturalincreaseper1000population
estimates,562,1950,28.149
estimates,562,1951,28.194
estimates,562,1952,28.288
estimates,562,1953,28.391
estimates,562,1954,28.502
estimates,562,1955,28.622
estimates,562,1956,28.748
estimates,562,1957,28.879
estimates,562,1958,29.008
estimates,562,1959,29.129
estimates,562,1960,29.231
estimates,562,1961,29.306
estimates,562,1962,29.343
estimates,562,1963,29.339
estimates,562,1964,29.293
estimates,562,1965,29.206
estimates,562,1966,29.081
estimates,562,1967,28.931
estimates,562,1968,28.776
estimates,562,1969,28.63
estimates,562,1970,28.51
estimates,562,1971,28.433
estimates,562,1972,28.407
estimates,562,1973,28.44
estimates,562,1974,28.538
estimates,562,1975,28.713
estimates,562,1976,28.976
estimates,562,1977,29.316
estimates,562,1978,29.713
estimates,562,1979,30.146
estimates,562,1980,30.577
estimates,562,1981,30.963
estimates,562,1982,31.279
estimates,562,1983,31.514
estimates,562,1984,31.67
estimates,562,1985,31.767
estimates,562,1986,31.84
estimates,562,1987,31.932
estimates,562,1988,32.078
estimates,562,1989,32.291
estimates,562,1990,32.578
estimates,562,1991,32.934
estimates,562,1992,33.333
estimates,562,1993,33.753
estimates,562,1994,34.177
estimates,562,1995,34.59
estimates,562,1996,34.98
estimates,562,1997,35.341
estimates,562,1998,35.671
estimates,562,1999,35.966
estimates,562,2000,36.227
estimates,562,2001,36.461
estimates,562,2002,36.676
estimates,562,2003,36.883
estimates,562,2004,37.085
estimates,562,2005,37.286
estimates,562,2006,37.491
estimates,562,2007,37.695
estimates,562,2008,37.894
estimates,562,2009,38.082
estimates,562,2010,38.248
estimates,562,2011,38.381
estimates,562,2012,38.473
estimates,562,2013,38.522
estimates,562,2014,38.528
estimates,562,2015,38.496
medium_variant,562,2015,38.496
medium_variant,562,2016,38.436
medium_variant,562,2017,38.36
medium_variant,562,2018,38.277
medium_variant,562,2019,38.193
medium_variant,562,2020,38.108
medium_variant,562,2021,38.021
medium_variant,562,2022,37.925
medium_variant,562,2023,37.815
medium_variant,562,2024,37.69
medium_variant,562,2025,37.547
medium_variant,562,2026,37.386
medium_variant,562,2027,37.209
medium_variant,562,2028,37.016
medium_variant,562,2029,36.808
medium_variant,562,2030,36.586
medium_variant,562,2031,36.35
medium_variant,562,2032,36.101
medium_variant,562,2033,35.839
medium_variant,562,2034,35.566
medium_variant,562,2035,35.282
medium_variant,562,2036,34.989
medium_variant,562,2037,34.685
medium_variant,562,2038,34.371
medium_variant,562,2039,34.049
medium_variant,562,2040,33.719
medium_variant,562,2041,33.38
medium_variant,562,2042,33.034
medium_variant,562,2043,32.68
medium_variant,562,2044,32.32
medium_variant,562,2045,31.955
medium_variant,562,2046,31.584
medium_variant,562,2047,31.21
medium_variant,562,2048,30.832
medium_variant,562,2049,30.451
medium_variant,562,2050,30.067
medium_variant,562,2051,29.682
medium_variant,562,2052,29.293
medium_variant,562,2053,28.903
medium_variant,562,2054,28.51
medium_variant,562,2055,28.116
medium_variant,562,2056,27.722
medium_variant,562,2057,27.326
medium_variant,562,2058,26.931
medium_variant,562,2059,26.535
medium_variant,562,2060,26.138
medium_variant,562,2061,25.74
medium_variant,562,2062,25.34
medium_variant,562,2063,24.94
medium_variant,562,2064,24.539
medium_variant,562,2065,24.14
medium_variant,562,2066,23.745
medium_variant,562,2067,23.355
medium_variant,562,2068,22.971
medium_variant,562,2069,22.594
medium_variant,562,2070,22.221
medium_variant,562,2071,21.85
medium_variant,562,2072,21.48
medium_variant,562,2073,21.108
medium_variant,562,2074,20.736
medium_variant,562,2075,20.362
medium_variant,562,2076,19.991
medium_variant,562,2077,19.622
medium_variant,562,2078,19.259
medium_variant,562,2079,18.903
medium_variant,562,2080,18.552
medium_variant,562,2081,18.208
medium_variant,562,2082,17.868
medium_variant,562,2083,17.533
medium_variant,562,2084,17.201
medium_variant,562,2085,16.873
medium_variant,562,2086,16.548
medium_variant,562,2087,16.226
medium_variant,562,2088,15.907
medium_variant,562,2089,15.592
medium_variant,562,2090,15.28
medium_variant,562,2091,14.972
medium_variant,562,2092,14.666
medium_variant,562,2093,14.365
medium_variant,562,2094,14.067
medium_variant,562,2095,13.772
medium_variant,562,2096,13.481
medium_variant,562,2097,13.194
medium_variant,562,2098,12.91
medium_variant,562,2099,12.631
