variant,country,year,rateofnaturalincreaseper1000population
estimates,70,1950,23.954
estimates,70,1951,23.742
estimates,70,1952,23.348
estimates,70,1953,23.013
estimates,70,1954,22.737
estimates,70,1955,22.519
estimates,70,1956,22.35
estimates,70,1957,22.222
estimates,70,1958,22.117
estimates,70,1959,22.005
estimates,70,1960,21.848
estimates,70,1961,21.614
estimates,70,1962,21.269
estimates,70,1963,20.801
estimates,70,1964,20.217
estimates,70,1965,19.554
estimates,70,1966,18.864
estimates,70,1967,18.204
estimates,70,1968,17.615
estimates,70,1969,17.109
estimates,70,1970,16.677
estimates,70,1971,16.287
estimates,70,1972,15.895
estimates,70,1973,15.47
estimates,70,1974,15.006
estimates,70,1975,14.508
estimates,70,1976,13.996
estimates,70,1977,13.495
estimates,70,1978,13.025
estimates,70,1979,12.591
estimates,70,1980,12.198
estimates,70,1981,11.845
estimates,70,1982,11.517
estimates,70,1983,11.194
estimates,70,1984,10.856
estimates,70,1985,10.465
estimates,70,1986,9.98
estimates,70,1987,9.388
estimates,70,1988,8.697
estimates,70,1989,7.928
estimates,70,1990,7.137
estimates,70,1991,6.398
estimates,70,1992,5.767
estimates,70,1993,5.275
estimates,70,1994,4.921
estimates,70,1995,4.661
estimates,70,1996,4.428
estimates,70,1997,4.147
estimates,70,1998,3.77
estimates,70,1999,3.289
estimates,70,2000,2.727
estimates,70,2001,2.133
estimates,70,2002,1.573
estimates,70,2003,1.093
estimates,70,2004,0.706
estimates,70,2005,0.408
estimates,70,2006,0.174
estimates,70,2007,-0.037
estimates,70,2008,-0.253
estimates,70,2009,-0.485
estimates,70,2010,-0.732
estimates,70,2011,-0.984
estimates,70,2012,-1.224
estimates,70,2013,-1.437
estimates,70,2014,-1.618
estimates,70,2015,-1.766
medium_variant,70,2015,-1.766
medium_variant,70,2016,-1.879
medium_variant,70,2017,-1.965
medium_variant,70,2018,-2.033
medium_variant,70,2019,-2.088
medium_variant,70,2020,-2.138
medium_variant,70,2021,-2.189
medium_variant,70,2022,-2.246
medium_variant,70,2023,-2.314
medium_variant,70,2024,-2.398
medium_variant,70,2025,-2.503
medium_variant,70,2026,-2.632
medium_variant,70,2027,-2.784
medium_variant,70,2028,-2.954
medium_variant,70,2029,-3.142
medium_variant,70,2030,-3.345
medium_variant,70,2031,-3.563
medium_variant,70,2032,-3.791
medium_variant,70,2033,-4.024
medium_variant,70,2034,-4.257
medium_variant,70,2035,-4.486
medium_variant,70,2036,-4.708
medium_variant,70,2037,-4.92
medium_variant,70,2038,-5.121
medium_variant,70,2039,-5.307
medium_variant,70,2040,-5.475
medium_variant,70,2041,-5.622
medium_variant,70,2042,-5.751
medium_variant,70,2043,-5.861
medium_variant,70,2044,-5.952
medium_variant,70,2045,-6.024
medium_variant,70,2046,-6.076
medium_variant,70,2047,-6.11
medium_variant,70,2048,-6.129
medium_variant,70,2049,-6.136
medium_variant,70,2050,-6.133
medium_variant,70,2051,-6.122
medium_variant,70,2052,-6.106
medium_variant,70,2053,-6.088
medium_variant,70,2054,-6.072
medium_variant,70,2055,-6.062
medium_variant,70,2056,-6.062
medium_variant,70,2057,-6.072
medium_variant,70,2058,-6.093
medium_variant,70,2059,-6.126
medium_variant,70,2060,-6.171
medium_variant,70,2061,-6.228
medium_variant,70,2062,-6.295
medium_variant,70,2063,-6.368
medium_variant,70,2064,-6.445
medium_variant,70,2065,-6.524
medium_variant,70,2066,-6.605
medium_variant,70,2067,-6.686
medium_variant,70,2068,-6.764
medium_variant,70,2069,-6.838
medium_variant,70,2070,-6.904
medium_variant,70,2071,-6.961
medium_variant,70,2072,-7.008
medium_variant,70,2073,-7.044
medium_variant,70,2074,-7.068
medium_variant,70,2075,-7.078
medium_variant,70,2076,-7.075
medium_variant,70,2077,-7.059
medium_variant,70,2078,-7.031
medium_variant,70,2079,-6.991
medium_variant,70,2080,-6.941
medium_variant,70,2081,-6.879
medium_variant,70,2082,-6.807
medium_variant,70,2083,-6.725
medium_variant,70,2084,-6.634
medium_variant,70,2085,-6.536
medium_variant,70,2086,-6.429
medium_variant,70,2087,-6.314
medium_variant,70,2088,-6.192
medium_variant,70,2089,-6.066
medium_variant,70,2090,-5.938
medium_variant,70,2091,-5.809
medium_variant,70,2092,-5.68
medium_variant,70,2093,-5.554
medium_variant,70,2094,-5.43
medium_variant,70,2095,-5.311
medium_variant,70,2096,-5.196
medium_variant,70,2097,-5.084
medium_variant,70,2098,-4.977
medium_variant,70,2099,-4.875
