variant,country,year,rateofnaturalincreaseper1000population
estimates,428,1950,3.795
estimates,428,1951,4.062
estimates,428,1952,4.558
estimates,428,1953,4.98
estimates,428,1954,5.327
estimates,428,1955,5.599
estimates,428,1956,5.795
estimates,428,1957,5.915
estimates,428,1958,5.959
estimates,428,1959,5.925
estimates,428,1960,5.812
estimates,428,1961,5.624
estimates,428,1962,5.367
estimates,428,1963,5.054
estimates,428,1964,4.706
estimates,428,1965,4.354
estimates,428,1966,4.032
estimates,428,1967,3.759
estimates,428,1968,3.542
estimates,428,1969,3.38
estimates,428,1970,3.246
estimates,428,1971,3.1
estimates,428,1972,2.908
estimates,428,1973,2.655
estimates,428,1974,2.351
estimates,428,1975,2.027
estimates,428,1976,1.734
estimates,428,1977,1.518
estimates,428,1978,1.411
estimates,428,1979,1.422
estimates,428,1980,1.566
estimates,428,1981,1.848
estimates,428,1982,2.225
estimates,428,1983,2.633
estimates,428,1984,3.009
estimates,428,1985,3.251
estimates,428,1986,3.252
estimates,428,1987,2.961
estimates,428,1988,2.367
estimates,428,1989,1.489
estimates,428,1990,0.378
estimates,428,1991,-0.883
estimates,428,1992,-2.173
estimates,428,1993,-3.378
estimates,428,1994,-4.426
estimates,428,1995,-5.25
estimates,428,1996,-5.814
estimates,428,1997,-6.146
estimates,428,1998,-6.286
estimates,428,1999,-6.253
estimates,428,2000,-6.08
estimates,428,2001,-5.808
estimates,428,2002,-5.487
estimates,428,2003,-5.163
estimates,428,2004,-4.87
estimates,428,2005,-4.63
estimates,428,2006,-4.446
estimates,428,2007,-4.303
estimates,428,2008,-4.189
estimates,428,2009,-4.11
estimates,428,2010,-4.073
estimates,428,2011,-4.085
estimates,428,2012,-4.144
estimates,428,2013,-4.249
estimates,428,2014,-4.392
estimates,428,2015,-4.566
medium_variant,428,2015,-4.566
medium_variant,428,2016,-4.761
medium_variant,428,2017,-4.964
medium_variant,428,2018,-5.167
medium_variant,428,2019,-5.362
medium_variant,428,2020,-5.549
medium_variant,428,2021,-5.729
medium_variant,428,2022,-5.908
medium_variant,428,2023,-6.087
medium_variant,428,2024,-6.263
medium_variant,428,2025,-6.434
medium_variant,428,2026,-6.593
medium_variant,428,2027,-6.736
medium_variant,428,2028,-6.857
medium_variant,428,2029,-6.952
medium_variant,428,2030,-7.017
medium_variant,428,2031,-7.045
medium_variant,428,2032,-7.038
medium_variant,428,2033,-7.001
medium_variant,428,2034,-6.936
medium_variant,428,2035,-6.848
medium_variant,428,2036,-6.742
medium_variant,428,2037,-6.625
medium_variant,428,2038,-6.505
medium_variant,428,2039,-6.389
medium_variant,428,2040,-6.285
medium_variant,428,2041,-6.199
medium_variant,428,2042,-6.13
medium_variant,428,2043,-6.08
medium_variant,428,2044,-6.05
medium_variant,428,2045,-6.039
medium_variant,428,2046,-6.045
medium_variant,428,2047,-6.065
medium_variant,428,2048,-6.094
medium_variant,428,2049,-6.128
medium_variant,428,2050,-6.165
medium_variant,428,2051,-6.204
medium_variant,428,2052,-6.245
medium_variant,428,2053,-6.285
medium_variant,428,2054,-6.322
medium_variant,428,2055,-6.355
medium_variant,428,2056,-6.382
medium_variant,428,2057,-6.403
medium_variant,428,2058,-6.416
medium_variant,428,2059,-6.42
medium_variant,428,2060,-6.415
medium_variant,428,2061,-6.399
medium_variant,428,2062,-6.374
medium_variant,428,2063,-6.339
medium_variant,428,2064,-6.294
medium_variant,428,2065,-6.238
medium_variant,428,2066,-6.171
medium_variant,428,2067,-6.093
medium_variant,428,2068,-6.004
medium_variant,428,2069,-5.904
medium_variant,428,2070,-5.796
medium_variant,428,2071,-5.678
medium_variant,428,2072,-5.553
medium_variant,428,2073,-5.422
medium_variant,428,2074,-5.285
medium_variant,428,2075,-5.145
medium_variant,428,2076,-5.001
medium_variant,428,2077,-4.854
medium_variant,428,2078,-4.705
medium_variant,428,2079,-4.556
medium_variant,428,2080,-4.409
medium_variant,428,2081,-4.265
medium_variant,428,2082,-4.125
medium_variant,428,2083,-3.991
medium_variant,428,2084,-3.866
medium_variant,428,2085,-3.753
medium_variant,428,2086,-3.654
medium_variant,428,2087,-3.569
medium_variant,428,2088,-3.5
medium_variant,428,2089,-3.447
medium_variant,428,2090,-3.412
medium_variant,428,2091,-3.394
medium_variant,428,2092,-3.393
medium_variant,428,2093,-3.407
medium_variant,428,2094,-3.437
medium_variant,428,2095,-3.481
medium_variant,428,2096,-3.54
medium_variant,428,2097,-3.613
medium_variant,428,2098,-3.701
medium_variant,428,2099,-3.803
