variant,country,year,rateofnaturalincreaseper1000population
estimates,328,1950,31.897
estimates,328,1951,32.388
estimates,328,1952,33.264
estimates,328,1953,33.924
estimates,328,1954,34.37
estimates,328,1955,34.603
estimates,328,1956,34.626
estimates,328,1957,34.451
estimates,328,1958,34.094
estimates,328,1959,33.583
estimates,328,1960,32.954
estimates,328,1961,32.247
estimates,328,1962,31.508
estimates,328,1963,30.78
estimates,328,1964,30.095
estimates,328,1965,29.482
estimates,328,1966,28.954
estimates,328,1967,28.492
estimates,328,1968,28.071
estimates,328,1969,27.679
estimates,328,1970,27.278
estimates,328,1971,26.824
estimates,328,1972,26.297
estimates,328,1973,25.693
estimates,328,1974,25.029
estimates,328,1975,24.357
estimates,328,1976,23.748
estimates,328,1977,23.256
estimates,328,1978,22.909
estimates,328,1979,22.701
estimates,328,1980,22.585
estimates,328,1981,22.484
estimates,328,1982,22.325
estimates,328,1983,22.062
estimates,328,1984,21.691
estimates,328,1985,21.248
estimates,328,1986,20.798
estimates,328,1987,20.413
estimates,328,1988,20.142
estimates,328,1989,19.993
estimates,328,1990,19.953
estimates,328,1991,19.987
estimates,328,1992,20.035
estimates,328,1993,20.045
estimates,328,1994,19.988
estimates,328,1995,19.842
estimates,328,1996,19.598
estimates,328,1997,19.27
estimates,328,1998,18.876
estimates,328,1999,18.422
estimates,328,2000,17.91
estimates,328,2001,17.344
estimates,328,2002,16.737
estimates,328,2003,16.112
estimates,328,2004,15.49
estimates,328,2005,14.905
estimates,328,2006,14.39
estimates,328,2007,13.958
estimates,328,2008,13.616
estimates,328,2009,13.361
estimates,328,2010,13.184
estimates,328,2011,13.062
estimates,328,2012,12.964
estimates,328,2013,12.859
estimates,328,2014,12.732
estimates,328,2015,12.569
medium_variant,328,2015,12.569
medium_variant,328,2016,12.366
medium_variant,328,2017,12.133
medium_variant,328,2018,11.876
medium_variant,328,2019,11.596
medium_variant,328,2020,11.294
medium_variant,328,2021,10.972
medium_variant,328,2022,10.633
medium_variant,328,2023,10.282
medium_variant,328,2024,9.923
medium_variant,328,2025,9.557
medium_variant,328,2026,9.186
medium_variant,328,2027,8.811
medium_variant,328,2028,8.433
medium_variant,328,2029,8.056
medium_variant,328,2030,7.682
medium_variant,328,2031,7.31
medium_variant,328,2032,6.943
medium_variant,328,2033,6.582
medium_variant,328,2034,6.228
medium_variant,328,2035,5.884
medium_variant,328,2036,5.553
medium_variant,328,2037,5.234
medium_variant,328,2038,4.927
medium_variant,328,2039,4.634
medium_variant,328,2040,4.353
medium_variant,328,2041,4.084
medium_variant,328,2042,3.825
medium_variant,328,2043,3.575
medium_variant,328,2044,3.332
medium_variant,328,2045,3.094
medium_variant,328,2046,2.862
medium_variant,328,2047,2.634
medium_variant,328,2048,2.41
medium_variant,328,2049,2.19
medium_variant,328,2050,1.971
medium_variant,328,2051,1.755
medium_variant,328,2052,1.54
medium_variant,328,2053,1.327
medium_variant,328,2054,1.115
medium_variant,328,2055,0.904
medium_variant,328,2056,0.693
medium_variant,328,2057,0.484
medium_variant,328,2058,0.276
medium_variant,328,2059,0.068
medium_variant,328,2060,-0.139
medium_variant,328,2061,-0.345
medium_variant,328,2062,-0.551
medium_variant,328,2063,-0.756
medium_variant,328,2064,-0.962
medium_variant,328,2065,-1.171
medium_variant,328,2066,-1.383
medium_variant,328,2067,-1.599
medium_variant,328,2068,-1.82
medium_variant,328,2069,-2.044
medium_variant,328,2070,-2.271
medium_variant,328,2071,-2.498
medium_variant,328,2072,-2.725
medium_variant,328,2073,-2.948
medium_variant,328,2074,-3.166
medium_variant,328,2075,-3.376
medium_variant,328,2076,-3.577
medium_variant,328,2077,-3.769
medium_variant,328,2078,-3.951
medium_variant,328,2079,-4.123
medium_variant,328,2080,-4.282
medium_variant,328,2081,-4.427
medium_variant,328,2082,-4.558
medium_variant,328,2083,-4.677
medium_variant,328,2084,-4.783
medium_variant,328,2085,-4.878
medium_variant,328,2086,-4.96
medium_variant,328,2087,-5.033
medium_variant,328,2088,-5.098
medium_variant,328,2089,-5.158
medium_variant,328,2090,-5.213
medium_variant,328,2091,-5.267
medium_variant,328,2092,-5.319
medium_variant,328,2093,-5.372
medium_variant,328,2094,-5.425
medium_variant,328,2095,-5.48
medium_variant,328,2096,-5.536
medium_variant,328,2097,-5.593
medium_variant,328,2098,-5.652
medium_variant,328,2099,-5.713
