variant,country,year,rateofnaturalincreaseper1000population
estimates,368,1950,28.712
estimates,368,1951,27.777
estimates,368,1952,26.079
estimates,368,1953,24.725
estimates,368,1954,23.714
estimates,368,1955,23.048
estimates,368,1956,22.726
estimates,368,1957,22.738
estimates,368,1958,23.073
estimates,368,1959,23.713
estimates,368,1960,24.629
estimates,368,1961,25.781
estimates,368,1962,27.107
estimates,368,1963,28.526
estimates,368,1964,29.947
estimates,368,1965,31.254
estimates,368,1966,32.34
estimates,368,1967,33.161
estimates,368,1968,33.696
estimates,368,1969,33.938
estimates,368,1970,33.919
estimates,368,1971,33.709
estimates,368,1972,33.405
estimates,368,1973,33.087
estimates,368,1974,32.787
estimates,368,1975,32.498
estimates,368,1976,32.182
estimates,368,1977,31.794
estimates,368,1978,31.32
estimates,368,1979,30.786
estimates,368,1980,30.254
estimates,368,1981,29.802
estimates,368,1982,29.489
estimates,368,1983,29.35
estimates,368,1984,29.387
estimates,368,1985,29.573
estimates,368,1986,29.854
estimates,368,1987,30.155
estimates,368,1988,30.414
estimates,368,1989,30.606
estimates,368,1990,30.723
estimates,368,1991,30.783
estimates,368,1992,30.82
estimates,368,1993,30.857
estimates,368,1994,30.892
estimates,368,1995,30.907
estimates,368,1996,30.875
estimates,368,1997,30.779
estimates,368,1998,30.611
estimates,368,1999,30.381
estimates,368,2000,30.111
estimates,368,2001,29.831
estimates,368,2002,29.574
estimates,368,2003,29.366
estimates,368,2004,29.218
estimates,368,2005,29.139
estimates,368,2006,29.129
estimates,368,2007,29.166
estimates,368,2008,29.223
estimates,368,2009,29.281
estimates,368,2010,29.313
estimates,368,2011,29.294
estimates,368,2012,29.21
estimates,368,2013,29.054
estimates,368,2014,28.826
estimates,368,2015,28.532
medium_variant,368,2015,28.532
medium_variant,368,2016,28.187
medium_variant,368,2017,27.816
medium_variant,368,2018,27.442
medium_variant,368,2019,27.076
medium_variant,368,2020,26.727
medium_variant,368,2021,26.398
medium_variant,368,2022,26.083
medium_variant,368,2023,25.777
medium_variant,368,2024,25.481
medium_variant,368,2025,25.195
medium_variant,368,2026,24.917
medium_variant,368,2027,24.648
medium_variant,368,2028,24.384
medium_variant,368,2029,24.125
medium_variant,368,2030,23.869
medium_variant,368,2031,23.617
medium_variant,368,2032,23.366
medium_variant,368,2033,23.118
medium_variant,368,2034,22.87
medium_variant,368,2035,22.622
medium_variant,368,2036,22.373
medium_variant,368,2037,22.123
medium_variant,368,2038,21.871
medium_variant,368,2039,21.617
medium_variant,368,2040,21.36
medium_variant,368,2041,21.098
medium_variant,368,2042,20.833
medium_variant,368,2043,20.564
medium_variant,368,2044,20.292
medium_variant,368,2045,20.018
medium_variant,368,2046,19.743
medium_variant,368,2047,19.467
medium_variant,368,2048,19.192
medium_variant,368,2049,18.918
medium_variant,368,2050,18.646
medium_variant,368,2051,18.376
medium_variant,368,2052,18.107
medium_variant,368,2053,17.839
medium_variant,368,2054,17.574
medium_variant,368,2055,17.314
medium_variant,368,2056,17.06
medium_variant,368,2057,16.814
medium_variant,368,2058,16.576
medium_variant,368,2059,16.345
medium_variant,368,2060,16.121
medium_variant,368,2061,15.901
medium_variant,368,2062,15.684
medium_variant,368,2063,15.467
medium_variant,368,2064,15.25
medium_variant,368,2065,15.032
medium_variant,368,2066,14.813
medium_variant,368,2067,14.596
medium_variant,368,2068,14.381
medium_variant,368,2069,14.167
medium_variant,368,2070,13.955
medium_variant,368,2071,13.743
medium_variant,368,2072,13.531
medium_variant,368,2073,13.319
medium_variant,368,2074,13.106
medium_variant,368,2075,12.892
medium_variant,368,2076,12.678
medium_variant,368,2077,12.464
medium_variant,368,2078,12.25
medium_variant,368,2079,12.037
medium_variant,368,2080,11.825
medium_variant,368,2081,11.614
medium_variant,368,2082,11.404
medium_variant,368,2083,11.195
medium_variant,368,2084,10.987
medium_variant,368,2085,10.78
medium_variant,368,2086,10.574
medium_variant,368,2087,10.369
medium_variant,368,2088,10.165
medium_variant,368,2089,9.962
medium_variant,368,2090,9.759
medium_variant,368,2091,9.558
medium_variant,368,2092,9.359
medium_variant,368,2093,9.161
medium_variant,368,2094,8.964
medium_variant,368,2095,8.77
medium_variant,368,2096,8.577
medium_variant,368,2097,8.386
medium_variant,368,2098,8.197
medium_variant,368,2099,8.01
