variant,country,year,rateofnaturalincreaseper1000population
estimates,566,1950,15.313
estimates,566,1951,15.567
estimates,566,1952,16.076
estimates,566,1953,16.583
estimates,566,1954,17.088
estimates,566,1955,17.591
estimates,566,1956,18.09
estimates,566,1957,18.582
estimates,566,1958,19.063
estimates,566,1959,19.523
estimates,566,1960,19.954
estimates,566,1961,20.346
estimates,566,1962,20.696
estimates,566,1963,21.004
estimates,566,1964,21.282
estimates,566,1965,21.552
estimates,566,1966,21.843
estimates,566,1967,22.176
estimates,566,1968,22.566
estimates,566,1969,23.013
estimates,566,1970,23.513
estimates,566,1971,24.054
estimates,566,1972,24.606
estimates,566,1973,25.144
estimates,566,1974,25.649
estimates,566,1975,26.108
estimates,566,1976,26.512
estimates,566,1977,26.863
estimates,566,1978,27.157
estimates,566,1979,27.386
estimates,566,1980,27.538
estimates,566,1981,27.598
estimates,566,1982,27.569
estimates,566,1983,27.458
estimates,566,1984,27.278
estimates,566,1985,27.041
estimates,566,1986,26.767
estimates,566,1987,26.475
estimates,566,1988,26.187
estimates,566,1989,25.919
estimates,566,1990,25.684
estimates,566,1991,25.488
estimates,566,1992,25.325
estimates,566,1993,25.194
estimates,566,1994,25.098
estimates,566,1995,25.038
estimates,566,1996,25.015
estimates,566,1997,25.028
estimates,566,1998,25.073
estimates,566,1999,25.148
estimates,566,2000,25.257
estimates,566,2001,25.404
estimates,566,2002,25.588
estimates,566,2003,25.8
estimates,566,2004,26.03
estimates,566,2005,26.264
estimates,566,2006,26.488
estimates,566,2007,26.689
estimates,566,2008,26.854
estimates,566,2009,26.974
estimates,566,2010,27.038
estimates,566,2011,27.043
estimates,566,2012,26.993
estimates,566,2013,26.899
estimates,566,2014,26.767
estimates,566,2015,26.606
medium_variant,566,2015,26.606
medium_variant,566,2016,26.426
medium_variant,566,2017,26.236
medium_variant,566,2018,26.047
medium_variant,566,2019,25.865
medium_variant,566,2020,25.696
medium_variant,566,2021,25.54
medium_variant,566,2022,25.394
medium_variant,566,2023,25.252
medium_variant,566,2024,25.115
medium_variant,566,2025,24.981
medium_variant,566,2026,24.85
medium_variant,566,2027,24.718
medium_variant,566,2028,24.585
medium_variant,566,2029,24.448
medium_variant,566,2030,24.304
medium_variant,566,2031,24.153
medium_variant,566,2032,23.994
medium_variant,566,2033,23.825
medium_variant,566,2034,23.647
medium_variant,566,2035,23.458
medium_variant,566,2036,23.258
medium_variant,566,2037,23.047
medium_variant,566,2038,22.826
medium_variant,566,2039,22.596
medium_variant,566,2040,22.357
medium_variant,566,2041,22.11
medium_variant,566,2042,21.856
medium_variant,566,2043,21.595
medium_variant,566,2044,21.33
medium_variant,566,2045,21.061
medium_variant,566,2046,20.789
medium_variant,566,2047,20.516
medium_variant,566,2048,20.242
medium_variant,566,2049,19.968
medium_variant,566,2050,19.693
medium_variant,566,2051,19.418
medium_variant,566,2052,19.142
medium_variant,566,2053,18.865
medium_variant,566,2054,18.588
medium_variant,566,2055,18.311
medium_variant,566,2056,18.037
medium_variant,566,2057,17.767
medium_variant,566,2058,17.499
medium_variant,566,2059,17.236
medium_variant,566,2060,16.977
medium_variant,566,2061,16.723
medium_variant,566,2062,16.472
medium_variant,566,2063,16.223
medium_variant,566,2064,15.976
medium_variant,566,2065,15.728
medium_variant,566,2066,15.48
medium_variant,566,2067,15.231
medium_variant,566,2068,14.979
medium_variant,566,2069,14.725
medium_variant,566,2070,14.468
medium_variant,566,2071,14.209
medium_variant,566,2072,13.948
medium_variant,566,2073,13.685
medium_variant,566,2074,13.423
medium_variant,566,2075,13.161
medium_variant,566,2076,12.9
medium_variant,566,2077,12.641
medium_variant,566,2078,12.384
medium_variant,566,2079,12.131
medium_variant,566,2080,11.88
medium_variant,566,2081,11.633
medium_variant,566,2082,11.389
medium_variant,566,2083,11.148
medium_variant,566,2084,10.909
medium_variant,566,2085,10.673
medium_variant,566,2086,10.438
medium_variant,566,2087,10.204
medium_variant,566,2088,9.971
medium_variant,566,2089,9.74
medium_variant,566,2090,9.509
medium_variant,566,2091,9.281
medium_variant,566,2092,9.053
medium_variant,566,2093,8.828
medium_variant,566,2094,8.605
medium_variant,566,2095,8.384
medium_variant,566,2096,8.165
medium_variant,566,2097,7.949
medium_variant,566,2098,7.735
medium_variant,566,2099,7.524
