variant,country,year,rateofnaturalincreaseper1000population
estimates,780,1950,28.322
estimates,780,1951,28.218
estimates,780,1952,28.049
estimates,780,1953,27.957
estimates,780,1954,27.942
estimates,780,1955,27.999
estimates,780,1956,28.111
estimates,780,1957,28.259
estimates,780,1958,28.403
estimates,780,1959,28.474
estimates,780,1960,28.394
estimates,780,1961,28.09
estimates,780,1962,27.501
estimates,780,1963,26.609
estimates,780,1964,25.455
estimates,780,1965,24.135
estimates,780,1966,22.785
estimates,780,1967,21.546
estimates,780,1968,20.532
estimates,780,1969,19.795
estimates,780,1970,19.352
estimates,780,1971,19.169
estimates,780,1972,19.151
estimates,780,1973,19.217
estimates,780,1974,19.331
estimates,780,1975,19.494
estimates,780,1976,19.724
estimates,780,1977,20.032
estimates,780,1978,20.395
estimates,780,1979,20.763
estimates,780,1980,21.053
estimates,780,1981,21.174
estimates,780,1982,21.066
estimates,780,1983,20.697
estimates,780,1984,20.06
estimates,780,1985,19.17
estimates,780,1986,18.071
estimates,780,1987,16.848
estimates,780,1988,15.585
estimates,780,1989,14.337
estimates,780,1990,13.147
estimates,780,1991,12.038
estimates,780,1992,11.009
estimates,780,1993,10.061
estimates,780,1994,9.213
estimates,780,1995,8.486
estimates,780,1996,7.892
estimates,780,1997,7.422
estimates,780,1998,7.065
estimates,780,1999,6.808
estimates,780,2000,6.642
estimates,780,2001,6.554
estimates,780,2002,6.522
estimates,780,2003,6.523
estimates,780,2004,6.534
estimates,780,2005,6.539
estimates,780,2006,6.525
estimates,780,2007,6.488
estimates,780,2008,6.421
estimates,780,2009,6.314
estimates,780,2010,6.152
estimates,780,2011,5.926
estimates,780,2012,5.638
estimates,780,2013,5.294
estimates,780,2014,4.901
estimates,780,2015,4.465
medium_variant,780,2015,4.465
medium_variant,780,2016,3.997
medium_variant,780,2017,3.51
medium_variant,780,2018,3.021
medium_variant,780,2019,2.54
medium_variant,780,2020,2.078
medium_variant,780,2021,1.641
medium_variant,780,2022,1.228
medium_variant,780,2023,0.84
medium_variant,780,2024,0.479
medium_variant,780,2025,0.15
medium_variant,780,2026,-0.147
medium_variant,780,2027,-0.416
medium_variant,780,2028,-0.658
medium_variant,780,2029,-0.877
medium_variant,780,2030,-1.073
medium_variant,780,2031,-1.248
medium_variant,780,2032,-1.405
medium_variant,780,2033,-1.547
medium_variant,780,2034,-1.678
medium_variant,780,2035,-1.803
medium_variant,780,2036,-1.923
medium_variant,780,2037,-2.04
medium_variant,780,2038,-2.158
medium_variant,780,2039,-2.28
medium_variant,780,2040,-2.408
medium_variant,780,2041,-2.547
medium_variant,780,2042,-2.695
medium_variant,780,2043,-2.852
medium_variant,780,2044,-3.019
medium_variant,780,2045,-3.195
medium_variant,780,2046,-3.38
medium_variant,780,2047,-3.57
medium_variant,780,2048,-3.762
medium_variant,780,2049,-3.954
medium_variant,780,2050,-4.144
medium_variant,780,2051,-4.329
medium_variant,780,2052,-4.508
medium_variant,780,2053,-4.68
medium_variant,780,2054,-4.843
medium_variant,780,2055,-4.993
medium_variant,780,2056,-5.131
medium_variant,780,2057,-5.256
medium_variant,780,2058,-5.367
medium_variant,780,2059,-5.464
medium_variant,780,2060,-5.547
medium_variant,780,2061,-5.613
medium_variant,780,2062,-5.664
medium_variant,780,2063,-5.7
medium_variant,780,2064,-5.723
medium_variant,780,2065,-5.733
medium_variant,780,2066,-5.732
medium_variant,780,2067,-5.722
medium_variant,780,2068,-5.703
medium_variant,780,2069,-5.679
medium_variant,780,2070,-5.648
medium_variant,780,2071,-5.611
medium_variant,780,2072,-5.568
medium_variant,780,2073,-5.518
medium_variant,780,2074,-5.464
medium_variant,780,2075,-5.407
medium_variant,780,2076,-5.348
medium_variant,780,2077,-5.288
medium_variant,780,2078,-5.229
medium_variant,780,2079,-5.172
medium_variant,780,2080,-5.119
medium_variant,780,2081,-5.069
medium_variant,780,2082,-5.023
medium_variant,780,2083,-4.981
medium_variant,780,2084,-4.942
medium_variant,780,2085,-4.908
medium_variant,780,2086,-4.878
medium_variant,780,2087,-4.852
medium_variant,780,2088,-4.831
medium_variant,780,2089,-4.812
medium_variant,780,2090,-4.795
medium_variant,780,2091,-4.779
medium_variant,780,2092,-4.764
medium_variant,780,2093,-4.748
medium_variant,780,2094,-4.732
medium_variant,780,2095,-4.714
medium_variant,780,2096,-4.695
medium_variant,780,2097,-4.674
medium_variant,780,2098,-4.652
medium_variant,780,2099,-4.628
