variant,country,year,rateofnaturalincreaseper1000population
estimates,710,1950,23.344
estimates,710,1951,23.528
estimates,710,1952,23.878
estimates,710,1953,24.193
estimates,710,1954,24.473
estimates,710,1955,24.718
estimates,710,1956,24.927
estimates,710,1957,25.101
estimates,710,1958,25.239
estimates,710,1959,25.341
estimates,710,1960,25.407
estimates,710,1961,25.438
estimates,710,1962,25.438
estimates,710,1963,25.413
estimates,710,1964,25.372
estimates,710,1965,25.333
estimates,710,1966,25.314
estimates,710,1967,25.323
estimates,710,1968,25.361
estimates,710,1969,25.423
estimates,710,1970,25.494
estimates,710,1971,25.553
estimates,710,1972,25.579
estimates,710,1973,25.555
estimates,710,1974,25.478
estimates,710,1975,25.352
estimates,710,1976,25.187
estimates,710,1977,25.003
estimates,710,1978,24.812
estimates,710,1979,24.618
estimates,710,1980,24.423
estimates,710,1981,24.226
estimates,710,1982,24.018
estimates,710,1983,23.786
estimates,710,1984,23.523
estimates,710,1985,23.216
estimates,710,1986,22.853
estimates,710,1987,22.431
estimates,710,1988,21.946
estimates,710,1989,21.399
estimates,710,1990,20.794
estimates,710,1991,20.139
estimates,710,1992,19.445
estimates,710,1993,18.721
estimates,710,1994,17.973
estimates,710,1995,17.193
estimates,710,1996,16.367
estimates,710,1997,15.491
estimates,710,1998,14.576
estimates,710,1999,13.64
estimates,710,2000,12.705
estimates,710,2001,11.793
estimates,710,2002,10.932
estimates,710,2003,10.158
estimates,710,2004,9.502
estimates,710,2005,9.014
estimates,710,2006,8.738
estimates,710,2007,8.676
estimates,710,2008,8.807
estimates,710,2009,9.103
estimates,710,2010,9.513
estimates,710,2011,9.975
estimates,710,2012,10.424
estimates,710,2013,10.799
estimates,710,2014,11.065
estimates,710,2015,11.195
medium_variant,710,2015,11.195
medium_variant,710,2016,11.188
medium_variant,710,2017,11.076
medium_variant,710,2018,10.893
medium_variant,710,2019,10.653
medium_variant,710,2020,10.373
medium_variant,710,2021,10.066
medium_variant,710,2022,9.745
medium_variant,710,2023,9.423
medium_variant,710,2024,9.112
medium_variant,710,2025,8.818
medium_variant,710,2026,8.544
medium_variant,710,2027,8.284
medium_variant,710,2028,8.034
medium_variant,710,2029,7.795
medium_variant,710,2030,7.567
medium_variant,710,2031,7.351
medium_variant,710,2032,7.147
medium_variant,710,2033,6.952
medium_variant,710,2034,6.766
medium_variant,710,2035,6.586
medium_variant,710,2036,6.413
medium_variant,710,2037,6.245
medium_variant,710,2038,6.079
medium_variant,710,2039,5.914
medium_variant,710,2040,5.749
medium_variant,710,2041,5.583
medium_variant,710,2042,5.415
medium_variant,710,2043,5.246
medium_variant,710,2044,5.076
medium_variant,710,2045,4.904
medium_variant,710,2046,4.733
medium_variant,710,2047,4.562
medium_variant,710,2048,4.393
medium_variant,710,2049,4.226
medium_variant,710,2050,4.062
medium_variant,710,2051,3.9
medium_variant,710,2052,3.739
medium_variant,710,2053,3.58
medium_variant,710,2054,3.423
medium_variant,710,2055,3.268
medium_variant,710,2056,3.116
medium_variant,710,2057,2.967
medium_variant,710,2058,2.821
medium_variant,710,2059,2.679
medium_variant,710,2060,2.539
medium_variant,710,2061,2.403
medium_variant,710,2062,2.268
medium_variant,710,2063,2.136
medium_variant,710,2064,2.005
medium_variant,710,2065,1.874
medium_variant,710,2066,1.745
medium_variant,710,2067,1.615
medium_variant,710,2068,1.486
medium_variant,710,2069,1.358
medium_variant,710,2070,1.23
medium_variant,710,2071,1.104
medium_variant,710,2072,0.98
medium_variant,710,2073,0.858
medium_variant,710,2074,0.738
medium_variant,710,2075,0.621
medium_variant,710,2076,0.506
medium_variant,710,2077,0.393
medium_variant,710,2078,0.282
medium_variant,710,2079,0.172
medium_variant,710,2080,0.064
medium_variant,710,2081,-0.042
medium_variant,710,2082,-0.146
medium_variant,710,2083,-0.248
medium_variant,710,2084,-0.348
medium_variant,710,2085,-0.445
medium_variant,710,2086,-0.54
medium_variant,710,2087,-0.633
medium_variant,710,2088,-0.724
medium_variant,710,2089,-0.812
medium_variant,710,2090,-0.899
medium_variant,710,2091,-0.984
medium_variant,710,2092,-1.066
medium_variant,710,2093,-1.147
medium_variant,710,2094,-1.226
medium_variant,710,2095,-1.303
medium_variant,710,2096,-1.378
medium_variant,710,2097,-1.452
medium_variant,710,2098,-1.523
medium_variant,710,2099,-1.593
