variant,country,year,rateofnaturalincreaseper1000population
estimates,68,1950,18.493
estimates,68,1951,18.644
estimates,68,1952,18.94
estimates,68,1953,19.22
estimates,68,1954,19.484
estimates,68,1955,19.733
estimates,68,1956,19.968
estimates,68,1957,20.187
estimates,68,1958,20.392
estimates,68,1959,20.585
estimates,68,1960,20.767
estimates,68,1961,20.94
estimates,68,1962,21.107
estimates,68,1963,21.271
estimates,68,1964,21.434
estimates,68,1965,21.598
estimates,68,1966,21.765
estimates,68,1967,21.934
estimates,68,1968,22.107
estimates,68,1969,22.286
estimates,68,1970,22.476
estimates,68,1971,22.686
estimates,68,1972,22.917
estimates,68,1973,23.162
estimates,68,1974,23.413
estimates,68,1975,23.655
estimates,68,1976,23.874
estimates,68,1977,24.054
estimates,68,1978,24.184
estimates,68,1979,24.257
estimates,68,1980,24.266
estimates,68,1981,24.211
estimates,68,1982,24.103
estimates,68,1983,23.953
estimates,68,1984,23.773
estimates,68,1985,23.574
estimates,68,1986,23.366
estimates,68,1987,23.158
estimates,68,1988,22.957
estimates,68,1989,22.769
estimates,68,1990,22.6
estimates,68,1991,22.451
estimates,68,1992,22.318
estimates,68,1993,22.19
estimates,68,1994,22.063
estimates,68,1995,21.926
estimates,68,1996,21.771
estimates,68,1997,21.589
estimates,68,1998,21.378
estimates,68,1999,21.135
estimates,68,2000,20.862
estimates,68,2001,20.562
estimates,68,2002,20.244
estimates,68,2003,19.916
estimates,68,2004,19.584
estimates,68,2005,19.25
estimates,68,2006,18.915
estimates,68,2007,18.579
estimates,68,2008,18.243
estimates,68,2009,17.912
estimates,68,2010,17.589
estimates,68,2011,17.279
estimates,68,2012,16.986
estimates,68,2013,16.709
estimates,68,2014,16.446
estimates,68,2015,16.197
medium_variant,68,2015,16.197
medium_variant,68,2016,15.955
medium_variant,68,2017,15.716
medium_variant,68,2018,15.475
medium_variant,68,2019,15.229
medium_variant,68,2020,14.977
medium_variant,68,2021,14.72
medium_variant,68,2022,14.459
medium_variant,68,2023,14.197
medium_variant,68,2024,13.934
medium_variant,68,2025,13.671
medium_variant,68,2026,13.407
medium_variant,68,2027,13.142
medium_variant,68,2028,12.877
medium_variant,68,2029,12.612
medium_variant,68,2030,12.348
medium_variant,68,2031,12.083
medium_variant,68,2032,11.82
medium_variant,68,2033,11.557
medium_variant,68,2034,11.296
medium_variant,68,2035,11.037
medium_variant,68,2036,10.779
medium_variant,68,2037,10.522
medium_variant,68,2038,10.268
medium_variant,68,2039,10.016
medium_variant,68,2040,9.766
medium_variant,68,2041,9.519
medium_variant,68,2042,9.276
medium_variant,68,2043,9.035
medium_variant,68,2044,8.798
medium_variant,68,2045,8.564
medium_variant,68,2046,8.332
medium_variant,68,2047,8.102
medium_variant,68,2048,7.874
medium_variant,68,2049,7.648
medium_variant,68,2050,7.423
medium_variant,68,2051,7.199
medium_variant,68,2052,6.976
medium_variant,68,2053,6.756
medium_variant,68,2054,6.536
medium_variant,68,2055,6.318
medium_variant,68,2056,6.099
medium_variant,68,2057,5.881
medium_variant,68,2058,5.663
medium_variant,68,2059,5.446
medium_variant,68,2060,5.228
medium_variant,68,2061,5.012
medium_variant,68,2062,4.797
medium_variant,68,2063,4.584
medium_variant,68,2064,4.373
medium_variant,68,2065,4.166
medium_variant,68,2066,3.961
medium_variant,68,2067,3.76
medium_variant,68,2068,3.563
medium_variant,68,2069,3.369
medium_variant,68,2070,3.179
medium_variant,68,2071,2.992
medium_variant,68,2072,2.81
medium_variant,68,2073,2.631
medium_variant,68,2074,2.455
medium_variant,68,2075,2.284
medium_variant,68,2076,2.116
medium_variant,68,2077,1.952
medium_variant,68,2078,1.792
medium_variant,68,2079,1.636
medium_variant,68,2080,1.483
medium_variant,68,2081,1.333
medium_variant,68,2082,1.187
medium_variant,68,2083,1.044
medium_variant,68,2084,0.903
medium_variant,68,2085,0.765
medium_variant,68,2086,0.629
medium_variant,68,2087,0.496
medium_variant,68,2088,0.365
medium_variant,68,2089,0.237
medium_variant,68,2090,0.111
medium_variant,68,2091,-0.012
medium_variant,68,2092,-0.133
medium_variant,68,2093,-0.251
medium_variant,68,2094,-0.366
medium_variant,68,2095,-0.479
medium_variant,68,2096,-0.59
medium_variant,68,2097,-0.697
medium_variant,68,2098,-0.803
medium_variant,68,2099,-0.905
