variant,country,year,rateofnaturalincreaseper1000population
estimates,31,1950,22.629
estimates,31,1951,23.439
estimates,31,1952,25.007
estimates,31,1953,26.474
estimates,31,1954,27.838
estimates,31,1955,29.097
estimates,31,1956,30.239
estimates,31,1957,31.248
estimates,31,1958,32.097
estimates,31,1959,32.733
estimates,31,1960,33.1
estimates,31,1961,33.147
estimates,31,1962,32.829
estimates,31,1963,32.141
estimates,31,1964,31.117
estimates,31,1965,29.819
estimates,31,1966,28.331
estimates,31,1967,26.764
estimates,31,1968,25.226
estimates,31,1969,23.791
estimates,31,1970,22.512
estimates,31,1971,21.406
estimates,31,1972,20.447
estimates,31,1973,19.616
estimates,31,1974,18.928
estimates,31,1975,18.401
estimates,31,1976,18.053
estimates,31,1977,17.877
estimates,31,1978,17.858
estimates,31,1979,17.978
estimates,31,1980,18.233
estimates,31,1981,18.623
estimates,31,1982,19.117
estimates,31,1983,19.662
estimates,31,1984,20.199
estimates,31,1985,20.65
estimates,31,1986,20.938
estimates,31,1987,21.019
estimates,31,1988,20.867
estimates,31,1989,20.466
estimates,31,1990,19.812
estimates,31,1991,18.919
estimates,31,1992,17.853
estimates,31,1993,16.689
estimates,31,1994,15.484
estimates,31,1995,14.295
estimates,31,1996,13.166
estimates,31,1997,12.126
estimates,31,1998,11.202
estimates,31,1999,10.426
estimates,31,2000,9.823
estimates,31,2001,9.402
estimates,31,2002,9.145
estimates,31,2003,9.027
estimates,31,2004,9.039
estimates,31,2005,9.19
estimates,31,2006,9.493
estimates,31,2007,9.93
estimates,31,2008,10.46
estimates,31,2009,11.029
estimates,31,2010,11.558
estimates,31,2011,11.964
estimates,31,2012,12.192
estimates,31,2013,12.21
estimates,31,2014,12.006
estimates,31,2015,11.59
medium_variant,31,2015,11.59
medium_variant,31,2016,11
medium_variant,31,2017,10.31
medium_variant,31,2018,9.587
medium_variant,31,2019,8.871
medium_variant,31,2020,8.192
medium_variant,31,2021,7.561
medium_variant,31,2022,6.97
medium_variant,31,2023,6.413
medium_variant,31,2024,5.9
medium_variant,31,2025,5.438
medium_variant,31,2026,5.032
medium_variant,31,2027,4.675
medium_variant,31,2028,4.362
medium_variant,31,2029,4.086
medium_variant,31,2030,3.842
medium_variant,31,2031,3.625
medium_variant,31,2032,3.425
medium_variant,31,2033,3.235
medium_variant,31,2034,3.047
medium_variant,31,2035,2.853
medium_variant,31,2036,2.649
medium_variant,31,2037,2.436
medium_variant,31,2038,2.215
medium_variant,31,2039,1.983
medium_variant,31,2040,1.74
medium_variant,31,2041,1.488
medium_variant,31,2042,1.229
medium_variant,31,2043,0.967
medium_variant,31,2044,0.704
medium_variant,31,2045,0.444
medium_variant,31,2046,0.188
medium_variant,31,2047,-0.064
medium_variant,31,2048,-0.309
medium_variant,31,2049,-0.545
medium_variant,31,2050,-0.77
medium_variant,31,2051,-0.982
medium_variant,31,2052,-1.182
medium_variant,31,2053,-1.368
medium_variant,31,2054,-1.542
medium_variant,31,2055,-1.703
medium_variant,31,2056,-1.851
medium_variant,31,2057,-1.987
medium_variant,31,2058,-2.114
medium_variant,31,2059,-2.233
medium_variant,31,2060,-2.345
medium_variant,31,2061,-2.451
medium_variant,31,2062,-2.552
medium_variant,31,2063,-2.649
medium_variant,31,2064,-2.742
medium_variant,31,2065,-2.832
medium_variant,31,2066,-2.918
medium_variant,31,2067,-3
medium_variant,31,2068,-3.077
medium_variant,31,2069,-3.148
medium_variant,31,2070,-3.214
medium_variant,31,2071,-3.273
medium_variant,31,2072,-3.327
medium_variant,31,2073,-3.374
medium_variant,31,2074,-3.415
medium_variant,31,2075,-3.447
medium_variant,31,2076,-3.47
medium_variant,31,2077,-3.484
medium_variant,31,2078,-3.489
medium_variant,31,2079,-3.485
medium_variant,31,2080,-3.472
medium_variant,31,2081,-3.45
medium_variant,31,2082,-3.421
medium_variant,31,2083,-3.386
medium_variant,31,2084,-3.347
medium_variant,31,2085,-3.307
medium_variant,31,2086,-3.267
medium_variant,31,2087,-3.229
medium_variant,31,2088,-3.194
medium_variant,31,2089,-3.165
medium_variant,31,2090,-3.144
medium_variant,31,2091,-3.131
medium_variant,31,2092,-3.126
medium_variant,31,2093,-3.131
medium_variant,31,2094,-3.145
medium_variant,31,2095,-3.169
medium_variant,31,2096,-3.202
medium_variant,31,2097,-3.244
medium_variant,31,2098,-3.296
medium_variant,31,2099,-3.357
